word,frequency,log frequency
public,4178,8.33758794211651
heart,4169,8.335431477880796
although,4161,8.333510708982942
over,4161,8.333510708982942
approach,4152,8.331345424845724
treat,4109,8.32093496888341
predict,4097,8.318010277546872
preval,4077,8.313116702819253
some,4073,8.312135107648412
addit,4051,8.30671904320269
outbreak,4039,8.303752415563412
requir,4016,8.298041661371565
period,4013,8.297294370266917
impact,4004,8.295049140435111
therapeut,3961,8.284251797621916
h1n1,3937,8.278174290943738
adult,3934,8.277411998949004
sensit,3934,8.277411998949004
protein,3925,8.275121630216509
type,3895,8.267448958304849
discuss,3888,8.265650165580329
subject,3885,8.264878262801748
mani,3851,8.25608813381491
countri,3800,8.242756345714477
chronic,3798,8.242229891372231
epidem,3785,8.23880116587155
month,3771,8.235095497258357
initi,3769,8.234564993267135
common,3759,8.231908243564177
blood,3747,8.228710798793687
they,3726,8.223090551161533
estim,3726,8.223090551161533
ill,3716,8.22040309993373
2019,3715,8.220133957151859
condit,3701,8.216358332386156
demonstr,3688,8.212839584676484
without,3680,8.210668031162976
understand,3661,8.205491613120236
unit,3659,8.204945165019208
-,3658,8.204671828950811
spread,3633,8.197814032221203
affect,3633,8.197814032221203
global,3632,8.197538739721184
95,3617,8.193400231952097
event,3611,8.191740021277457
purpos,3588,8.185350223178686
asthmat,3581,8.183397369998433
recommend,3575,8.181720455128108
consid,3575,8.181720455128108
novel,3566,8.179199798423086
mi,3565,8.178919332848396
ami,3560,8.177515823846075
three,3556,8.176391596633795
valu,3497,8.159660737063376
whether,3466,8.150756470275551
primari,3441,8.14351740579748
onset,3440,8.143226750367445
larg,3436,8.142063283104147
target,3430,8.140315540159985
strain,3422,8.137980454452139
decreas,3406,8.133293861222633
mean,3404,8.132706489693264
lower,3395,8.130059039992796
protect,3388,8.127995055771946
2009,3373,8.12355783506165
region,3332,8.111328003286733
area,3295,8.100161446936607
challeng,3292,8.09925056179696
further,3275,8.094073148069352
state,3271,8.092851027538384
total,3267,8.09162741160107
while,3243,8.084254106307318
involv,3231,8.080546965824498
assay,3192,8.068402958569699
morbid,3169,8.06117135969092
low,3162,8.058960017769417
bronchial,3161,8.058643712215618
imag,3155,8.056743774975313
through,3155,8.056743774975313
correl,3152,8.05579245097777
commun,3108,8.041734711487537
lung,3097,8.038189179973203
receiv,3093,8.03689677268507
support,3090,8.035926369891792
confirm,3082,8.033334015880062
rapid,3053,8.023879992734878
like,3035,8.017966703493599
epidemiolog,3034,8.017637159908478
characterist,3029,8.015987811027237
ci,3006,8.00836557031292
if,2994,8.004365564979574
set,2977,7.998671361015776
respect,2975,7.99799931797973
efficaci,2939,7.985824666418917
practic,2929,7.982416346827733
peopl,2895,7.970740390007095
befor,2880,7.965545573129992
work,2854,7.956476798036782
becaus,2843,7.952615111651
women,2836,7.950149887652018
similar,2783,7.931284761525891
process,2781,7.930565854233965
10,2763,7.924072324923417
articl,2761,7.923348211930154
agent,2760,7.9229859587111955
person,2745,7.917536353943631
world,2703,7.902117546276448
exposur,2689,7.896924656268864
regard,2688,7.89655270164304
frequent,2670,7.8898337513942955
hour,2668,7.889084407035514
b,2666,7.888334500738654
histori,2661,7.886457270977689
each,2646,7.880804344674901
combin,2637,7.877397186353287
elev,2637,7.877397186353287
antivir,2635,7.876638460975463
benefit,2621,7.8713112033234065
therefor,2593,7.860570785538664
futur,2580,7.855544677915663
week,2577,7.854381210652365
continu,2566,7.850103545175582
6,2565,7.84971375760487
guidelin,2559,7.847371836159788
known,2557,7.846589975291186
isol,2556,7.846198815497425
life,2552,7.844632644464681
failur,2552,7.844632644464681
how,2545,7.841885928984623
antigen,2542,7.8407064517494
score,2541,7.840312983320164
normal,2536,7.8383433155571165
reperfus,2535,7.837948916025283
sinc,2530,7.835974581721566
inflamm,2523,7.833203948641057
exercis,2522,7.8328075165248645
monitor,2518,7.831220214604293
establish,2511,7.828436359157585
surveil,2499,7.823645930834952
nation,2493,7.821242083523558
n,2472,7.812782818577581
5,2465,7.80994708647679
gene,2456,7.806289289267033
contribut,2454,7.805474625270857
knowledg,2453,7.8050670442584895
4,2451,7.804251383528112
shown,2441,7.80016307039296
conduct,2434,7.797291273547472
variabl,2423,7.792761720816526
despit,2422,7.792348924113037
standard,2419,7.791109510610028
select,2419,7.791109510610028
flow,2413,7.7886260656250315
size,2413,7.7886260656250315
often,2409,7.786967002614872
inhal,2408,7.786551806428712
admiss,2402,7.784057002639929
laboratori,2374,7.772331575169614
neg,2373,7.771910256435763
success,2368,7.769800996003896
better,2352,7.763021309018518
influenc,2333,7.75491027202143
exacerb,2326,7.75190533307861
concern,2323,7.750614732770409
recurr,2316,7.7475968386928855
anterior,2311,7.745435610274381
long-term,2310,7.745002803515839
help,2309,7.744569809354496
phase,2309,7.744569809354496
collect,2308,7.744136627627991
relationship,2306,7.743269700829004
attack,2305,7.742835955430749
diagnos,2302,7.741533589281828
thu,2292,7.73718007783463
worldwid,2278,7.731053144007127
variou,2260,7.723120092266331
right,2260,7.723120092266331
reveal,2244,7.716015266642587
ani,2243,7.715569534520208
qualiti,2242,7.715123603632105
presenc,2237,7.71289096149013
obtain,2236,7.71244383427499
greater,2235,7.711996507047669
program,2234,7.711548979629146
brain,2233,7.711101251840158
featur,2218,7.704361167910313
did,2213,7.70210434005105
analyz,2211,7.701200180857446
rang,2210,7.700747794511798
pattern,2208,7.699842407396986
here,2189,7.691200097522863
cost,2183,7.688455356549944
vs,2175,7.684783943522785
out,2175,7.684783943522785
rel,2173,7.6838639802564295
design,2171,7.682943169878292
induc,2165,7.68017564043659
still,2165,7.68017564043659
previou,2165,7.68017564043659
rna,2162,7.6787889981991535
critic,2161,7.6783263565068856
peak,2152,7.674152921281675
dose,2144,7.670428522190693
cerebr,2143,7.669961995473577
appear,2140,7.668561108015897
per,2138,7.6676260915849905
experi,2137,7.667158255319148
reaction,2125,7.661527081358517
particip,2123,7.660585461703256
direct,2123,7.660585461703256
12,2122,7.660114319173928
organ,2122,7.660114319173928
pulmonari,2119,7.6586995582682995
variant,2116,7.65728279297819
multipl,2098,7.6487397889562425
inflammatori,2082,7.641084249174914
anim,2076,7.638198244285779
progress,2076,7.638198244285779
especi,2074,7.637234388789473
defin,2068,7.63433723562832
occlus,2062,7.631431664576906
secondari,2060,7.630461261783627
highli,2059,7.629975707027789
would,2058,7.629489916393995
reduct,2057,7.6290038896529575
pneumonia,2034,7.617759576608505
genet,2034,7.617759576608505
circul,2030,7.615791072035833
host,2030,7.615791072035833
20,2023,7.612336837167746
pressur,2021,7.611347717403621
even,2019,7.610357618312838
tissu,2015,7.608374474380783
2020,2011,7.606387389772652
character,2005,7.60339933974067
implement,2001,7.601402334583733
obstruct,2000,7.600902459542082
veri,1993,7.597396320212795
cours,1989,7.5953872788539725
techniqu,1983,7.592366128519796
lesion,1981,7.591357046698551
thrombolysi,1966,7.583756300707112
pathogen,1961,7.581209826196346
might,1961,7.581209826196346
cardiovascular,1953,7.577121930876679
disord,1950,7.575584651557793
author,1949,7.575071699507561
complex,1947,7.5740450053721995
persist,1943,7.57198844937744
structur,1933,7.566828479208331
famili,1930,7.5652752818989315
optim,1926,7.563200592358071
prognosi,1925,7.562681246721884
exist,1918,7.559038255443384
complet,1916,7.557994958530806
educ,1915,7.557472901614746
wall,1904,7.55171221535131
plan,1893,7.545918151209323
elderli,1893,7.545918151209323
surviv,1891,7.544861068658458
problem,1891,7.544861068658458
wave,1885,7.541683099882111
healthcar,1878,7.537962659768208
literatur,1876,7.53689712956617
under,1876,7.53689712956617
up,1870,7.533693709848633
burden,1869,7.533158807455563
repres,1869,7.533158807455563
second,1864,7.530479995245536
interact,1863,7.529943370601589
social,1860,7.528331766707247
depress,1848,7.521859252201629
ratio,1844,7.519692404116539
particularli,1843,7.519149957669823
introduct,1842,7.518607216815252
young,1839,7.516977224604321
four,1839,7.516977224604321
accord,1837,7.515889085215125
30,1826,7.509883061154913
physician,1814,7.503289630675082
appropri,1810,7.501082124259871
neurolog,1808,7.4999765409521215
recoveri,1805,7.498315870766981
given,1801,7.496097345175956
mild,1801,7.496097345175956
follow-up,1797,7.493873886783559
main,1795,7.492760300922379
achiev,1788,7.488852955733459
delay,1782,7.485491608030754
statu,1782,7.485491608030754
advanc,1781,7.484930283289661
express,1780,7.484368643286131
atrial,1779,7.483806687665835
allerg,1777,7.482681828154651
play,1773,7.480428306074208
china,1769,7.478169694159785
depend,1768,7.477604243197589
overal,1767,7.4770384723196965
serum,1764,7.475339236566737
tool,1763,7.47477218239787
underli,1763,7.47477218239787
propos,1760,7.473069088032197
record,1756,7.470793774195062
becom,1753,7.469083884921234
infecti,1750,7.4673710669175595
15,1746,7.465082736399547
revers,1746,7.465082736399547
explor,1739,7.461065514354283
school,1733,7.457609289715606
molecular,1723,7.45182223652793
product,1717,7.448333860897476
intens,1716,7.447751280047908
physic,1701,7.438971592395862
segment,1697,7.436617265234227
sequenc,1697,7.436617265234227
subsequ,1696,7.4360278163518485
local,1696,7.4360278163518485
older,1693,7.4342573821331355
contact,1693,7.4342573821331355
chest,1689,7.4318919168078
50,1687,7.430707082545968
intern,1687,7.430707082545968
subtyp,1685,7.429520842786462
term,1685,7.429520842786462
them,1684,7.428927194802272
few,1682,7.427738840532894
screen,1673,7.422373700986824
order,1672,7.421775793644647
hypertens,1669,7.419979923661835
thrombolyt,1668,7.419380582918692
receptor,1665,7.417580402414544
analys,1660,7.414572881350589
key,1658,7.4133673356952405
million,1655,7.411556287811163
paramet,1655,7.411556287811163
make,1654,7.4109518755836366
natur,1654,7.4109518755836366
avian,1649,7.407924322559599
allow,1646,7.406103381237015
childhood,1643,7.404279118037268
safeti,1642,7.403670290012373
small,1642,7.403670290012373
impair,1641,7.403061091090091
ecg,1638,7.401231264413015
lack,1635,7.399398083331354
mutat,1633,7.398174092970465
late,1632,7.397561535524052
rehabilit,1630,7.396335293800808
consist,1630,7.396335293800808
part,1623,7.392031567514591
effort,1622,7.3914152346753585
made,1614,7.3864708488298945
abnorm,1612,7.385230923066573
administr,1610,7.383989457978509
independ,1610,7.383989457978509
frequenc,1610,7.383989457978509
highlight,1608,7.382746449738912
consider,1594,7.374001859350161
st,1587,7.369600720526409
us,1583,7.367077059881012
poor,1582,7.366445148327599
admit,1580,7.365180126021013
valid,1577,7.3632795869630385
acid,1575,7.362010551259734
asymptomat,1574,7.3613754289773485
injuri,1568,7.357556200910353
same,1563,7.354362330421477
conclus,1558,7.351158226430694
live,1552,7.347299700743164
damag,1548,7.344719054149673
inhibitor,1547,7.344072850573066
either,1547,7.344072850573066
genom,1540,7.3395376954076745
survey,1536,7.336936913707618
index,1532,7.3343293503005365
interv,1530,7.333023014386481
discharg,1525,7.329749689041512
diabet,1524,7.329093736246592
criteria,1522,7.3277805384216315
random,1521,7.327123292259293
form,1519,7.325807502595773
24,1517,7.324489979348532
issu,1516,7.323830566202317
procedur,1513,7.321849713788356
swab,1509,7.319202458767849
pathophysiolog,1506,7.317212408359839
worker,1499,7.312553498102598
fatal,1499,7.312553498102598
paper,1497,7.311218384419629
volum,1491,7.307202314764738
rt-pcr,1486,7.303843225277705
point,1485,7.3031700512368
later,1481,7.300472814267799
enhanc,1480,7.299797366758161
fraction,1474,7.295735072749282
across,1473,7.29505641646263
center,1472,7.294377299288821
essenti,1471,7.293697720601438
ct,1468,7.291656209174461
smoke,1467,7.2909747781429814
cohort,1463,7.288244401020124
healthi,1459,7.285506548522785
corticosteroid,1458,7.284820912568604
manifest,1453,7.2813856635702825
pathogenesi,1442,7.273786317844895
stress,1442,7.273786317844895
hemorrhag,1441,7.273092595999522
occup,1434,7.2682230211595655
fibril,1434,7.2682230211595655
wide,1433,7.267525427828172
nurs,1431,7.266128779556451
distribut,1430,7.265429723253953
stage,1428,7.2640301428995295
address,1426,7.262628600974241
environment,1421,7.259116128097101
proport,1421,7.259116128097101
7,1420,7.258412150595307
ischemia,1416,7.255591274253665
dysfunct,1411,7.252053951852814
now,1407,7.249215057114389
prospect,1406,7.2485040723706105
rare,1396,7.241366283322318
consequ,1395,7.240649694255466
depart,1388,7.23561914106675
last,1388,7.23561914106675
applic,1386,7.234177179749849
men,1386,7.234177179749849
appli,1384,7.232733136177615
question,1384,7.232733136177615
site,1383,7.232010331664759
100,1382,7.231287004327616
angioplasti,1382,7.231287004327616
advers,1381,7.2305631534092925
rapidli,1377,7.227662498728654
substanti,1374,7.2254814727822945
do,1374,7.2254814727822945
least,1373,7.224753405767971
scale,1373,7.224753405767971
specimen,1372,7.22402480828583
durat,1371,7.223295679562314
vascular,1371,7.223295679562314
network,1370,7.222566018822171
spike,1368,7.221105098182496
vessel,1366,7.2196420401307355
produc,1362,7.216709486709457
singl,1360,7.215239978730097
statist,1357,7.213031659834869
focus,1357,7.213031659834869
questionnair,1357,7.213031659834869
biolog,1352,7.20934025660291
dynam,1352,7.20934025660291
patholog,1352,7.20934025660291
five,1352,7.20934025660291
suffer,1348,7.206377291472252
die,1348,7.206377291472252
shock,1343,7.202661196523238
experiment,1341,7.201170883281678
relev,1341,7.201170883281678
account,1341,7.201170883281678
must,1340,7.200424892944957
where,1337,7.198183577101943
14,1336,7.197435354096591
0001,1336,7.197435354096591
ischaem,1331,7.193685818395112
so,1331,7.193685818395112
pain,1326,7.189922170745808
behavior,1324,7.188412736496954
contain,1323,7.187657164114956
previous,1322,7.186901020411631
degre,1319,7.1846291527173145
servic,1317,7.183111701743281
25,1316,7.182352111885263
definit,1313,7.180069874302796
abil,1310,7.177782416195197
train,1309,7.1770187659099
close,1307,7.175489713624222
particular,1306,7.174724309836376
prior,1305,7.173958319756794
pathway,1305,7.173958319756794
disabl,1297,7.167809184316444
probabl,1296,7.16703787691222
util,1294,7.165493475060845
origin,1294,7.165493475060845
allergen,1292,7.163946684342547
publish,1287,7.160069207596127
identif,1286,7.1592919047975645
pediatr,1284,7.157735484249907
resist,1280,7.154615356913663
male,1279,7.153833801578843
phenotyp,1276,7.151485463904735
implic,1276,7.151485463904735
refer,1275,7.150701457592526
versu,1274,7.149916836132109
predictor,1273,7.149131598557407
variat,1272,7.148345743900068
11,1270,7.146772179452637
yet,1266,7.143617602704121
andor,1266,7.143617602704121
final,1264,7.142036574706803
concentr,1262,7.140453043101158
summar,1262,7.140453043101158
oral,1261,7.13966033596492
inferior,1259,7.138073034044347
institut,1257,7.136483208590247
percutan,1252,7.132497551660044
best,1250,7.1308988302963465
document,1248,7.129297548929373
sign,1248,7.129297548929373
accur,1248,7.129297548929373
vari,1247,7.1284959456800365
altern,1247,7.1284959456800365
carotid,1244,7.126087273299125
take,1239,7.122059881629142
h5n1,1239,7.122059881629142
littl,1238,7.121252453244542
effici,1236,7.119635638017636
good,1232,7.116394144093465
bind,1229,7.113956109566034
past,1228,7.113142108707088
flu,1223,7.109062135687172
serolog,1220,7.106606137727303
surgeri,1220,7.106606137727303
capac,1220,7.106606137727303
i,1219,7.105786129481271
plasma,1213,7.10085190894405
reason,1213,7.10085190894405
wherea,1211,7.099201743553092
action,1202,7.091742115095153
moder,1201,7.0909098220799835
carri,1197,7.087573705557973
angiographi,1192,7.083387847625295
approxim,1191,7.0825485693553
home,1191,7.0825485693553
chain,1191,7.0825485693553
sourc,1190,7.081708586105575
daili,1189,7.080867896690782
decis,1187,7.079184394609668
remodel,1185,7.077498053569231
aspect,1183,7.075808863978387
usual,1182,7.074963197966044
systemat,1182,7.074963197966044
toward,1181,7.074116816197362
then,1181,7.074116816197362
medicin,1180,7.07326971745971
symptomat,1178,7.071573364211532
suspect,1176,7.069874128458572
40,1175,7.069023426578259
anticoagul,1173,7.067319848653476
extens,1170,7.064759027791802
h,1167,7.062191632286556
8,1166,7.061334366910438
compon,1165,7.060476365999801
conclud,1165,7.060476365999801
focu,1165,7.060476365999801
offer,1164,7.059617628291383
extent,1164,7.059617628291383
enzym,1164,7.059617628291383
averag,1161,7.057036981697891
basi,1159,7.055312843339752
comparison,1157,7.053585727193677
seen,1155,7.051855622955894
differenti,1155,7.051855622955894
wheez,1147,7.044905117129371
routin,1144,7.042286171939743
marker,1144,7.042286171939743
inhibit,1142,7.040536390215956
end,1142,7.040536390215956
alter,1141,7.039660349862076
femal,1141,7.039660349862076
six,1137,7.036148493750536
necessari,1136,7.035268599281097
trigger,1135,7.034387929915503
unknown,1135,7.034387929915503
econom,1133,7.0326242610280065
etiolog,1131,7.030857476116121
16,1130,7.029972911706386
13,1130,7.029972911706386
start,1127,7.027314514039777
prognost,1126,7.026426808699636
af,1123,7.023758954738443
adjust,1122,7.022868086082641
recogn,1121,7.02197642307216
myocardium,1119,7.020190708311925
neutral,1119,7.020190708311925
technolog,1115,7.016609683894219
cognit,1113,7.014814351275545
air,1113,7.014814351275545
baselin,1111,7.01301578963963
seem,1107,7.009408932708637
way,1107,7.009408932708637
intraven,1103,7.005789019253503
occurr,1101,7.00397413672268
immedi,1101,7.00397413672268
suscept,1100,7.003065458786462
seriou,1094,6.9975959829819265
reliabl,1091,6.994849985833071
perfus,1091,6.994849985833071
18,1091,6.994849985833071
adapt,1088,6.992096427415888
locat,1086,6.990256500493881
accept,1085,6.98933526597456
pcr,1082,6.9865664594064265
igg,1081,6.985641817639208
promis,1079,6.983789965258135
eject,1078,6.982862751468942
ongo,1077,6.981934677156389
respond,1076,6.98100574072173
mediat,1076,6.98100574072173
episod,1074,6.97914527506881
60,1069,6.974478911025045
001,1068,6.97354301952014
visit,1067,6.9726062513017535
decemb,1067,6.9726062513017535
modifi,1065,6.970730078143525
access,1065,6.970730078143525
cytokin,1064,6.96979066990159
005,1063,6.968850378341948
polici,1061,6.966967138613983
ii,1060,6.966024187106113
contrast,1059,6.9650803456014065
cough,1057,6.963189985870238
t,1056,6.962243464266207
stemi,1052,6.9584483932976555
highest,1048,6.954638864880987
oxygen,1045,6.951772164398911
comput,1044,6.950814768442584
cardiogen,1041,6.947937068614969
replic,1041,6.947937068614969
safe,1040,6.946975992135418
tract,1033,6.940222469119639
avoid,1033,6.940222469119639
annual,1032,6.939253946041508
attent,1030,6.937314081223682
expect,1029,6.9363427358340495
link,1026,6.933423025730715
resourc,1019,6.926577033222725
difficult,1017,6.92461239604856
univers,1014,6.921658184151129
mainli,1008,6.915723448631314
option,1006,6.913737350659685
old,1006,6.913737350659685
what,1005,6.912742820493176
comprehens,1004,6.911747300251674
parent,1001,6.90875477931522
trend,1001,6.90875477931522
biomark,1001,6.90875477931522
central,1001,6.90875477931522
furthermor,1000,6.907755278982137
muscl,1000,6.907755278982137
stent,998,6.905753276311464
protocol,994,6.901737206656574
confid,990,6.897704943128636
pregnanc,989,6.8966943316227125
absenc,989,6.8966943316227125
much,987,6.894670039433482
experienc,986,6.893656354602635
explain,984,6.891625897052253
integr,983,6.890609120147166
oper,979,6.88653164253051
context,978,6.885509670034818
devic,977,6.884486652042782
candid,976,6.883462586413092
goal,975,6.882437470997847
regress,973,6.880384082186005
via,970,6.877296071497429
decad,968,6.875232087276577
embol,966,6.873163834212518
profil,965,6.872128101338986
percent,964,6.871091294610546
9,963,6.870053411798126
survivor,959,6.8658910748834385
underw,958,6.86484777797086
doe,955,6.86171134048073
s,954,6.860663671448287
evolut,954,6.860663671448287
cellular,953,6.859614903654202
signal,952,6.858565034791365
allergi,948,6.854354502255021
17,946,6.852242569051878
threat,944,6.8501261661455
around,943,6.849066282633458
unclear,941,6.846943139585379
surfac,938,6.843749949006225
fever,936,6.841615476477592
detail,936,6.841615476477592
stenosi,932,6.837332814685591
administ,928,6.833031732786201
long,926,6.8308742346461795
median,924,6.828712071641684
cancer,920,6.824373670043086
consecut,920,6.824373670043086
retrospect,919,6.823286122355687
sex,917,6.821107472256465
heterogen,915,6.818924065275521
65,913,6.816735880594968
transient,912,6.815639990074331
transplant,911,6.814542897259958
angina,909,6.812345094177479
polymeras,907,6.810142450115136
urgent,906,6.80903930604298
interest,903,6.805722553416985
ventil,900,6.802394763324311
pharmacolog,898,6.8001700683022
led,897,6.799055862058796
march,897,6.799055862058796
19,897,6.799055862058796
r,896,6.79794041297493
comorbid,896,6.79794041297493
place,893,6.794586580876499
arrhythmia,891,6.792344427470809
bodi,891,6.792344427470809
quantit,891,6.792344427470809
loss,890,6.7912214627261855
child,889,6.790097235513905
pregnant,888,6.78897174299217
search,886,6.786716950605081
promot,885,6.785587645007929
moreov,881,6.78105762593618
clear,879,6.778784897685177
reflect,877,6.776506992372183
situat,875,6.774223886357614
resid,874,6.773080375655535
facilit,874,6.773080375655535
citi,872,6.77078942390898
st-segment,871,6.769641976852503
environ,870,6.76849321164863
commonli,869,6.767343125265392
taken,869,6.767343125265392
psycholog,869,6.767343125265392
high-risk,867,6.7650389767805414
short,865,6.762729506931879
typic,861,6.7580945044277305
third,861,6.7580945044277305
surgic,859,6.755768921984255
copd,858,6.754604099487962
magnet,855,6.75110146893676
prepar,854,6.74993119378857
block,853,6.748759547491679
field,852,6.747586526829315
eosinophil,852,6.747586526829315
scientif,852,6.747586526829315
echocardiographi,851,6.7464121285733745
facil,850,6.745236349484363
releas,848,6.742880635791903
whom,844,6.738152494595957
date,844,6.738152494595957
certain,844,6.738152494595957
ie,844,6.738152494595957
younger,843,6.736966958001855
immunolog,843,6.736966958001855
revascular,842,6.7357800142423265
minim,842,6.7357800142423265
mass,841,6.734591659972948
profession,839,6.732210706467206
load,837,6.729824070489475
cerebrovascular,837,6.729824070489475
pci,832,6.723832440821209
convent,831,6.7226297948554485
hi,830,6.721425700790643
undergo,828,6.71901315438526
nasopharyng,828,6.71901315438526
special,825,6.715383386334681
adequ,824,6.714170529909472
american,824,6.714170529909472
real-tim,821,6.710523109452428
rat,820,6.709304340258298
80,818,6.706862336602747
declin,814,6.70196036600254
insight,813,6.70073110954781
22,812,6.699500340161678
swine,812,6.699500340161678
classif,811,6.698268054115413
mri,805,6.690842277418564
