link,title,abstract,tag,author
https://pubmed.ncbi.nlm.nih.gov/33301459/,False-negative results of initial RT-PCR assays for COVID-19: A systematic review,"Background: A false-negative case of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection is defined as a person with suspected infection and an initial negative result by reverse transcription-polymerase chain reaction (RT-PCR) test, with a positive result on a subsequent test. False-negative cases have important implications for isolation and risk of transmission of infected people and for the management of coronavirus disease 2019 (COVID-19). We aimed to review and critically appraise evidence about the rate of RT-PCR false-negatives at initial testing for COVID-19.",,Ingrid Arevalo-Rodriguez;Diana Buitrago-Garcia;Daniel Simancas-Racines;Paula Zambrano-Achig;Rosa Del Campo;Agustin Ciapponi;Omar Sued;Laura Martinez-García;Anne W Rutjes;Nicola Low;Patrick M Bossuyt;Jose A Perez-Molina;Javier Zamora
https://pubmed.ncbi.nlm.nih.gov/33400058/,Recent Developments on Therapeutic and Diagnostic Approaches for COVID-19,"The ongoing pandemic of coronavirus disease 2019 (COVID-19) caused by the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has made a serious public health threat worldwide with millions of people at risk in a growing number of countries. Though there are no clinically approved antiviral drugs and vaccines for COVID-19, attempts are ongoing for clinical trials of several known antiviral drugs, their combination, as well as development of vaccines in patients with confirmed COVID-19. This review focuses on the latest approaches to diagnostics and therapy of COVID-19. We have summarized recent progress on the conventional therapeutics such as antiviral drugs, vaccines, anti-SARS-CoV-2 antibody treatments, and convalescent plasma therapy which are currently under extensive research and clinical trials for the treatment of COVID-19. The developments of nanoparticle-based therapeutic and diagnostic approaches have been also discussed for COVID-19. We have assessed recent literature data on this topic and made a summary of current development and future perspectives.",ARDS; anti-SARS-CoV-2 antibody; antiviral drugs; antiviral vaccines; convalescent plasma therapy; immunotherapy; nanotherapeutics.,Joydeb Majumder;Tamara Minko
https://pubmed.ncbi.nlm.nih.gov/33305456/,"COVID-19: Virology, biology and novel laboratory diagnosis","Background: At the end of December 2019, a novel coronavirus tentatively named SARS-CoV-2 in Wuhan, a central city in China, was announced by the World Health Organization. SARS-CoV-2 is an RNA virus that has become a major public health concern after the outbreak of the Middle East Respiratory Syndrome-CoV (MERS-CoV) and Severe Acute Respiratory Syndrome-CoV (SARS-CoV) in 2002 and 2012, respectively. As of 29 October 2020, the total number of COVID-19 cases had reached over 44 million worldwide, with more than 1.17 million confirmed deaths.",coronavirus; diagnostic methods; genome structure; pathogenesis.,Malihe Mohamadian;Hossein Chiti;Alireza Shoghli;Sajjad Biglari;Negin Parsamanesh;Abdolreza Esmaeilzadeh
https://pubmed.ncbi.nlm.nih.gov/32703064/,COVID-19 - Recent advancements in identifying novel vaccine candidates and current status of upcoming SARS-CoV-2 vaccines,"The COVID-19 pandemic caused by SARS-CoV-2 has spread rapidly. To date, countries have relied on the prevention of the disease through isolation, quarantine, and clinical care of affected individuals. However, studies on the roles of asymptomatic and mildly infected subjects in disease transmission, use of antiviral drugs, and vaccination of the general population will be very important for mitigating the effects of the eventual return of this pandemic. Initial investigations are ongoing to evaluate antigenic structures of SARS-CoV-2 and the immunogenicity of vaccine candidates. There also is a need to comprehensively compile the details of previous studies on SARS-related vaccines that can be extrapolated to identify potent vaccine targets for developing COVID-19 vaccines. This review aims to analyze previous studies, current status, and future possibilities for producing SARS-CoV-2 vaccines.",COVID-19; SARS-CoV-2; pandemic; vaccines.,Mohd Iqbal Yatoo;Zeenat Hamid;Oveas Rafiq Parray;Aasim Habib Wani;Abrar Ul Haq;Archana Saxena;Shailesh Kumar Patel;Mamta Pathak;Ruchi Tiwari;Yashpal Singh Malik;Ranjit Sah;Ali A Rabaan;Alfonso J Rodriguez Morales;Kuldeep Dhama
https://pubmed.ncbi.nlm.nih.gov/32659413/,Systematic review with meta-analysis of the accuracy of diagnostic tests for COVID-19,Objective: To collate the evidence on the accuracy parameters of all available diagnostic methods for detecting SARS-CoV-2.,Coronavirus; Evidence; SARS-CoV-2; Sensitivity; Specificity.,Beatriz Böger;Mariana M Fachi;Raquel O Vilhena;Alexandre F Cobre;Fernanda S Tonin;Roberto Pontarolo
https://pubmed.ncbi.nlm.nih.gov/32330303/,Characteristics of patients with coronavirus disease (COVID-19) confirmed using an IgM-IgG antibody test,"Coronavirus disease (COVID-19), caused by a novel betacoronavirus, severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), has rapidly developed into a pandemic since it was first reported in December 2019. Nucleic acid testing is the standard method for the diagnosis of viral infections. However, this method reportedly has a low positivity rate. To increase the sensitivity of COVID-19 diagnoses, we developed an IgM-IgG combined assay and tested it in patients with suspected SARS-CoV-2 infection. In total, 56 patients were enrolled in this study and SARS-CoV-2 was detected by using both IgM-IgG antibody and nucleic acid tests. Clinical and laboratory data were collected and analyzed. Our findings suggest that patients who develop severe illness might experience longer virus exposure times and develop a more severe inflammatory response. The IgM-IgG test is an accurate and sensitive diagnostic method. A combination of nucleic acid and IgM-IgG testing is a more sensitive and accurate approach for diagnosis and early treatment of COVID-19.",COVID-19; IgG; IgM; SARS-CoV-2; diagnosis.,Jiajia Xie;Chengchao Ding;Jing Li;Yulan Wang;Hui Guo;Zhaohui Lu;Jinquan Wang;Changcheng Zheng;Tengchuan Jin;Yong Gao;Hongliang He
https://pubmed.ncbi.nlm.nih.gov/32563999/,"Origin, transmission, diagnosis and management of coronavirus disease 2019 (COVID-19)","Coronavirus has emerged as a global health threat due to its accelerated geographic spread over the last two decades. This article reviews the current state of knowledge concerning the origin, transmission, diagnosis and management of coronavirus disease 2019 (COVID-19). Historically, it has caused two pandemics: severe acute respiratory syndrome and Middle East respiratory syndrome followed by the present COVID-19 that emerged from China. The virus is believed to be acquired from zoonotic source and spreads through direct and contact transmission. The symptomatic phase manifests with fever, cough and myalgia to severe respiratory failure. The diagnosis is confirmed using reverse transcriptase PCR. Management of COVID-19 is mainly by supportive therapy along with mechanical ventilation in severe cases. Preventive strategies form the major role in reducing the public spread of virus along with successful disease isolation and community containment. Development of a vaccine to eliminate the virus from the host still remains an ongoing challenge.",Basic sciences; Education and training (see medical education & training); Hepatobiliary surgery; Histopathology; Medical education and training; Pathology; Surgery; Transplant surgery.,Srikanth Umakanthan;Pradeep Sahu;Anu V Ranade;Maryann M Bukelo;Joseph Sushil Rao;Lucas Faria Abrahao-Machado;Samarika Dahal;Hari Kumar;Dhananjaya Kv
https://pubmed.ncbi.nlm.nih.gov/32449789/,Recurrence of positive SARS-CoV-2 in patients recovered from COVID-19,"Recurrence of positive SARS CoV‐2 PCR has been described in patients discharged from hospital after 2 consecutive negative PCR. We discuss possible explanations including false negative, reactivation and re‐infection and propose different strategy to solve this issue. Prolonged SARS‐CoV‐2 RNA shedding and recurrence of viral RNA shedding in asymptomatic patients remain unknown. Transmission of SARS‐CoV‐2 by asymptomatic carriers had been documented. Considering the significance of this ongoing global public health emergency, it is necessary to carry out large studies to better understand the issue of potential SARS‐CoV‐2 recurrence in COVID‐19 patients.",,Van T Hoang;Thi L Dao;Philippe Gautret
https://pubmed.ncbi.nlm.nih.gov/33126180/,COVID-19 diagnosis -A review of current methods,"A fast and accurate self-testing tool for COVID-19 diagnosis has become a prerequisite to comprehend the exact number of cases worldwide and to take medical and governmental actions accordingly. SARS-CoV-2 (formerly, 2019-nCoV) infection was first reported in Wuhan (China) in December 2019, and then it has rapidly spread around the world, causing ~14 million active cases with ~582,000 deaths as of July 2020. The diagnosis tools available so far have been based on a) viral gene detection, b) human antibody detection, and c) viral antigen detection, among which the viral gene detection by RT-PCR has been found as the most reliable technique. In this report, the current SARS-CoV-2 detection kits, exclusively the ones that were issued an ""Emergency Use Authorization"" from the U.S. Food and Drug Administration, were discussed. The key structural components of the virus were presented to provide the audience with an understanding of the scientific principles behind the testing tools. The methods that are still in the early research state were also reviewed in a subsection based on the reports available so far.",COVID-19; Lateral flow assay; Loop-mediated isothermal amplification; Point of care devices; RT-PCR; SARS-CoV-2 detection; SARS-CoV-2 diagnosis.,Meral Yüce;Elif Filiztekin;Korin Gasia Özkaya
https://pubmed.ncbi.nlm.nih.gov/32889088/,Current state of vaccine development and targeted therapies for COVID-19: impact of basic science discoveries,"Coronavirus disease-19 (COVID-19) is caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). SARS-CoV-2 is closely related to two other coronaviruses that caused disease epidemic breakouts in humans in the last 2 decades, namely, severe acute respiratory distress syndrome coronavirus (SARS-CoV) and Middle East respiratory syndrome coronavirus (MERS-CoV). The similarities have enabled the scientists to apply the basic scientific discoveries garnered from studying the structure and modus operandi of SARS-CoV and MERS-CoV to develop therapies that specifically target SARS-CoV-2 and to develop vaccines to prevent COVID-19. Targeted therapies including the use of antibodies to prevent virus entry, nucleotide analogues to prevent viral replication, and inhibitors of proteases to prevent virion formation, among others, are being tested for their clinical efficacy. Likewise, complete sequencing of the SARS-CoV-2 and identification of its structural and nonstructural proteins have enabled development of RNA-, DNA-, and peptide-based vaccines as well attenuated viral vaccines to instigate the host-immune responses. The clinical impacts of the basic science discoveries are amply evident on the rapid pace of progress in developing specific antiviral therapies and vaccines against SARS-CoV-2. The progress emphasizes the merit of discovering the fundamental scientific elements, regardless of whether or not they have apparent or immediate clinical applications.",COVID-19; Coronavirus; Prevention; Treatment; Vaccine.,Ali J Marian
https://pubmed.ncbi.nlm.nih.gov/33170924/,Serological antibody testing in the COVID-19 pandemic: their molecular basis and applications,"The ongoing COVID-19 pandemic has placed an overwhelming burden on the healthcare system, and caused major disruption to the world economy. COVID-19 is caused by SARS-CoV-2, a novel coronavirus that leads to a variety of symptoms in humans, including cough, fever and respiratory failure. SARS-CoV-2 infection can trigger extensive immune responses, including the production of antibodies. The detection of antibody response by serological testing provides a supplementary diagnostic tool to molecular tests. We hereby present a succinct yet comprehensive review on the antibody response to SARS-CoV-2 infection, as well as molecular mechanisms behind the strengths and limitations of serological antibody tests. The presence of antibodies can be detected in patient sera within days post symptom onset. Serological tests demonstrate superior sensitivity to molecular tests in some periods of time during disease development. Compared with the molecular tests, serological tests can be used for point-of-care testing, providing faster results at a lower cost. Commercially available serological tests show variable sensitivity and specificity, and the molecular basis of these variabilities are analysed. We discuss assays of different complexities that are used to specifically quantitate neutralising antibodies against SARS-CoV-2, which has important implications for vaccine development and herd immunity. Furthermore, we discuss examples of successful applications of serological tests to contact tracing and community-level sero-surveying, which provide invaluable information for pandemic management and assessment.",COVID-19; SARS-COV-2; antibodies; pandemic; serological test.,Jiayue-Clara Jiang;Yan Zhang
https://pubmed.ncbi.nlm.nih.gov/32972123/,Dynamics of viral load and anti-SARS-CoV-2 antibodies in patients with positive RT-PCR results after recovery from COVID-19,"Recently, the number of patients with coronavirus disease 2019 (COVID-19) who have tested positive for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), via the reverse transcription polymerase chain reaction (RT-PCR) test, after recovery has increased; this has caused a dilemma regarding the medical measures and policies. We evaluated the dynamics of viral load and anti-SARS-CoV-2 antibodies in four patients with positive RT-PCR results after recovery. In all patients, the highest levels of immunoglobulin G (IgG) and IgM antibodies were reached after about a month of the onset of the initial symptoms. Then, the IgG titers plateaued, and the IgM titers decreased, regardless of RT-PCR results. The IgG and IgM levels did not increase after the post-negative positive RT-PCR results in any of the patients. Our results reinforced that the post-negative positive RT-PCR results may be due to the detection of RNA particles rather than reinfection in individuals who have recovered from COVID-19.",COVID-19; Reinfection; Severe acute respiratory syndrome coronavirus 2.,Kyoung-Ho Song;Dong-Min Kim;Hyunju Lee;Sin Young Ham;Sang-Min Oh;Hyeonju Jeong;Jongtak Jung;Chang Kyung Kang;Ji Young Park;Yu Min Kang;Ji-Yeon Kim;Jeong Su Park;Kyoung Un Park;Eu Suk Kim;Hong Bin Kim
https://pubmed.ncbi.nlm.nih.gov/33234439/,COVID-19 Antibody Tests: A Valuable Public Health Tool with Limited Relevance to Individuals,"Antibody tests for detecting past infection with severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) have many uses for public health decision making, but demand has largely come from individual consumers. This review focuses on the individual relevance of antibody tests: their accuracy in detecting prior infection, what past SARS-CoV-2 infection can currently infer about future immunity or possible medical sequelae, and the potential future importance of antibody tests for vaccine selection and medical screening. Given uncertainty about the antibody tests (quality, accuracy level, positive predictive value) and what those tests might indicate immunologically (durability of antibodies and necessity for protection from reinfection), seropositive test results should not be used to inform individual decision making, and antibody testing should remain a tool of public health at this time.",COVID-19; SARS-CoV-2; antibody tests; serology tests.,Rachel West;Amanda Kobokovich;Nancy Connell;Gigi Kwik Gronvall
https://pubmed.ncbi.nlm.nih.gov/32916249/,Integrated control of COVID-19 in resource-poor countries,"Low- and middle-income countries (LMICs) face many challenges in controlling COVID-19. Healthcare resources are limited and so are ICU beds. RT-PCR testing is conducted on a limited scale and treatment options are few. There is no vaccine. Therefore, what low-cost solutions remain for the prevention, diagnosis, and treatment of SARS-CoV-2? How should these essential health services be delivered in order to reach the most vulnerable in our societies? In this editorial we discuss several important strategies for controlling COVID-19 including: vaccination, molecular and serological diagnostics, hygiene and WaSH interventions, and low-cost therapeutics. We also discuss the delivery of such services in order to reach the most in need. The proposed integrated control strategy requires immediate action and political will in order to reduce the widening health inequalities caused by the pandemic.",SARS-CoV-2; control; diagnostics; hygiene; therapeutics; vaccination.,Asma B Aziz;Rubhana Raqib;Wasif A Khan;Mahbubur Rahman;Rashidul Haque;Munir Alam;K Zaman;Allen G Ross
https://pubmed.ncbi.nlm.nih.gov/32582617/,Identification of RT-PCR-Negative Asymptomatic COVID-19 Patients via Serological Testing,"Asymptomatic individuals with coronavirus disease (COVID-19) have been identified via nucleic acid testing for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2); however, the epidemiologic characteristics and viral shedding pattern of asymptomatic patients remain largely unknown. In this study, serological testing was applied when identifying nine asymptomatic cases of COVID-19 who showed persistent negative RT-PCR test results for SARS-CoV-2 nucleic acid and no symptoms of COVID-19. Two asymptomatic cases were presumed to be index patients who had cleared the virus when their close contacts developed symptoms of COVID-19. Three of the asymptomatic cases were local individuals who spontaneously recovered before their presumed index patients developed symptoms of COVID-19. This report presents the epidemiologic and clinical characteristics of asymptomatic individuals with SARS-CoV-2 infection that were undetected on RT-PCR tests in previous epidemiologic investigations probably due to the transient viral shedding duration.",COVID-19; SARS-CoV-2; asymptomatic; reverse transcription polymerase chain reaction; serological test.,Jinru Wu;Xinyi Liu;Dan Zhou;Guangqian Qiu;Miao Dai;Qingting Yang;Zhonghui Pan;Ning Zhou;Pa Wu
https://pubmed.ncbi.nlm.nih.gov/32609390/,Discharged COVID-19 patients testing positive again for SARS-CoV-2 RNA: A minireview of published studies from China,"In the ongoing coronavirus disease 2019 (COVID-19) pandemic, one potential cause of concern is that some discharged COVID-19 patients are testing positive again for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) RNA. To better understand what is happening and to provide public health policy planners and clinicians timely information, we have searched and reviewed published studies about discharged patients testing positive again for the SARS-CoV-2 RNA. Our search found 12 reports, all of which described patients in China. Our review of these reports indicates the presence of discharged patients who remain asymptomatic but test positive. However, it is unclear whether they are contagious because a positive reverse transcriptase - polymerase chain reaction (RT- PCR) test does not necessarily indicate the presence of replicating and transmissible virus. Our review suggests the need for timely, parallel testing of different samples, including, for example, fecal specimens, from COVID-19 patients before and after they are discharged from hospitals.",coronavirus; infection; pathogenesis; reactivation; respiratory tract; shedding; virus classification.,Zhiyong Han;Fortunato Battaglia;Stanley R Terlecky
