link,title,abstract,tag,author
https://pubmed.ncbi.nlm.nih.gov/30667047/,Headaches Attributed to Ischemic Stroke and Transient Ischemic Attack,"Introduction: Although headaches attributed to ischemic strokes and transient ischemic attack occur frequently, they are often overlooked and underdiagnosed as manifestations of cerebrovascular disease.",headache; headache disorders; secondary; stroke; transient ischemic attack; vascular headaches.,Felipe Araujo Andrade Oliveira;Pedro Augusto Sampaio Rocha-Filho
https://pubmed.ncbi.nlm.nih.gov/28277462/,Wake-Up Stroke: Current Understanding,"Patients with wake-up strokes account for approximately 1 in 5 individuals presenting with an acute ischemic stroke. However, they are commonly excluded from acute stroke treatment. This article reviews the current understanding of wake-up strokes. A comparison of wake-up and awake-onset strokes demonstrated that they are physiologically, clinically, and radiologically similar. Use of advanced CT and MRI techniques may help extend acute stroke treatment options to patients with wake-up stroke.",,Jenny P Tsai;Gregory W Albers
https://pubmed.ncbi.nlm.nih.gov/29212096/,[Stroke Mimics and Stroke Chameleons: Differential Diagnosis of Stroke],"The analysis of misdiagnosis of stroke has become increasingly relevant because of the time pressure in the thrombolytic treatment of ischemic strokes. Within the narrow time window of thrombolysis, a false-positive stroke diagnosis can lead to a faulty and potentially dangerous thrombolysis. The terms ""Stroke Mimic"" (SM = false-positive stroke diagnosis) and ""Stroke Chameleon"" (SC = false-negative stroke diagnosis) have been introduced for misdiagnosis in this field. The rate of SM decreases during the treatment phases from approximately 50 % in the preclinical situation to approximately 2-10 % in the Stroke Unit indicating thrombolytic therapy. The complication rate for not indicated thrombolysis in SM is low with 0.5 % for intracranial bleeding and 0.3 % for orolingual edema. Thus, the net balance in favour of fast thrombolysis is maintained, even when a higher number of mis-indicated lyses occurs in SM. The rate of SC during the stages of treatment drops from about 50 % in the preclinical stage to about 2-5 % in stroke units. The rates of SM and SC are inversely linked: a reduction in the SM rate leads to a more critical diagnosis of stroke, thus increasing the number of underdiagnosed stroke cases as SC, and vice versa. While SM rarely lead to the legal consequences of treatment error, SC often give rise to accusations of medical errors.",,Frank Erbguth
https://pubmed.ncbi.nlm.nih.gov/29507782/,Eyes and stroke: the visual aspects of cerebrovascular disease,"A large portion of the central nervous system is dedicated to vision and therefore strokes have a high likelihood of involving vision in some way. Vision loss can be the most disabling residual effect after a cerebral infarction. Transient vision problems can likewise be a harbinger of stroke and prompt evaluation after recognition of visual symptoms can prevent future vascular injury. In this review, we discuss the visual aspects of stroke. First, anatomy and the vascular supply of the visual system are considered. Then, the different stroke syndromes which involve vision are discussed. Finally, topics involving the assessment, prognosis, treatment and therapeutic intervention of vision-specific stroke topics are reviewed.",Amaurosis Fugax; Diplopia; Homonymous hemianopia; Stroke; Vision.,John H Pula;Carlen A Yuen
https://pubmed.ncbi.nlm.nih.gov/31353939/,Neural Repair in Stroke,"This article reviews the progress that has been made in the development of cell therapies for the repair of nervous system damage caused by strokes, since the first report on the use of cell transplants in animal models of ischemic brain injury in 1988. At that time neural progenitor cells derived from fetal brain tissue were used as sources of cells to replace specific subsets of neuronal cells that were lost in various regions of the brain following experimentally induced strokes. Since 1988, cells from other sources, such as embryonic stem cells and inducible pluripotent stem cells, have been investigated for their ability to replace neuronal cells and repair the damaged brain. Most recently, mesenchymal stem cells and cord blood stem cells have been studied for the ability to modulate the immune system and ameliorate the neuropathology and neurological deficits associated with experimental stroke. The preclinical investigation of different cell therapy approaches for treating stroke during the past three decades has now led to many ongoing clinical trials, with the clinical evaluation of stem cell therapies for stroke now involving global participants.",cell transplantation; neural repair; stroke.,Nikolas G Toman;Andrew W Grande;Walter C Low
https://pubmed.ncbi.nlm.nih.gov/28502847/,The Role for Cardiologists in Stroke Intervention,"Even though cardiovascular disease (CVD) is still the leading cause of death in the United States, stroke is the second leading global cause of death behind CVD. In the 21st Century, less than 40% of overall stroke patients are discharged to home and almost 25% of Medicare beneficiaries do not survive 90 days. In spite of the fact that tissue plasminogen activator (TPA) has been approved for stroke care for 20 years, only .75% of annual strokes are actually treated with intravenous (IV) TPA. Similar to how interventional cardiologists evolved from IV to catheter mechanical treatment for acute myocardial infarctions (AMI) over 30 years ago, over the last few years, neurointerventionists now perform endovascular stroke therapy in many of these patients using stent retrievers. However, very few stroke patients are actually getting treatment, and neurointerventionists on an average perform only 8 stroke interventions per year. It has been recently shown that 9 out of 10 strokes can be prevented by controlling CVD risk factors. A principal job for cardiologists is to recognize and manage these CVD risk factors in addition to being involved with performing intervention. Atrial Fibrillation is certainly a common problem in all of our practices and puts people at five-fold higher risk of stroke. Cardiovascular cardiology teams already have 24/7 coverage for acute interventions for AMI in place at their facilities. A number of groups have replicated acute stroke care performed by cardiologists at centers worldwide with outstanding results. It makes sense that we try to build a collaboration among neuroradiologists, interventional cardiologists and perhaps vascular or neurosurgeons with expertise in acute endovascular procedures to develop programs for acute and active 24/7 stroke care similar to systems for primary angioplasty for AMI.",Acute ischemic stroke; Cardiology; Endovascular stroke therapy.,Richard R Heuser
https://pubmed.ncbi.nlm.nih.gov/29785667/,Cerebral Autoregulation in Stroke,"Purpose of review: Cerebral autoregulation (CA) is a mechanism that maintains cerebral blood flow constant despite fluctuations in systemic arterial blood pressure. This review will focus on recent studies that measured CA non-invasively in acute cerebrovascular events, a feature unique to the transcranial Doppler ultrasound. We will summarize the rationale for CA assessment in acute cerebrovascular disorders and specifically evaluate the existing data on the value of CA measures in relation to clinical severity, guiding management decisions, and prognostication.",Cerebral autoregulation; Cerebral vasoreactivity; Intracerebral hemorrhage; Stroke; Subarachnoid hemorrhage; Transcranial Doppler ultrasound.,Pedro Castro;Elsa Azevedo;Farzaneh Sorond
https://pubmed.ncbi.nlm.nih.gov/25907917/,Recurrent Stroke while on Antiplatelet Therapy,"Of the ≈795,000 strokes in the United States annually, 185,000 are recurrent. A third to half of them occur while on antiplatelet therapy. Multiple reasons could explain breakthrough stroke while on antiplatelet therapy. Management of recurrent stroke requires a meticulous search for the cause and mechanism of stroke. At present, there is no indication for antiplatelet resistance testing in ischemic stroke, or adjusting medications based on its results. Recent trials have shown the effectiveness of dual antiplatelet therapy in the acute period after an ischemic event, but no benefit has been found with this regimen for long-term secondary prevention.",Antiplatelets; Ischemic stroke; Recurrence; Resistance; Treatment failure.,Seby John;Irene Katzan
https://pubmed.ncbi.nlm.nih.gov/27472425/,Thrombolysis and Thrombectomy for Acute Ischemic Stroke: Strengths and Synergies,"Acute ischemic stroke is responsible for around 80% of all strokes and is a leading cause of disability and death globally. There are two potential treatment strategies: restoring blood flow (reperfusion) and preventing cellular injury (neuroprotection). As yet, all the successful trials have involved reperfusion with numerous failures of neuroprotectants. There are two proven reperfusion strategies. Intravenous thrombolysis with alteplase was first demonstrated to reduce disability with publication of the National Institute of Neurological Disorders and Stroke tissue plasminogen activator trial in 1995. Since that time further trials have solidified the evidence base and demonstrated benefit when alteplase is administered within 4.5 hours of stroke onset. Exploration of potentially more effective thrombolytics is still underway with tenecteplase but others, such as desmoteplase, have been unsuccessful in clinical trials. The second proven reperfusion strategy is endovascular clot retrieval. This has been practiced for several years but came of age with the publication of five strongly positive trials in 2015. This review discusses the evidence for intravenous and intra-arterial reperfusion strategies and the advantages, disadvantages, and synergies of the two approaches.",,Bruce C V Campbell
https://pubmed.ncbi.nlm.nih.gov/29793802/,"Post-stroke Movement Disorders: The Clinical, Neuroanatomic, and Demographic Portrait of 284 Published Cases","Purpose: Abnormal movements are a relatively uncommon complication of strokes. Besides the known correlation between stroke location and certain movement disorders, there remain uncertainties about the collective effects of age and stroke mechanism on phenomenology, onset latency, and outcome of abnormal movements.",Movement disorders; dystonia; hemorrhage; ischemic stroke; stroke.,Ritika Suri;Federico Rodriguez-Porcel;Kelly Donohue;Erin Jesse;Lilia Lovera;Alok Kumar Dwivedi;Alberto J Espay
https://pubmed.ncbi.nlm.nih.gov/31127426/,Posterior circulation ischemic stroke-a review part II: imaging and acute treatment,"Posterior circulation strokes affect the vertebrobasilar arterial system, account for about 20-25% of all ischemic strokes, and are a significant cause of patient disability and mortality. Diagnosis can be challenging; clinical presentation and common pitfalls facing posterior circulation stroke have been discussed elsewhere. In the first part of the review, we focus on the imaging, discussing the information that can be gathered through a correct selection and interpretation of different possible studies helping to achieve an early diagnosis and to select the best medical treatment. In the second part of the review, we will discuss the best therapeutic treatments available at the moment for posterior circulation ischemia.",Endovascular therapy; Imaging; Posterior cerebral ischemia.,Marco Sparaco;Ludovico Ciolli;Andrea Zini
https://pubmed.ncbi.nlm.nih.gov/33302796/,Which Imaging Approach Should Be Used for Stroke of Unknown Time of Onset?,"Reperfusion therapy with intravenous thrombolysis or mechanical thrombectomy is effective in improving outcome for ischemic stroke but remains underused. Patients presenting with stroke of unknown onset are a common clinical scenario and a common reason for not offering reperfusion therapy. Recent studies have demonstrated the efficacy of reperfusion therapy in stroke of unknown time of onset, when guided by advanced brain imaging. However, translation into clinical practice is challenged by variability in the available data. Comparison between studies is difficult because of use of different imaging modalities (magnetic resonance imaging or computed tomography), different imaging paradigms (imaging biomarkers of lesion age versus imaging biomarkers of tissue viability), and different populations studied (ie, both patients with large vessel occlusion or those with less severe strokes). Physicians involved in acute stroke care are faced with the key question of which imaging approach they should use to guide reperfusion treatment for stroke with unknown time of onset. In this review, we provide an overview of the available evidence for selecting and treating patients with strokes of unknown onset, based on the underlying imaging concepts. The perspective provided is from the viewpoint of the clinician seeing these patients acutely, to provide pragmatic recommendations for clinical practice.",biomarkers; magnetic resonance imaging; neuroimaging; reperfusion; tissue survival.,Claus Z Simonsen;Thabele M Leslie-Mazwi;Götz Thomalla
https://pubmed.ncbi.nlm.nih.gov/22974650/,Pediatric stroke,"Stroke is rare in children but leads to significant morbidity and mortality. Emergency department physicians are likely to be the first to evaluate children suffering strokes and it is, therefore, important for them to recognize common presenting features and risk factors for pediatric stroke. This review describes the epidemiology, clinical presentations, stroke types, associated risk factors, evaluation, treatment, and prognosis of pediatric stroke. Further research is needed on the acute and preventative treatments of pediatric stroke because merely applying our knowledge of stroke in adults to children is insufficient.",,Charise L Freundlich;Anna M Cervantes-Arslanian;David H Dorfman
https://pubmed.ncbi.nlm.nih.gov/23457225/,"Cognitive impairment after lacunar stroke: systematic review and meta-analysis of incidence, prevalence and comparison with other stroke subtypes","Background: Cognitive impairment and dementia are common after stroke. It is unclear if risk differs between ischaemic stroke subtypes. Lacunar strokes might be less likely to affect cognition than more severe, larger cortical strokes, except that lacunar strokes are associated with cerebral small vessel disease (SVD), which is the commonest vascular cause of dementia.",Cognition; Dementia; Stroke.,Stephen David James Makin;Sarah Turpin;Martin S Dennis;Joanna M Wardlaw
https://pubmed.ncbi.nlm.nih.gov/32014160/,Cryptogenic Stroke: Anatomy of the Stroke Work-Up,"Despite advances in understanding the cause of ischemic stroke, cryptogenic stroke remains a diagnostic and therapeutic challenge for clinicians. Approximately 15% to 40% of all ischemic strokes have no identifiable cause. CS is a diagnosis of exclusion after completing the standard stroke work-up. Further investigation needs to be tailored individually according to results of the clinical evaluation so appropriate secondary prevention strategies can be applied.",Cardiac monitoring; Cryptogenic stroke; Diagnostic testing; Embolic Stroke of Undetermined Etiology (ESUS); Hypercoagulable; Imaging; Ischemic stroke.,Mary P Amatangelo
https://pubmed.ncbi.nlm.nih.gov/28188400/,[Juvenile stroke - what is important?],"Stroke in young adults is a diagnostic and therapeutic challenge for all persons involved. Approximately 15% of ischemic strokes occur in young adults. Lack of awareness of the symptoms in emergency departments often results in delayed diagnosis and access to specific therapeutic options, such as revascularization. The causes are often heterogeneous and necessitate specific investigations. The etiology of juvenile stroke includes drug abuse, vasculitis and arteriopathies, such as reversible vasoconstriction syndrome and posterior reversible encephalopathy syndrome, although the prevalence of classical vascular risk factors is high. The most frequent causes of ischemic stroke in young adults are cardioembolism and microangiopathy; furthermore, dissection of vessels of the neck are more frequent compared to older patients. According to the results of currently available studies reperfusion strategies, such as intravenous fibrinolysis and mechanical thrombectomy are efficacious and safe in young patients.",Adolescent; Etiology; Reperfusion strategy; Stroke; Young adult.,M Fischer;B Eckert;J Röther
https://pubmed.ncbi.nlm.nih.gov/30797529/,Cryptogenic stroke - How to make sense of a non-diagnostic entity,"Secondary preventive strategies in ischaemic stroke depend on the underlying aetiology. However, approximately one-third of ischaemic strokes remain unexplained, or 'cryptogenic'. There is a wide range of possible underlying causes in cryptogenic stroke, and the best approach to secondary prevention of these may differ. To date, though, the widely accepted and uniform secondary preventive strategy in this group consists of modification of vascular risk factors, and of treatment with a combination of antiplatelet therapy and antihypertensive and lipid-lowering medication. Among the potential causes for cryptogenic stroke are occult atrial fibrillation, patent foramen ovale, atrial cardiopathy, aortic arch atheroma and hypercoagulable states. While it is possible to diagnose these conditions, in individual patients there is often uncertainty over whether they have a directly causative role, are markers of disease, or are innocent bystanders. Similarly, even if the cause is found, the best secondary preventive strategies remain uncertain, which questions the benefit of extensive investigations in a clinical setting. More recently, the concept of ""embolic stroke of unknown source (ESUS)"" has been introduced, in the hope that anticoagulation may offer better secondary prevention than antiplatelet therapy, but trials so far have been negative. At present, there is little justification for introducing extensive new investigative strategies into the management of patients with cryptogenic stroke. Investigations should be targeted at identifying those high-risk conditions which lead to a change in management. Further investigations need to be tailored individually, according to clinical circumstances. This should include identifying patients for participation in clinical trials, as the significance and best management of many of the potential causes for cryptogenic stroke require further research.",Aetiology; Ischaemic stroke; Risk factors.,Ursula G Schulz
https://pubmed.ncbi.nlm.nih.gov/31858516/,Applications of Nanotechnology in the Diagnosis and Therapy of Stroke,"Stroke is a leading cause of death and disability worldwide. The classification of stroke subtypes is difficult but critical for the prediction of clinical course and patient management, and limited treatment options are available. There is an urgent need for improvements in both diagnosis and therapy. Strokes have rapidly evolving phases of damage involving unique compartments of the brain, which imposes severe limitations for current diagnostic and treatment procedures. The rapid development of nanotechnology in other areas of modern medicine has ignited a widespread interest in its potential for the field of stroke. An important feature of nanoparticles is the relative ease in which their structures and surface chemistries can be modified for specific and potentially multiple, simultaneous purposes. Nanoparticles can be synthesized to carry and deliver therapeutics to specific cellular or subcellular compartments; they can be engineered to provide enhanced contrast for imaging based on the detection of changes in the blood flow; or possess ligand-specific chemistries which can facilitate diagnosis and monitor the treatment response. More specifically for a stroke, nanoparticles can be engineered to release their payload in response to the distinct extracellular processes occurring around the clot and in the ischemic penumbra, as well as aid in the detection of pathological hallmarks present at various stages of stroke progression. These capacities allow targeted release of disease-modifying agents in the affected brain tissue, increasing treatment efficacy, and limiting unwanted side effects. While nanospheres, liposomes, and mesoporous nanostructures all emerge as future prospects for stroke treatment and diagnosis, much of this potential is yet to be clinically realized. This review outlines aspects of nanotechnology identified as having potential to revolutionize the field of stroke.",,Lila M Landowski;Be'eri Niego;Brad A Sutherland;Christoph E Hagemeyer;David W Howells
https://pubmed.ncbi.nlm.nih.gov/28478979/,Risk Factors and Stroke Characteristic in Patients with Postoperative Strokes,"Background: Intravenous thrombolysis and intra-arterial thrombectomy are now the standard therapies for patients with acute ischemic stroke. In-house strokes have often been overlooked even at stroke centers and there is no consensus on how they should be managed. Perioperative stroke happens rather frequently but treatment protocol is lacking, In China, the issue of in-house strokes has not been explored. The aim of this study is to explore the current management of in-house stroke and identify the common risk factors associated with perioperative strokes.",Risk factor; in-house stroke; perioperative; stroke.,Yi Dong;Wenjie Cao;Xin Cheng;Kun Fang;Xiaolong Zhang;Yuxiang Gu;Bing Leng;Qiang Dong
https://pubmed.ncbi.nlm.nih.gov/32318851/,Heritable and non-heritable uncommon causes of stroke,"Despite intensive investigations, about 30% of stroke cases remains of undetermined origin. After exclusion of common causes of stroke, there is a number of rare heritable and non-heritable conditions, which often remain misdiagnosed, that should be additionally considered in the diagnosis of cryptogenic stroke. The identification of these diseases requires a complex work up including detailed clinical evaluation for the detection of systemic symptoms and signs, an adequate neuroimaging assessment and a careful family history collection. The task becomes more complicated by phenotype heterogeneity since stroke could be the primary or unique manifestation of a syndrome or represent just a manifestation (sometimes minor) of a multisystem disorder. The aim of this review paper is to provide clinicians with an update on clinical and neuroradiological features and a set of practical suggestions for the diagnostic work up and management of these uncommon causes of stroke. The identification of these stroke causes is important to avoid inappropriate and expensive diagnostic tests, to establish appropriate management measures, including presymptomatic testing, genetic counseling, and, if available, therapy. Therefore, physicians should become familiar with these diseases to provide future risk assessment and family counseling.",CADASIL; CARASAL; CARASIL; COL4A1 syndrome; Fabry disease; MELAS; Monogenic diseases; Moyamoya angiopathy; Primary angiitis of the central nervous system; Rare strokes; Retinal vasculopathy with cerebral leukoencephalopathy; Reversible Cerebral Vasoconstriction Syndrome; Sneddon syndrome; Susac syndrome; Takotsubo syndrome.,A Bersano;M Kraemer;A Burlina;M Mancuso;J Finsterer;S Sacco;C Salvarani;L Caputi;H Chabriat;S Lesnik Oberstein;A Federico;E Tournier Lasserve;D Hunt;M Dichgans;M Arnold;S Debette;H S Markus
https://pubmed.ncbi.nlm.nih.gov/27804110/,Cognitive function in stroke survivors: A 10-year follow-up study,"Objectives: Post-stroke cognitive impairment (PSCI) has considerable impact on patients and society. However, long-term studies on PSCI are scarce and may be influenced by assessment methods and selection bias. We aimed to (i) assess the prevalence of long-term PSCI; (ii) compare two common cognitive assessment instruments; and (iii) compare cognitive function of long-term stroke survivors with non-stroke persons.",cerebrovascular diseases; dementia; mild cognitive impairment; strokes.,H Delavaran;A-C Jönsson;H Lövkvist;S Iwarsson;S Elmståhl;B Norrving;A Lindgren
https://pubmed.ncbi.nlm.nih.gov/30571424/,National Institutes of Health Stroke Scale Zero Strokes,"Background and Purpose- We aimed to characterize acute ischemic stroke patients who have an immeasurable deficit on the admission National Institutes of Health Stroke Scale (NIHSS), and to evaluate their long-term outcome. Methods- We retrospectively compared all acute ischemic stroke patients with an admission NIHSS of 0 in the Acute Stroke Registry and Analysis of Lausanne from 2003 to 2013 with all other acute ischemic stroke patients. We compared demographics, clinical, radiological, and laboratory findings. Outcome was considered favorable at 3 months if the modified Rankin Scale score corrected for prestroke disability was ≤1. Stroke recurrences >12 months were also assessed. Results- Comparing 108 NIHSS zero (NIHSS=0) patients with the 2889 other strokes by multivariate analysis, NIHSS=0 had lower prestroke disability, longer onset-to-hospital delays and more lacunar and infratentorial strokes. NIHSS=0 patients were less likely to have early ischemic changes on acute computed tomography, had less arterial pathology and lower creatinine levels. They were more likely to have favorable modified Rankin Scale score after correction for prestroke modified Rankin Scale score (zero versus others: 83.2% versus 44.6%) and less likely to die (3.9% versus 13.3%) at 12 months. Stroke and transient ischemic attack recurrence rates were similar (11% versus 11.4%), however. Conclusions- Patients with NIHSS=0 strokes are characterized by lacunar and infrantentorial strokes, normal acute computed tomography, and less arterial pathology. However, a significant proportion face recurrent ischemic events and persistent handicap at 12 months. Therefore, NIHSS=0 stroke patients require aggressive secondary prevention and adequate follow-up.",blood pressure; cerebrovascular diseases; prognosis; risk factors; stroke.,Elissavet Eskioglou;Mitra Huchmandzadeh Millotte;Michael Amiguet;Patrik Michel
https://pubmed.ncbi.nlm.nih.gov/26177064/,Recurrent ischemic stroke is associated with the burden of risk factors,Aim: To determine the characteristics of acute ischemic stroke patients admitted to hospital with history of prior ischemic stroke(s). We hypothesized that there is an association between the number of risk factors and prior ischemic stroke irrespective of age.,cerebrovascular diseases; strokes.,A Moerch-Rasmussen;A Nacu;U Waje-Andreassen;L Thomassen;H Naess
