link,title,abstract,tag,author
https://pubmed.ncbi.nlm.nih.gov/17523319/,Hepatitis B today,"Hepatitis B remains a major problem for public health worldwide and represents a challenging disease for practicing physicians. Of the 2 billion people who have been infected with the hepatitis B virus, more than 350 million have chronic infections. These chronically infected individuals are at high risk of death from cirrhosis and liver cancer. The use of new antiviral drugs, such us nucleotides analogues, offer good hope in the prognosis of patients suffering from chronic hepatitis B.",,Michael Safioleas;Nikolaos J Lygidakis;Christine Manti
https://pubmed.ncbi.nlm.nih.gov/30131655/,Hepatitis B virus infection: Defective surface antigen expression and pathogenesis,"Hepatitis B virus (HBV) infection is a global public health concern. HBV causes chronic infection in patients and can lead to liver cirrhosis, hepatocellular carcinoma, and other severe liver diseases. Thus, understanding HBV-related pathogenesis is of particular importance for prevention and clinical intervention. HBV surface antigens are indispensable for HBV virion formation and are useful viral markers for diagnosis and clinical assessment. During chronic HBV infection, HBV genomes may acquire and accumulate mutations and deletions, leading to the expression of defective HBV surface antigens. These defective HBV surface antigens have been found to play important roles in the progression of HBV-associated liver diseases. In this review, we focus our discussion on the nature of defective HBV surface antigen mutations and their contribution to the pathogenesis of fulminant hepatitis B. The relationship between defective surface antigens and occult HBV infection are also discussed.",Defective surface antigen mutants; Endoplasmic reticulum stress; Fulminant hepatitis B; Hepatitis B surface protein; Occult hepatitis B virus infection; Pathogenesis.,Chun-Chen Wu;Ying-Shan Chen;Liang Cao;Xin-Wen Chen;Meng-Ji Lu
https://pubmed.ncbi.nlm.nih.gov/28418296/,"Prevention of Chronic Hepatitis B after 3 Decades of Escalating Vaccination Policy, China","China's hepatitis B virus (HBV) prevention policy has been evaluated through nationally representative serologic surveys conducted in 1992 and 2006. We report results of a 2014 serologic survey and reanalysis of the 1992 and 2006 surveys in the context of program policy. The 2014 survey used a 2-stage sample strategy in which townships were selected from 160 longstanding, nationally representative, county-level disease surveillance points, and persons 1-29 years of age were invited to participate. The 2014 sample size was 31,713; the response rate was 83.3%. Compared with the 1992 pre-recombinant vaccine survey, HBV surface antigen prevalence declined 46% by 2006 and by 52% by 2014. Among children <5 years of age, the decline was 97%. China's HBV prevention program, targeted toward interrupting perinatal transmission, has been highly successful and increasingly effective. However, this progress must be sustained for decades to come, and elimination of HBV transmission will require augmented strategies.",China; hepatitis B; immunization; vaccination; vaccine; viruses.,Fuqiang Cui;Lipin Shen;Li Li;Huaqing Wang;Fuzhen Wang;Shengli Bi;Jianhua Liu;Guomin Zhang;Feng Wang;Hui Zheng;Xiaojin Sun;Ning Miao;Zundong Yin;Zijian Feng;Xiaofeng Liang;Yu Wang
https://pubmed.ncbi.nlm.nih.gov/27107897/,A historical perspective on the discovery and elucidation of the hepatitis B virus,"The discovery in 1965 of the ""Australia antigen,"" subsequently identified as the hepatitis B virus surface antigen (HBsAg), was such a watershed event in virology that it is often thought to mark the beginning of hepatitis research, but it is more accurately seen as a critical breakthrough in a long effort to understand the pathogenesis of infectious hepatitis. A century earlier, Virchow provided an authoritative explanation of ""catarrhal jaundice,"" which did not consider an infectious etiology, but the transmission of jaundice by human serum was clearly identified in two outbreaks in 1885, and the distinction between ""infectious"" and ""serum"" hepatitis was recognized by the early 1920s. The inability to culture a virus or reproduce either syndrome in laboratory animals led to numerous studies in human volunteers; by the end of World War II, it was known that the diseases were caused by different filterable agents, and the terms ""hepatitis A"" and ""B"" were introduced in 1947 (though some long-incubation cases then designated B must in retrospect have been hepatitis C). The development of a number of liver function tests during the 1950s led to the recognition of anicteric infections and the existence of chronic carriers, but little more could be done until an infectious agent had been identified. Once Blumberg and colleagues had found a specific viral marker, the vast amount of accumulated epidemiologic and clinical data, together with huge numbers of stored serum samples, enabled rapid progress in understanding hepatitis B, and revealed the existence of a vast population of chronically infected people in Asia, Oceania and Africa. In this article, we place the identification of the Australia antigen within the historical context of research on viral hepatitis. Following a chronological review from 1865 to 1965, we summarize how the discovery led to improved safety of blood transfusion, the development of a highly effective vaccine and the eventual identification of the hepatitis C, D and E viruses. This article forms part of a symposium in Antiviral Research on ""An unfinished story: from the discovery of the Australia antigen to the development of new curative therapies for chronic hepatitis B.""",,Timothy M Block;Harvey J Alter;W Thomas London;Mike Bray
https://pubmed.ncbi.nlm.nih.gov/32307610/,HLA-A and -B Type and Haplotype Frequencies in IgG Subclass Deficiency Subgroups,"We sought to determine whether HLA-A and -B type and haplotype frequencies differ between subgroups of adults with IgG subclass deficiency (IgGSD). We retrospectively compared type and haplotype frequencies of three subgroups of 269 unrelated adult IgGSD patients (70 subnormal IgG1; 121 subnormal IgG3; 78 subnormal IgG1/IgG3) and controls (1,321 for types; 751 for haplotypes). We selected types and haplotypes because their uncorrected frequencies differed significantly from controls in a previous adult IgGSD/common variable immunodeficiency cohort: A*24; B*14; B*35; B*40; B*49; B*50; B*58; B*62; A*01,B*08; A*02,B*44; A*02,B*60; A*03,B*07; A*03,B*14; A*03,B*44; A*31,B*40; and A*32,B*14. We used χ2 analysis (2 × 4 tables) to identify frequency differences across three subgroups and controls. If the null hypothesis was rejected (p < 0.05), we computed 2 × 2 χ2 tables to compare six combinations of subgroup and control frequencies [Bonferroni p < 0.0083 (< 0.05/6)]. Mean age was 48 ± 13 years; 82.2% were women. B*35 and B*40 frequencies were higher in subnormal IgG1 than subnormal IgG3 patients (0.1000 vs. 0.0248 and 0.0571 vs. 0.0083, respectively; p ≤ 0.0061). B*62 frequencies were lower in three IgGSD subgroups than controls (p < 0.0001, respectively). A*02, B*44 frequency was higher in subnormal IgG1/IgG3 patients than controls (0.1282 vs. 0.0632, respectively; p = 0.0024). A*02, B*60 frequency was lower in subnormal IgG3 patients than controls (0.0 vs. 0.0233, respectively; p = 0.0051). HLA-B*35 and -B*40 frequencies differ significantly between some IgGSD subgroups. B*62, A*02, B*44, and A*02, B*60 frequencies differ significantly between some IgGSD subgroups and controls.","Common variable immunodeficiency; HLA-A*02, B*44; HLA-B*35; HLA-B*40; HLA-B*62; Major histocompatibility complex.",James C Barton;Jackson C Barton;Luigi F Bertoli;Ronald T Acton
https://pubmed.ncbi.nlm.nih.gov/25724218/,Hepatitis B virus infection in children,"For two decades, hepatitis B vaccine has been integrated into national routine childhood vaccination programs in almost all countries. The prevalence of HBsAg has decreased in children worldwide. However, there are children who miss the benefit of hepatitis B vaccine in some regions and countries. Long-term follow-up studies have revealed the clinical outcomes of chronic hepatitis B virus infection in children. A small percentage of chronically infected children develop liver cirrhosis and hepatocellular carcinoma. However, it is controversial who should be treated and when antiviral treatment should be initiated in children. Compared with adult studies, the data are insufficient to evaluate the pathogenesis of hepatitis B infection and the efficacy of antiviral treatment in childhood. New antiviral drugs have been approved for children and adults. Also, oral antiviral drugs are administered to pregnant women to reduce the hepatitis B virus mother-to-child transmission rate.",HBV; HBeAg; HBsAg; IFN; chronic hepatitis; cirrhosis; hepatocellular carcinoma; mother to child; nucleoside analogue; vaccine.,Haruki Komatsu;Ayano Inui
https://pubmed.ncbi.nlm.nih.gov/28338458/,Hepatitis B in Solid-Organ Transplant Procedures Other Than Liver,"Transplant is often the best treatment available for patients with end-stage organ failure. Hepatitis B virus infection in transplant procedures other than liver is a major concern because it can be a significant cause of morbidity and mortality after transplant. Due to the increased risk of hepatic complications, such as fibrosing cholestatic hepatitis or histologic deterioration after transplant, systematic use of nucleoside or nucleotide analogues shortly before or at the time of transplant is recommended (tenofovir or entecavir are preferable to lamivudine) in all patients, whatever the baseline histologic evaluation. Sustained viral suppression may result in regression of fibrosis, which in turn may lead to decreased disease-related morbidity and improved survival. Finally, due to the high mortality after nonliver transplant procedures, decompensated cirrhosis from chronic hepatitis B should be considered as a contraindication to nonliver transplant but an indication to combined organ transplant (ie, liver-kidney transplant). Because of the high prevalence of hepatitis B virus exposure in allograft donors and recipients, hepatitis B virus status must be considered during organ allocation. Prevention of hepatitis B virus-related complications in transplant recipients starts with vaccination and donor-recipient matching.",,Dina Halegoua-De Marzio;Jonathan M Fenkel;Cataldo Doria
https://pubmed.ncbi.nlm.nih.gov/12150847/,Occult hepatitis B,"Worldwide, chronic hepatitis B virus (HBV) infection is the primary cause of cirrhosis and hepatocellular carcinoma and is one of the ten leading causes of death. Traditionally, people with chronic HBV infection have been identified with blood tests for HBV antigens and antibodies. Recently, another group of patients with chronic HBV infection has been identified by sensitive, molecular testing for HBV DNA. Members of this group are often referred to as having occult hepatitis B because they are HBV-DNA positive, but hepatitis B surface antigen negative. Occult hepatitis B occurs in a number of clinical settings. In this review, we examine occult hepatitis B in people co-infected with hepatitis C, in whom occult hepatitis B has been associated with advanced fibrosis and diminished response to interferon alpha. Although much more research is needed, existing reports justify a heightened awareness of the medical importance and means of testing for occult hepatitis B.",,Michael Torbenson;David L Thomas
https://pubmed.ncbi.nlm.nih.gov/17981236/,Hepatitis B in pregnancy,"In countries with a high prevalence of chronic hepatitis B, perinatal transmission from mother to infant accounts for the majority of cases of chronic hepatitis B. Passive-active immunoprophylaxis with hepatitis B immunoglobulin and hepatitis B vaccine at birth is 95% efficacious in reducing the risk of HBV transmission but is less effective in HBeAg-positive mothers with very high serum HBV DNA levels. In the last 4 weeks of pregnancy lamivudine may provide additional protection in pregnant women who have high-level viremia. Further studies are needed to evaluate the use of nucleos(t)ide analogues to treat chronic hepatitis B during pregnancy.",,Maya Gambarin-Gelwan
https://pubmed.ncbi.nlm.nih.gov/29858430/,Hepatitis B virus reactivation in patients treated with immunosuppressive drugs: a practical guide for clinicians,"Hepatitis B virus reactivation (HBVr) is emerging as an important clinical entity, with the advent of highly potent immunosuppression licensed for use as the treatment of a widening range of clinical indications. HBVr can lead to severe acute liver failure and death. Risk can be minimised through appropriate screening, monitoring and antiviral prophylaxis. Screening for serological markers at the -earliest opportunity is recommended. Risk stratification should then be performed on the basis of characteristics of the -underlying disease, markers of viral activity and the potency of proposed immunosuppression. In this review, we summarise the most recent recommendations from the relevant international societies. We also provide suggestions on how a robust multidisciplinary service can be delivered to prevent HBVr in UK clinical practice through optimisation of resources and introduction of checkpoints to prevent the inappropriate administration of immunosuppression to those at significant risk of HBVr.",Chronic hepatitis B; immunosuppression; reactivation.,Apostolos Koffas;Grace E Dolman;Patrick Tf Kennedy
https://pubmed.ncbi.nlm.nih.gov/30680771/,Hepatitis B variants among Egyptian patients undergoing hemodialysis,"Hepatitis B virus (HBV) infection is a serious nosocomial infection that affects patients undergoing hemodialysis (HD). However, certain HBV variants are not detected by routine serological tests in Egyptian dialysis units because of mutations that change important viral antigens (Ags). Of note, these mutations can result in the appearance of different HBV variants with different clinical manifestations. Thus, the present study aimed to assess different clinical forms of HBV infections and viral genotypes among patients undergoing HD in the Ismailia governorate of Egypt. To this end, serum samples were collected from 150 patients undergoing HD and screened for HBV-DNA using a nested PCR technique. Positive samples were then screened for HBV serological markers (hepatitis B core antibody [HBcAb], hepatitis B surface antigen, hepatitis B surface antibody, hepatitis B e antigen and hepatitis B e antibody) using ELISA and the HBV viral load quantitated by qPCR. HBV genotypes were detected by direct sequencing of the partial surface (S) gene. The most common clinical form of HBV infection in our study cohort was overt HBV infection (10%); followed by seropositive occult hepatitis B infection (7.3%), most of whom had an isolated HBcAb. The least common form was the precore mutant (1.3%). All HBV isolates were genotype D. This study reveals the importance of HBcAb and PCR in screening for HBV, especially for detection of occult hepatitis B infection.",hemodialysis; occult hepatitis B; precore mutant.,Nashwa H M Abdel-Maksoud;Ahmed El-Shamy;Mohamed Fawzy;Hanaa H A Gomaa;Mokhtar M A Eltarabilli
https://pubmed.ncbi.nlm.nih.gov/30187603/,New viral biomarkers for Hepatitis B: Are we able to change practice?,"The management of chronic hepatitis B virus (HBV) infection is challenged by its varying natural course and its stealthy nature. Not all HBV-infected patients will develop complications of infection; however, it is of utmost importance to identify patients who are at risk and require antiviral treatment and/or close surveillance. Hepatic inflammation and quantification of HBV DNA have guided treatment decisions in the last decade, and these guided interventions have been shown to reduce liver-related complications and death. Data on the quantification of additional HBV markers such as hepatitis B surface antigen (HBsAg), hepatitis B core-related antigen (HBcrAg) and hepatitis B virus RNA (HBV RNA) have accumulated in recent years. Here, we review the current evidence of how to use these markers and discuss open issues that require additional research.",HBV RNA; HBV infection; HBcrAg; HBsAg; Nucleos(t)ide analogues; PEG-IFN.,Christoph Höner Zu Siederdissen;Benjamin Maasoumy;Markus Cornberg
https://pubmed.ncbi.nlm.nih.gov/33574867/,Hepatitis B Virus: From Diagnosis to Treatment,"Hepatitis B infection is still a global concern progressing as acute-chronic hepatitis, severe liver failure, and death. The infection is most widely transmitted from the infected mother to a child, with infected blood and body fluids. Pregnant women, adolescents, and all adults at high risk of chronic infection are recommended to be screened for hepatitis B infection. The initial analysis includes serological tests that allow differentiation of acute and chronic hepatitis. Molecular assays performed provide detection and quantification of viral DNA, genotyping, drug resistance, and precore/core mutation analysis to confirm infection and monitor disease progression in chronic hepatitis B patients. All patients with chronic hepatitis B should be treated with antiviral medications and regularly monitored for efficient treatment. The current treatment is based on nucleos(t)ide analogs and pegylated interferons that save lives by decreasing liver cancer death, liver transplant, slow or reverse the progression of liver disease as well as the virus infectivity.",antiviral treatment; hepatitis B virus (HBV); nucleic acid testing; serology.,Meryem Guvenir;Ayse Arikan
https://pubmed.ncbi.nlm.nih.gov/20382485/,Hepatitis B vaccines: protective efficacy and therapeutic potential,"Worldwide, two billion people have at some time been infected by hepatitis B virus, 370 millions suffer from chronic infection and around one million die each year from HBV-related liver diseases of which liver cancer is the ultimate stage. Vaccination is the measure that is most effective in reducing the global incidence of hepatitis B and hepatitis B vaccines have now been available for over 20 years. The first hepatitis B vaccine was prepared from inactivated hepatitis B surface antigen particles purified from plasma of asymptomatic carriers of hepatitis B virus. Knowledge of the structure and genomic organization of hepatitis B virus has led to development of the first DNA recombinant vaccine. In preventing hepatocellular carcinoma development, hepatitis B virus vaccines are considered as the first available cancer vaccine. HBV vaccines have recently taken on a new role as therapeutic vaccines as an attempt to cure or to control hepatitis B virus infection in persistently infected individuals.",,M-L Michel;P Tiollais
https://pubmed.ncbi.nlm.nih.gov/21091944/,B vitamins and the aging brain,"Deficiencies of the vitamins folate, B(12) , and B(6) are associated with neurological and psychological dysfunction and with congenital defects. In the elderly, cognitive impairment and incident dementia may be related to the high prevalence of inadequate B vitamin status and to elevations of plasma homocysteine. Plausible mechanisms include homocysteine neurotoxicity, vasotoxicity, and impaired S-adenosylmethionine-dependent methylation reactions vital to central nervous system function. In light of this, it is imperative to find safe ways of improving vitamin B status in the elderly without exposing some individuals to undue risk.",,Jacob Selhub;Aron Troen;Irwin H Rosenberg
https://pubmed.ncbi.nlm.nih.gov/26280668/,Hepatitis B: 50 years after the discovery of Australia antigen,"It is an honour to be invited to recount the progress in our understanding and management of hepatitis B 50 years after the discovery of Australia antigen (Au Ag). During this half century, we have gone from identifying the causative agent--hepatitis B virus (HBV), understanding its biology and the disease it causes, to having vaccines that can prevent HBV infection and antiviral therapy that can suppress HBV replication and prevent progression of HBV-related liver disease. As a result of the progress, prevalence of HBV infection and morbidity and mortality from chronic HBV infection has declined.",antiviral treatment; cirrhosis; hepatitis B surface antigen; hepatocellular carcinoma; vaccine.,A Suk-Fong Lok
https://pubmed.ncbi.nlm.nih.gov/30244264/,Distribution of hepatitis B virus genotypes in Europe and clinical implications: a review,"With an estimated 15 million infected persons in Europe, hepatitis B virus (HBV) infection is still one of the leading causes of chronic liver disease and associated mortality. The HBV infection prevalence in the general population depends on the region and ranges from 0.01% in Scandinavia to 10.3% in Kyrgyzstan. The prevalence of the 10 HBV genotypes (A-J) varies among different parts of the world, with genotypes A and D being most prevalent in Europe. Other HBV genotypes are mainly imported into Europe from other parts of the world and are rarely detected. HBV genotypes influence the clinical outcome of HBV infection, HBeAg seroconversion rates, and the frequency of mutations in the pre-core and core promoter regions. In addition, response rates to treatment with pegylated interferon alpha vary among HBV genotypes, whereas there is no influence of HBV genotypes on treatment response when using nucleoside/nucleotide analogues. Due to recent large-scale immigration to Europe, a change in HBV genotype distribution and the consequent clinical outcome of chronic hepatitis B may be expected in the near future.",,Nina Kmet Lunaček;Mario Poljak;Mojca Matičič
https://pubmed.ncbi.nlm.nih.gov/32391647/,Hepatitis B virus-induced hyperactivation of B cells in chronic hepatitis B patients via TLR4,"B cell hyperactivation and functional impairment were identified from patients with chronic hepatitis B virus (CHB) infection; however, the underlying mechanism remains unknown. Here, we aim to elucidate the mechanisms responsible for B cell hyperactivation during HBV infection. Peripheral CD19+ B cells isolated from 4 CHB patients and 4 healthy volunteers were analysed by RNA sequencing. A total of 1401 differentially expressed genes were identified from B cell transcriptome of CHB patients vs healthy volunteers. We found that B cells from CHB patients were functional impaired, with increased TLR4 expression, activated NF-κB pathway and altered mitochondrial function. The expression of B cell activation-related genes, including TLR4, was further validated using additional clinical samples. To further verify the role of TLR4 in B cell activation during CHB, B cell phenotypes were determined in wild-type (WT) and TLR4-/- HBV-carrier mice. Hyperactivated B cell and TLR4 signalling pathway were observed in WT HBV-carrier mice, while TLR4 ablation failed to induce B cell hyperactivation, and downstream MyD88 and NF-κB were also not altered. Taken together, TLR4 pathway plays a pivotal role in B cell hyperactivation during CHB, which might serve as a promising target for B cell function restoration.",B cell hyperactivation; NF-κB pathway; TLR4; chronic hepatitis B.,Yang Li;Shengxia Yin;Yuxin Chen;Quan Zhang;Rui Huang;Bei Jia;Wei Jie;Kefang Yao;Jian Wang;Xin Tong;Yong Liu;Chao Wu
