word,frequency,log frequency
syndrom,111,4.709530201312334
mechan,110,4.700480365792417
heart,110,4.700480365792417
perform,110,4.700480365792417
our,110,4.700480365792417
need,108,4.68213122712422
human,107,4.672828834461906
should,107,4.672828834461906
posit,106,4.663439094112067
investig,106,4.663439094112067
indic,105,4.653960350157523
intervent,105,4.653960350157523
suggest,104,4.6443908991413725
recent,102,4.624972813284271
when,102,4.624972813284271
well,102,4.624972813284271
major,102,4.624972813284271
estim,102,4.624972813284271
significantli,102,4.624972813284271
strategi,102,4.624972813284271
ami,101,4.61512051684126
ventricular,100,4.605170185988092
predict,99,4.59511985013459
within,99,4.59511985013459
season,99,4.59511985013459
possibl,98,4.584967478670572
examin,98,4.584967478670572
due,97,4.574710978503383
blood,97,4.574710978503383
about,95,4.553876891600541
antibodi,94,4.543294782270004
diagnost,94,4.543294782270004
avail,94,4.543294782270004
over,94,4.543294782270004
drug,93,4.532599493153256
virus,93,4.532599493153256
describ,92,4.5217885770490405
sensit,92,4.5217885770490405
observ,92,4.5217885770490405
inform,91,4.51085950651685
although,91,4.51085950651685
sampl,91,4.51085950651685
found,90,4.499809670330265
mean,90,4.499809670330265
cardiac,90,4.499809670330265
lead,90,4.499809670330265
assay,89,4.48863636973214
unit,89,4.48863636973214
confirm,89,4.48863636973214
occur,88,4.477336814478207
95,88,4.477336814478207
-,88,4.477336814478207
find,87,4.465908118654584
valu,87,4.465908118654584
therapeut,86,4.454347296253507
requir,86,4.454347296253507
gener,86,4.454347296253507
initi,86,4.454347296253507
type,85,4.442651256490317
airway,85,4.442651256490317
relat,84,4.430816798843313
adult,84,4.430816798843313
could,84,4.430816798843313
base,82,4.406719247264253
lower,81,4.394449154672439
chronic,81,4.394449154672439
addit,81,4.394449154672439
number,81,4.394449154672439
asthmat,80,4.382026634673881
global,80,4.382026634673881
treat,80,4.382026634673881
period,80,4.382026634673881
remain,80,4.382026634673881
they,80,4.382026634673881
score,80,4.382026634673881
ci,80,4.382026634673881
three,79,4.3694478524670215
into,79,4.3694478524670215
common,79,4.3694478524670215
condit,79,4.3694478524670215
imag,79,4.3694478524670215
limit,79,4.3694478524670215
evid,78,4.356708826689592
analysi,77,4.343805421853684
subject,76,4.330733340286331
mi,76,4.330733340286331
public,76,4.330733340286331
practic,76,4.330733340286331
understand,76,4.330733340286331
2019,75,4.31748811353631
2009,74,4.30406509320417
trial,74,4.30406509320417
some,74,4.30406509320417
approach,74,4.30406509320417
target,74,4.30406509320417
outbreak,74,4.30406509320417
impact,74,4.30406509320417
will,73,4.290459441148391
without,73,4.290459441148391
whether,72,4.276666119016055
purpos,72,4.276666119016055
discuss,72,4.276666119016055
flow,72,4.276666119016055
event,72,4.276666119016055
rang,71,4.2626798770413155
month,71,4.2626798770413155
demonstr,71,4.2626798770413155
onset,71,4.2626798770413155
admiss,71,4.2626798770413155
agent,70,4.248495242049359
correl,70,4.248495242049359
strain,70,4.248495242049359
morbid,70,4.248495242049359
recommend,70,4.248495242049359
protect,69,4.23410650459726
preval,69,4.23410650459726
antivir,69,4.23410650459726
h1n1,68,4.219507705176107
incid,68,4.219507705176107
novel,68,4.219507705176107
state,68,4.219507705176107
affect,68,4.219507705176107
total,67,4.204692619390966
transmiss,67,4.204692619390966
protein,67,4.204692619390966
region,66,4.189654742026425
bronchial,66,4.189654742026425
isol,66,4.189654742026425
if,65,4.174387269895637
consid,65,4.174387269895637
4,64,4.1588830833596715
inflamm,64,4.1588830833596715
process,64,4.1588830833596715
exercis,64,4.1588830833596715
gene,64,4.1588830833596715
research,64,4.1588830833596715
through,64,4.1588830833596715
pressur,64,4.1588830833596715
ill,64,4.1588830833596715
million,63,4.143134726391533
6,63,4.143134726391533
mani,63,4.143134726391533
spread,63,4.143134726391533
combin,62,4.127134385045092
progress,62,4.127134385045092
peopl,62,4.127134385045092
receiv,61,4.110873864173311
10,61,4.110873864173311
size,61,4.110873864173311
countri,61,4.110873864173311
further,60,4.0943445622221
sinc,60,4.0943445622221
area,60,4.0943445622221
becaus,60,4.0943445622221
rapid,60,4.0943445622221
set,59,4.07753744390572
like,59,4.07753744390572
low,59,4.07753744390572
attack,59,4.07753744390572
support,59,4.07753744390572
each,58,4.060443010546419
n,58,4.060443010546419
educ,58,4.060443010546419
epidemiolog,58,4.060443010546419
characterist,58,4.060443010546419
establish,58,4.060443010546419
larg,57,4.04305126783455
similar,57,4.04305126783455
impair,57,4.04305126783455
life,57,4.04305126783455
better,57,4.04305126783455
decreas,56,4.02535169073515
5,56,4.02535169073515
surveil,56,4.02535169073515
benefit,56,4.02535169073515
failur,56,4.02535169073515
cardiovascular,56,4.02535169073515
nation,56,4.02535169073515
work,55,4.007333185232471
continu,55,4.007333185232471
primari,55,4.007333185232471
influenc,55,4.007333185232471
week,54,3.9889840465642745
efficaci,54,3.9889840465642745
epidem,54,3.9889840465642745
monitor,54,3.9889840465642745
thu,54,3.9889840465642745
exposur,54,3.9889840465642745
normal,54,3.9889840465642745
brain,54,3.9889840465642745
world,54,3.9889840465642745
program,53,3.970291913552122
help,53,3.970291913552122
rel,53,3.970291913552122
futur,53,3.970291913552122
respect,53,3.970291913552122
guidelin,53,3.970291913552122
commun,53,3.970291913552122
surviv,52,3.9512437185814275
lung,52,3.9512437185814275
b,52,3.9512437185814275
still,52,3.9512437185814275
greater,52,3.9512437185814275
phase,51,3.9318256327243257
20,51,3.9318256327243257
direct,51,3.9318256327243257
often,50,3.912023005428146
structur,50,3.912023005428146
long-term,50,3.912023005428146
women,50,3.912023005428146
involv,50,3.912023005428146
antigen,50,3.912023005428146
known,50,3.912023005428146
reperfus,49,3.8918202981106265
shown,49,3.8918202981106265
appropri,49,3.8918202981106265
defin,49,3.8918202981106265
organ,49,3.8918202981106265
challeng,49,3.8918202981106265
optim,48,3.871201010907891
disord,48,3.871201010907891
knowledg,48,3.871201010907891
elev,48,3.871201010907891
frequent,48,3.871201010907891
variabl,48,3.871201010907891
would,48,3.871201010907891
conduct,48,3.871201010907891
recoveri,48,3.871201010907891
hour,48,3.871201010907891
genom,47,3.8501476017100584
how,47,3.8501476017100584
design,47,3.8501476017100584
select,47,3.8501476017100584
concern,47,3.8501476017100584
contribut,47,3.8501476017100584
wave,47,3.8501476017100584
regard,46,3.828641396489095
presenc,46,3.828641396489095
introduct,46,3.828641396489095
social,46,3.828641396489095
host,46,3.828641396489095
main,46,3.828641396489095
critic,46,3.828641396489095
articl,46,3.828641396489095
2020,45,3.8066624897703196
veri,45,3.8066624897703196
site,45,3.8066624897703196
obtain,45,3.8066624897703196
cerebr,45,3.8066624897703196
character,45,3.8066624897703196
while,45,3.8066624897703196
pulmonari,45,3.8066624897703196
four,45,3.8066624897703196
record,45,3.8066624897703196
plan,44,3.784189633918261
sequenc,44,3.784189633918261
behavior,44,3.784189633918261
form,44,3.784189633918261
standard,44,3.784189633918261
12,43,3.7612001156935624
person,43,3.7612001156935624
tool,43,3.7612001156935624
st,43,3.7612001156935624
valid,43,3.7612001156935624
particip,43,3.7612001156935624
proport,43,3.7612001156935624
ani,43,3.7612001156935624
out,43,3.7612001156935624
variou,43,3.7612001156935624
delay,43,3.7612001156935624
success,43,3.7612001156935624
implement,43,3.7612001156935624
featur,42,3.7376696182833684
befor,42,3.7376696182833684
express,42,3.7376696182833684
statu,42,3.7376696182833684
school,42,3.7376696182833684
problem,42,3.7376696182833684
variant,42,3.7376696182833684
mutat,42,3.7376696182833684
young,42,3.7376696182833684
intens,42,3.7376696182833684
volum,41,3.713572066704308
persist,41,3.713572066704308
them,41,3.713572066704308
relationship,41,3.713572066704308
did,41,3.713572066704308
admit,41,3.713572066704308
pneumonia,41,3.713572066704308
highli,41,3.713572066704308
hypertens,41,3.713572066704308
lesion,41,3.713572066704308
complex,41,3.713572066704308
ischemia,41,3.713572066704308
rna,41,3.713572066704308
inflammatori,41,3.713572066704308
inhal,40,3.6888794541139363
center,40,3.6888794541139363
induc,40,3.6888794541139363
under,40,3.6888794541139363
laboratori,40,3.6888794541139363
neurolog,40,3.6888794541139363
complet,40,3.6888794541139363
wherea,40,3.6888794541139363
injuri,40,3.6888794541139363
here,40,3.6888794541139363
allow,40,3.6888794541139363
15,40,3.6888794541139363
author,39,3.6635616461296463
motor,39,3.6635616461296463
despit,39,3.6635616461296463
accord,39,3.6635616461296463
qualiti,39,3.6635616461296463
interv,39,3.6635616461296463
peak,39,3.6635616461296463
igg,39,3.6635616461296463
essenti,39,3.6635616461296463
cost,39,3.6635616461296463
collect,38,3.6375861597263857
physic,38,3.6375861597263857
bind,38,3.6375861597263857
mild,38,3.6375861597263857
exist,38,3.6375861597263857
thrombolysi,38,3.6375861597263857
50,38,3.6375861597263857
anterior,38,3.6375861597263857
vs,38,3.6375861597263857
histori,38,3.6375861597263857
worldwid,38,3.6375861597263857
appear,38,3.6375861597263857
physician,38,3.6375861597263857
survey,38,3.6375861597263857
screen,38,3.6375861597263857
recurr,37,3.6109179126442243
even,37,3.6109179126442243
genet,37,3.6109179126442243
s,37,3.6109179126442243
depend,37,3.6109179126442243
neg,37,3.6109179126442243
literatur,37,3.6109179126442243
discharg,37,3.6109179126442243
multipl,37,3.6109179126442243
play,36,3.58351893845611
term,36,3.58351893845611
anim,36,3.58351893845611
late,36,3.58351893845611
abnorm,36,3.58351893845611
segment,36,3.58351893845611
index,36,3.58351893845611
five,36,3.58351893845611
up,36,3.58351893845611
14,36,3.58351893845611
local,36,3.58351893845611
stress,36,3.58351893845611
criteria,36,3.58351893845611
wide,36,3.58351893845611
rt-pcr,36,3.58351893845611
therefor,36,3.58351893845611
order,35,3.5553480614894135
either,35,3.5553480614894135
sign,35,3.5553480614894135
moder,35,3.5553480614894135
across,35,3.5553480614894135
especi,35,3.5553480614894135
0001,35,3.5553480614894135
might,35,3.5553480614894135
cours,35,3.5553480614894135
follow-up,35,3.5553480614894135
analyz,35,3.5553480614894135
prognosi,35,3.5553480614894135
obstruct,35,3.5553480614894135
reveal,34,3.5263605246161616
routin,34,3.5263605246161616
inhibitor,34,3.5263605246161616
remodel,34,3.5263605246161616
repres,34,3.5263605246161616
us,34,3.5263605246161616
h,34,3.5263605246161616
surgeri,34,3.5263605246161616
oper,34,3.5263605246161616
damag,34,3.5263605246161616
healthcar,34,3.5263605246161616
exacerb,34,3.5263605246161616
chest,34,3.5263605246161616
diagnos,34,3.5263605246161616
given,34,3.5263605246161616
30,34,3.5263605246161616
previou,33,3.4965075614664802
so,33,3.4965075614664802
overal,33,3.4965075614664802
accuraci,33,3.4965075614664802
lack,33,3.4965075614664802
24,33,3.4965075614664802
interact,33,3.4965075614664802
made,33,3.4965075614664802
explor,33,3.4965075614664802
childhood,33,3.4965075614664802
achiev,33,3.4965075614664802
particularli,33,3.4965075614664802
techniqu,33,3.4965075614664802
stage,33,3.4965075614664802
tissu,33,3.4965075614664802
biolog,33,3.4965075614664802
few,33,3.4965075614664802
16,33,3.4965075614664802
myocardium,33,3.4965075614664802
die,33,3.4965075614664802
pathogenesi,33,3.4965075614664802
neutral,32,3.4657359027997265
concentr,32,3.4657359027997265
appli,32,3.4657359027997265
allerg,32,3.4657359027997265
acid,32,3.4657359027997265
rare,32,3.4657359027997265
vascular,32,3.4657359027997265
cognit,32,3.4657359027997265
specimen,32,3.4657359027997265
angiographi,32,3.4657359027997265
serum,32,3.4657359027997265
intraven,32,3.4657359027997265
servic,32,3.4657359027997265
wall,32,3.4657359027997265
applic,31,3.4339872044851463
adjust,31,3.4339872044851463
percutan,31,3.4339872044851463
suscept,31,3.4339872044851463
attent,31,3.4339872044851463
intern,31,3.4339872044851463
close,31,3.4339872044851463
same,31,3.4339872044851463
independ,31,3.4339872044851463
consider,31,3.4339872044851463
consist,31,3.4339872044851463
right,31,3.4339872044851463
dose,31,3.4339872044851463
refer,31,3.4339872044851463
candid,31,3.4339872044851463
corticosteroid,31,3.4339872044851463
ct,30,3.4011973816621555
last,30,3.4011973816621555
conclus,30,3.4011973816621555
11,30,3.4011973816621555
smoke,30,3.4011973816621555
diabet,30,3.4011973816621555
second,30,3.4011973816621555
per,30,3.4011973816621555
question,30,3.4011973816621555
circul,30,3.4011973816621555
dynam,30,3.4011973816621555
shock,30,3.4011973816621555
paper,30,3.4011973816621555
reduct,30,3.4011973816621555
angioplasti,30,3.4011973816621555
infecti,30,3.4011973816621555
point,30,3.4011973816621555
25,29,3.367295829986474
burden,29,3.367295829986474
serolog,29,3.367295829986474
contact,29,3.367295829986474
part,29,3.367295829986474
china,29,3.367295829986474
flu,29,3.367295829986474
definit,29,3.367295829986474
oral,29,3.367295829986474
action,29,3.367295829986474
yet,29,3.367295829986474
secondari,29,3.367295829986474
focus,29,3.367295829986474
variat,29,3.367295829986474
reaction,29,3.367295829986474
procedur,29,3.367295829986474
atrial,29,3.367295829986474
enzym,29,3.367295829986474
quantit,29,3.367295829986474
plasma,29,3.367295829986474
propos,29,3.367295829986474
periop,28,3.332204510175204
pattern,28,3.332204510175204
bodi,28,3.332204510175204
revers,28,3.332204510175204
must,28,3.332204510175204
comparison,28,3.332204510175204
becom,28,3.332204510175204
recognit,28,3.332204510175204
then,28,3.332204510175204
furthermor,28,3.332204510175204
famili,28,3.332204510175204
goal,28,3.332204510175204
access,28,3.332204510175204
thrombolyt,28,3.332204510175204
littl,28,3.332204510175204
cohort,28,3.332204510175204
adapt,28,3.332204510175204
modifi,28,3.332204510175204
rbd,27,3.295836866004329
product,27,3.295836866004329
resist,27,3.295836866004329
suspect,27,3.295836866004329
underli,27,3.295836866004329
systemat,27,3.295836866004329
econom,27,3.295836866004329
bypass,27,3.295836866004329
occup,27,3.295836866004329
subsequ,27,3.295836866004329
address,27,3.295836866004329
effort,27,3.295836866004329
patholog,27,3.295836866004329
comprehens,27,3.295836866004329
accur,27,3.295836866004329
rehabilit,27,3.295836866004329
receptor,27,3.295836866004329
statist,27,3.295836866004329
compound,27,3.295836866004329
approxim,27,3.295836866004329
baselin,27,3.295836866004329
pain,27,3.295836866004329
document,27,3.295836866004329
analys,27,3.295836866004329
8,27,3.295836866004329
summar,27,3.295836866004329
daili,26,3.258096538021482
annual,26,3.258096538021482
stem,26,3.258096538021482
pcr,26,3.258096538021482
stemi,26,3.258096538021482
enhanc,26,3.258096538021482
six,26,3.258096538021482
oseltamivir,26,3.258096538021482
scale,26,3.258096538021482
occlus,26,3.258096538021482
ventricl,26,3.258096538021482
util,26,3.258096538021482
deficit,26,3.258096538021482
make,26,3.258096538021482
relev,26,3.258096538021482
experi,26,3.258096538021482
home,26,3.258096538021482
pathophysiolog,26,3.258096538021482
abil,26,3.258096538021482
expiratori,26,3.258096538021482
7,26,3.258096538021482
visit,26,3.258096538021482
depress,26,3.258096538021482
occurr,26,3.258096538021482
later,26,3.258096538021482
awar,26,3.258096538021482
live,26,3.258096538021482
accept,26,3.258096538021482
mri,26,3.258096538021482
account,26,3.258096538021482
now,25,3.2188758248682006
vari,25,3.2188758248682006
institut,25,3.2188758248682006
do,25,3.2188758248682006
difficult,25,3.2188758248682006
highlight,25,3.2188758248682006
promis,25,3.2188758248682006
symptomat,25,3.2188758248682006
publish,25,3.2188758248682006
pathogen,25,3.2188758248682006
cardiogen,25,3.2188758248682006
consequ,25,3.2188758248682006
curv,25,3.2188758248682006
questionnair,25,3.2188758248682006
usual,25,3.2188758248682006
mediat,25,3.2188758248682006
retrospect,25,3.2188758248682006
facilit,25,3.2188758248682006
anticoagul,25,3.2188758248682006
swine,25,3.2188758248682006
cytokin,25,3.2188758248682006
fibril,25,3.2188758248682006
altern,25,3.2188758248682006
recogn,25,3.2188758248682006
detail,25,3.2188758248682006
effici,25,3.2188758248682006
taken,25,3.2188758248682006
reliabl,25,3.2188758248682006
versu,24,3.1780538303479458
19,24,3.1780538303479458
nurs,24,3.1780538303479458
medicin,24,3.1780538303479458
small,24,3.1780538303479458
natur,24,3.1780538303479458
urgent,24,3.1780538303479458
male,24,3.1780538303479458
extens,24,3.1780538303479458
around,24,3.1780538303479458
aspect,24,3.1780538303479458
carotid,24,3.1780538303479458
paramet,24,3.1780538303479458
uk,24,3.1780538303479458
fatal,24,3.1780538303479458
ace2,24,3.1780538303479458
rapidli,24,3.1780538303479458
alter,24,3.1780538303479458
angina,24,3.1780538303479458
ventil,24,3.1780538303479458
produc,24,3.1780538303479458
contain,24,3.1780538303479458
transient,24,3.1780538303479458
depart,24,3.1780538303479458
dysfunct,24,3.1780538303479458
vector,24,3.1780538303479458
immedi,24,3.1780538303479458
mass,24,3.1780538303479458
poor,24,3.1780538303479458
65,24,3.1780538303479458
subtyp,24,3.1780538303479458
spontan,24,3.1780538303479458
long,24,3.1780538303479458
17,24,3.1780538303479458
regress,24,3.1780538303479458
classif,24,3.1780538303479458
perfus,24,3.1780538303479458
ratio,23,3.1354942159291497
origin,23,3.1354942159291497
probabl,23,3.1354942159291497
substanti,23,3.1354942159291497
movement,23,3.1354942159291497
administr,23,3.1354942159291497
confid,23,3.1354942159291497
where,23,3.1354942159291497
locat,23,3.1354942159291497
degre,23,3.1354942159291497
distribut,23,3.1354942159291497
prior,23,3.1354942159291497
insight,23,3.1354942159291497
andor,23,3.1354942159291497
focu,23,3.1354942159291497
environ,23,3.1354942159291497
disabl,23,3.1354942159291497
calcul,23,3.1354942159291497
environment,23,3.1354942159291497
regul,23,3.1354942159291497
necessari,23,3.1354942159291497
network,23,3.1354942159291497
cerebrovascular,23,3.1354942159291497
sudden,23,3.1354942159291497
what,23,3.1354942159291497
allergi,23,3.1354942159291497
older,23,3.1354942159291497
thrombosi,23,3.1354942159291497
frequenc,22,3.091042453358316
view,22,3.091042453358316
100,22,3.091042453358316
reflect,22,3.091042453358316
end,22,3.091042453358316
technolog,22,3.091042453358316
offer,22,3.091042453358316
toward,22,3.091042453358316
via,22,3.091042453358316
comput,22,3.091042453358316
90,22,3.091042453358316
swab,22,3.091042453358316
identif,22,3.091042453358316
marker,22,3.091042453358316
60,22,3.091042453358316
ah1n1,22,3.091042453358316
excess,22,3.091042453358316
past,22,3.091042453358316
rise,22,3.091042453358316
declin,22,3.091042453358316
allergen,22,3.091042453358316
unknown,22,3.091042453358316
heterogen,22,3.091042453358316
basi,22,3.091042453358316
real-tim,22,3.091042453358316
21,22,3.091042453358316
echocardiographi,22,3.091042453358316
pregnant,21,3.044522437723423
fraction,21,3.044522437723423
safeti,21,3.044522437723423
001,21,3.044522437723423
minor,21,3.044522437723423
way,21,3.044522437723423
previous,21,3.044522437723423
vessel,21,3.044522437723423
random,21,3.044522437723423
i,21,3.044522437723423
sourc,21,3.044522437723423
stenosi,21,3.044522437723423
least,21,3.044522437723423
averag,21,3.044522437723423
train,21,3.044522437723423
load,21,3.044522437723423
particular,21,3.044522437723423
old,21,3.044522437723423
ecg,21,3.044522437723423
minut,21,3.044522437723423
advers,21,3.044522437723423
prospect,21,3.044522437723423
air,21,3.044522437723423
half,21,3.044522437723423
molecular,21,3.044522437723423
copd,21,3.044522437723423
experienc,21,3.044522437723423
ah1n1pdm09,21,3.044522437723423
h3n2,21,3.044522437723423
seem,21,3.044522437723423
integr,21,3.044522437723423
advanc,21,3.044522437723423
experiment,21,3.044522437723423
hemorrhag,21,3.044522437723423
key,21,3.044522437723423
motion,20,2.995732273553991
younger,20,2.995732273553991
weight,20,2.995732273553991
femal,20,2.995732273553991
unclear,20,2.995732273553991
immunolog,20,2.995732273553991
project,20,2.995732273553991
best,20,2.995732273553991
inferior,20,2.995732273553991
13,20,2.995732273553991
varieti,20,2.995732273553991
carri,20,2.995732273553991
togeth,20,2.995732273553991
clear,20,2.995732273553991
spike,20,2.995732273553991
search,20,2.995732273553991
special,20,2.995732273553991
profil,20,2.995732273553991
commonli,20,2.995732273553991
decemb,20,2.995732273553991
9,20,2.995732273553991
child,20,2.995732273553991
interest,20,2.995732273553991
reason,20,2.995732273553991
expect,20,2.995732273553991
central,20,2.995732273553991
48,20,2.995732273553991
much,20,2.995732273553991
domain,20,2.995732273553991
avoid,20,2.995732273553991
stimul,20,2.995732273553991
ie,20,2.995732273553991
ischaem,20,2.995732273553991
correspond,20,2.995732273553991
highest,20,2.995732273553991
surgic,20,2.995732273553991
european,20,2.995732273553991
compon,20,2.995732273553991
act,20,2.995732273553991
40,19,2.9444389791664403
step,19,2.9444389791664403
biomark,19,2.9444389791664403
led,19,2.9444389791664403
conclud,19,2.9444389791664403
ii,19,2.9444389791664403
nihss,19,2.9444389791664403
wheez,19,2.9444389791664403
asymptomat,19,2.9444389791664403
rat,19,2.9444389791664403
trend,19,2.9444389791664403
trigger,19,2.9444389791664403
percent,19,2.9444389791664403
prompt,19,2.9444389791664403
eject,19,2.9444389791664403
transplant,19,2.9444389791664403
scientif,19,2.9444389791664403
embol,19,2.9444389791664403
mainli,19,2.9444389791664403
seriou,19,2.9444389791664403
eosinophil,19,2.9444389791664403
defect,19,2.9444389791664403
extent,19,2.9444389791664403
cellular,19,2.9444389791664403
r,19,2.9444389791664403
elderli,19,2.9444389791664403
whom,19,2.9444389791664403
oxid,19,2.9444389791664403
directli,19,2.9444389791664403
safe,19,2.9444389791664403
guid,19,2.9444389791664403
take,19,2.9444389791664403
south,19,2.9444389791664403
primarili,19,2.9444389791664403
resourc,19,2.9444389791664403
convalesc,18,2.8903717578961645
almost,18,2.8903717578961645
atherosclerosi,18,2.8903717578961645
oxygen,18,2.8903717578961645
start,18,2.8903717578961645
predictor,18,2.8903717578961645
decis,18,2.8903717578961645
pregnanc,18,2.8903717578961645
seen,18,2.8903717578961645
fall,18,2.8903717578961645
arrhythmia,18,2.8903717578961645
survivor,18,2.8903717578961645
decad,18,2.8903717578961645
creat,18,2.8903717578961645
seri,18,2.8903717578961645
manifest,18,2.8903717578961645
implic,18,2.8903717578961645
pathway,18,2.8903717578961645
maxim,18,2.8903717578961645
sex,18,2.8903717578961645
prognost,18,2.8903717578961645
explain,18,2.8903717578961645
consumpt,18,2.8903717578961645
dementia,18,2.8903717578961645
convent,18,2.8903717578961645
recov,18,2.8903717578961645
profession,18,2.8903717578961645
psycholog,18,2.8903717578961645
seven,18,2.8903717578961645
resid,18,2.8903717578961645
tomographi,17,2.833213344056216
consecut,17,2.833213344056216
etiolog,17,2.833213344056216
programm,17,2.833213344056216
28,17,2.833213344056216
learn,17,2.833213344056216
episod,17,2.833213344056216
nucleic,17,2.833213344056216
short-term,17,2.833213344056216
underw,17,2.833213344056216
centuri,17,2.833213344056216
wuhan,17,2.833213344056216
devic,17,2.833213344056216
facil,17,2.833213344056216
vitro,17,2.833213344056216
regist,17,2.833213344056216
belief,17,2.833213344056216
differenti,17,2.833213344056216
mr,17,2.833213344056216
cumul,17,2.833213344056216
signal,17,2.833213344056216
sought,17,2.833213344056216
inhibit,17,2.833213344056216
q,17,2.833213344056216
april,17,2.833213344056216
translat,17,2.833213344056216
t,17,2.833213344056216
domin,17,2.833213344056216
simpl,17,2.833213344056216
nine,17,2.833213344056216
american,17,2.833213344056216
aortic,17,2.833213344056216
block,17,2.833213344056216
feno,17,2.833213344056216
mark,17,2.833213344056216
clinician,17,2.833213344056216
urban,17,2.833213344056216
qr,17,2.833213344056216
80,17,2.833213344056216
approv,17,2.833213344056216
tia,17,2.833213344056216
amount,17,2.833213344056216
singl,17,2.833213344056216
36,17,2.833213344056216
situat,17,2.833213344056216
categori,16,2.772588722239781
conjunct,16,2.772588722239781
repeat,16,2.772588722239781
parent,16,2.772588722239781
upon,16,2.772588722239781
none,16,2.772588722239781
prophylaxi,16,2.772588722239781
38,16,2.772588722239781
percept,16,2.772588722239781
pediatr,16,2.772588722239781
fulli,16,2.772588722239781
