word,frequency,log frequency
coronari,901,6.803505257608338
symptom,899,6.80128303447162
data,885,6.785587645007929
compar,885,6.785587645007929
report,878,6.777646593635117
most,872,6.77078942390898
their,865,6.762729506931879
age,864,6.761572768804055
time,864,6.761572768804055
respons,823,6.71295620067707
care,822,6.71174039505618
assess,820,6.709304340258298
review,819,6.70808408385307
prevent,818,6.706862336602747
there,811,6.698268054115413
who,802,6.687108607866515
other,799,6.683360945766275
detect,794,6.677083461247136
outcom,793,6.675823221634848
evalu,793,6.675823221634848
manag,782,6.661854740545311
improv,758,6.630683385642372
identifi,754,6.625392368007956
function,735,6.5998704992128365
howev,733,6.597145701886651
import,728,6.590301048196686
cell,726,6.587550014824796
among,725,6.586171654854675
high,721,6.580639137284949
no,717,6.57507584059962
such,715,6.5722825426940075
one,712,6.568077911411976
provid,709,6.5638555265321274
measur,706,6.559615237493242
show,702,6.553933404025811
current,700,6.551080335043404
emerg,693,6.541029999189903
potenti,687,6.532334292222349
diagnosi,687,6.532334292222349
p,680,6.522092798170152
aim,680,6.522092798170152
arteri,678,6.519147287940395
popul,673,6.511745329644728
activ,671,6.508769136971682
medic,670,6.507277712385012
level,669,6.505784060128229
object,662,6.495265555937008
human,659,6.490723534502507
signific,659,6.490723534502507
earli,654,6.483107351457199
new,649,6.47543271670409
both,641,6.46302945692067
ischem,639,6.459904454377535
syndrom,632,6.448889394146858
reduc,632,6.448889394146858
chang,628,6.4425401664681985
system,625,6.437751649736401
two,623,6.434546518787453
death,619,6.428105272684596
first,618,6.42648845745769
viral,615,6.421622267806518
immun,610,6.413458957167357
specif,604,6.403574197934815
our,604,6.403574197934815
1,599,6.395261598115449
day,596,6.39024066706535
onli,596,6.39024066706535
model,594,6.386879319362645
need,590,6.380122536899765
suggest,582,6.366470447731438
those,571,6.3473892096560105
perform,567,6.340359303727752
left,561,6.329720905522696
ventricular,560,6.327936783729195
determin,557,6.322565239927284
method,554,6.317164686747284
investig,550,6.309918278226516
recent,544,6.298949246855942
individu,542,6.295266001439646
should,538,6.2878585601617845
sampl,535,6.282266746896006
well,525,6.263398262591624
strategi,522,6.257667587882639
follow,520,6.253828811575473
will,510,6.234410725718371
posit,510,6.234410725718371
evid,510,6.234410725718371
analysi,508,6.230481447578482
role,503,6.220590170099739
less,496,6.206575926724928
virus,494,6.202535517187923
mechan,494,6.202535517187923
higher,494,6.202535517187923
indic,493,6.20050917404269
season,491,6.19644412779452
3,489,6.192362489474872
find,488,6.1903154058531475
airway,487,6.18826412308259
intervent,487,6.18826412308259
when,486,6.186208623900494
complic,485,6.184148890937483
observ,485,6.184148890937483
significantli,483,6.180016653652572
trial,483,6.180016653652572
number,482,6.1779441140506
about,482,6.1779441140506
drug,480,6.173786103901937
could,472,6.156978985585555
against,471,6.154858094016418
within,470,6.152732694704104
research,467,6.1463292576688975
inform,463,6.137727054086234
base,463,6.137727054086234
diagnost,461,6.133398042996649
occur,461,6.133398042996649
gener,460,6.131226489483141
sensit,458,6.126869184114185
limit,458,6.126869184114185
relat,456,6.1224928095143865
cardiac,454,6.118097198041348
transmiss,454,6.118097198041348
describ,453,6.115892125483034
examin,452,6.113682179832232
major,448,6.104793232414985
although,443,6.093569770045136
avail,443,6.093569770045136
predict,441,6.089044875446846
antibodi,440,6.0867747269123065
lead,430,6.063785208687608
heart,428,6.059123195581797
addit,423,6.0473721790462776
possibl,423,6.0473721790462776
remain,420,6.040254711277414
approach,414,6.025865973825314
due,413,6.023447592961033
found,412,6.021023349349527
treat,411,6.018593214496234
adult,411,6.018593214496234
into,410,6.016157159698354
over,407,6.008813185442595
subject,406,6.0063531596017325
discuss,406,6.0063531596017325
blood,406,6.0063531596017325
outbreak,405,6.003887067106539
type,404,6.0014148779611505
impact,403,5.998936561946683
chronic,403,5.998936561946683
common,403,5.998936561946683
2019,403,5.998936561946683
requir,399,5.988961416889864
public,397,5.983936280687191
incid,394,5.976350909297934
global,392,5.971261839790462
preval,391,5.968707559985366
affect,391,5.968707559985366
without,391,5.968707559985366
condit,391,5.968707559985366
mani,390,5.966146739123692
countri,390,5.966146739123692
h1n1,387,5.958424693029782
understand,387,5.958424693029782
mi,386,5.955837369464831
95,383,5.948034989180646
demonstr,383,5.948034989180646
period,382,5.945420608606575
estim,381,5.942799375126701
-,380,5.940171252720432
initi,380,5.940171252720432
novel,378,5.934894195619588
ill,377,5.932245187448011
protect,376,5.929589143389895
mean,374,5.924255797414532
they,374,5.924255797414532
month,373,5.921578419643816
consid,369,5.910796644040527
epidem,369,5.910796644040527
some,368,5.908082938168931
ami,368,5.908082938168931
three,367,5.905361848054571
low,366,5.902633333401366
protein,365,5.8998973535824915
therapeut,359,5.883322388488279
spread,359,5.883322388488279
assay,358,5.8805329864007
unit,357,5.877735781779639
lower,356,5.87493073085203
onset,355,5.872117789475416
imag,353,5.8664680569332965
strain,351,5.860786223465865
region,351,5.860786223465865
asthmat,350,5.857933154483459
larg,347,5.849324779946859
valu,347,5.849324779946859
total,343,5.8377304471659395
recommend,341,5.831882477283517
event,340,5.8289456176102075
target,340,5.8289456176102075
primari,338,5.823045895483019
purpos,336,5.817111159963204
whether,335,5.814130531825066
ci,331,5.802118375377063
area,328,5.793013608384144
receiv,326,5.786897381366708
confirm,324,5.780743515792329
practic,324,5.780743515792329
commun,323,5.777652323222656
through,318,5.762051382780177
rapid,316,5.755742213586912
decreas,312,5.7430031878094825
state,311,5.739792912179234
morbid,308,5.730099782973574
correl,307,5.726847747587197
involv,306,5.723585101952381
set,306,5.723585101952381
further,305,5.720311776607412
2009,305,5.720311776607412
becaus,304,5.717027701406222
lung,299,5.700443573390687
challeng,297,5.6937321388027
gene,296,5.69035945432406
while,296,5.69035945432406
respect,295,5.68697535633982
epidemiolog,294,5.683579767338681
monitor,294,5.683579767338681
peopl,294,5.683579767338681
isol,293,5.680172609017068
process,291,5.673323267171493
agent,288,5.662960480135946
women,288,5.662960480135946
futur,286,5.655991810819852
efficaci,286,5.655991810819852
score,286,5.655991810819852
befor,284,5.648974238161206
like,284,5.648974238161206
similar,281,5.638354669333745
antigen,280,5.634789603169249
combin,279,5.631211781821365
each,278,5.627621113690637
n,276,5.62040086571715
histori,276,5.62040086571715
characterist,276,5.62040086571715
10,276,5.62040086571715
antivir,275,5.616771097666572
elev,274,5.6131281063880705
6,274,5.6131281063880705
sinc,273,5.60947179518496
how,273,5.60947179518496
regard,273,5.60947179518496
frequent,272,5.605802066295998
contribut,272,5.605802066295998
hour,271,5.602118820879701
if,271,5.602118820879701
phase,271,5.602118820879701
inflamm,271,5.602118820879701
b,270,5.598421958998375
4,270,5.598421958998375
life,269,5.594711379601839
anterior,269,5.594711379601839
articl,269,5.594711379601839
exposur,268,5.5909869805108565
exercis,268,5.5909869805108565
better,267,5.58724865840025
flow,266,5.583496308781699
normal,265,5.579729825986222
influenc,261,5.564520407322694
world,260,5.560681631015528
5,259,5.556828061699537
guidelin,258,5.552959584921617
bronchial,258,5.552959584921617
known,257,5.54907608489522
continu,257,5.54907608489522
person,257,5.54907608489522
often,254,5.537334267018537
variabl,253,5.53338948872752
collect,253,5.53338948872752
work,253,5.53338948872752
help,252,5.529429087511423
shown,252,5.529429087511423
standard,252,5.529429087511423
knowledg,251,5.5254529391317835
success,250,5.521460917862246
diagnos,249,5.517452896464707
failur,248,5.5134287461649825
rang,248,5.5134287461649825
admiss,247,5.5093883366279774
rna,247,5.5093883366279774
support,247,5.5093883366279774
direct,247,5.5093883366279774
establish,246,5.5053315359323625
optim,245,5.501258210544727
benefit,242,5.488937726156687
long-term,238,5.472270673671475
size,238,5.472270673671475
recurr,238,5.472270673671475
obtain,238,5.472270673671475
therefor,237,5.4680601411351315
right,237,5.4680601411351315
greater,237,5.4680601411351315
vs,236,5.4638318050256105
neg,236,5.4638318050256105
brain,235,5.459585514144159
select,235,5.459585514144159
qualiti,235,5.459585514144159
highli,233,5.4510384535657
week,231,5.442417710521793
reperfus,231,5.442417710521793
despit,231,5.442417710521793
nation,230,5.438079308923196
thu,230,5.438079308923196
laboratori,230,5.438079308923196
rel,229,5.43372200355424
surveil,229,5.43372200355424
defin,229,5.43372200355424
pressur,228,5.429345628954441
attack,226,5.420534999272286
would,223,5.407171771460119
variou,223,5.407171771460119
conduct,223,5.407171771460119
plan,222,5.402677381872279
obstruct,221,5.3981627015177525
concern,221,5.3981627015177525
organ,221,5.3981627015177525
cerebr,221,5.3981627015177525
prognosi,220,5.393627546352362
appear,220,5.393627546352362
previou,219,5.389071729816501
complex,219,5.389071729816501
cost,219,5.389071729816501
reveal,219,5.389071729816501
particip,219,5.389071729816501
structur,218,5.384495062789089
ani,218,5.384495062789089
2020,217,5.37989735354046
progress,217,5.37989735354046
out,217,5.37989735354046
12,215,5.3706380281276624
reaction,214,5.365976015021851
20,214,5.365976015021851
school,214,5.365976015021851
here,214,5.365976015021851
cardiovascular,213,5.3612921657094255
implement,213,5.3612921657094255
techniqu,213,5.3612921657094255
inhal,213,5.3612921657094255
persist,212,5.356586274672012
character,212,5.356586274672012
peak,212,5.356586274672012
dose,212,5.356586274672012
analyz,211,5.351858133476067
variant,211,5.351858133476067
elderli,210,5.3471075307174685
multipl,209,5.342334251964811
worldwid,209,5.342334251964811
pulmonari,209,5.342334251964811
design,209,5.342334251964811
presenc,208,5.337538079701318
anim,207,5.332718793265369
pattern,207,5.332718793265369
educ,207,5.332718793265369
healthcar,205,5.3230099791384085
exacerb,205,5.3230099791384085
author,205,5.3230099791384085
segment,204,5.318119993844216
even,204,5.318119993844216
genet,203,5.313205979041787
problem,203,5.313205979041787
veri,202,5.308267697401205
program,202,5.308267697401205
experi,201,5.303304908059076
featur,201,5.303304908059076
relationship,201,5.303304908059076
delay,200,5.298317366548036
did,199,5.293304824724492
circul,199,5.293304824724492
overal,198,5.288267030694535
especi,198,5.288267030694535
wave,198,5.288267030694535
inflammatori,198,5.288267030694535
might,197,5.2832037287379885
tissu,197,5.2832037287379885
them,197,5.2832037287379885
induc,197,5.2832037287379885
express,197,5.2832037287379885
15,196,5.278114659230517
particularli,195,5.272999558563747
million,194,5.267858159063328
complet,194,5.267858159063328
revers,194,5.267858159063328
follow-up,194,5.267858159063328
surviv,193,5.262690188904886
atrial,193,5.262690188904886
ct,192,5.2574953720277815
intern,192,5.2574953720277815
social,192,5.2574953720277815
famili,191,5.25227342804663
four,191,5.25227342804663
still,190,5.247024072160486
lesion,190,5.247024072160486
recoveri,190,5.247024072160486
mutat,190,5.247024072160486
per,190,5.247024072160486
young,189,5.241747015059643
literatur,189,5.241747015059643
network,188,5.236441962829949
cours,188,5.236441962829949
neurolog,187,5.231108616854587
disord,186,5.225746673713202
statu,186,5.225746673713202
late,186,5.225746673713202
introduct,186,5.225746673713202
second,185,5.220355825078324
under,185,5.220355825078324
appropri,185,5.220355825078324
secondari,184,5.214935757608986
infecti,184,5.214935757608986
accord,183,5.209486152841421
abnorm,183,5.209486152841421
30,182,5.204006687076795
record,182,5.204006687076795
critic,182,5.204006687076795
depress,182,5.204006687076795
lack,180,5.19295685089021
local,180,5.19295685089021
thrombolysi,180,5.19295685089021
mild,179,5.187385805840755
host,179,5.187385805840755
achiev,179,5.187385805840755
underli,179,5.187385805840755
exist,178,5.181783550292085
given,178,5.181783550292085
ratio,177,5.176149732573829
older,176,5.170483995038151
product,176,5.170483995038151
pneumonia,175,5.1647859739235145
explor,175,5.1647859739235145
criteria,175,5.1647859739235145
made,175,5.1647859739235145
repres,174,5.159055299214529
rare,174,5.159055299214529
up,174,5.159055299214529
depend,174,5.159055299214529
physician,174,5.159055299214529
st,173,5.153291594497779
consist,173,5.153291594497779
avian,172,5.147494476813453
wall,172,5.147494476813453
center,172,5.147494476813453
play,172,5.147494476813453
swab,172,5.147494476813453
effort,171,5.14166355650266
index,171,5.14166355650266
pathogen,171,5.14166355650266
fibril,171,5.14166355650266
frequenc,170,5.135798437050262
sequenc,170,5.135798437050262
rt-pcr,170,5.135798437050262
main,170,5.135798437050262
order,170,5.135798437050262
advanc,169,5.1298987149230735
damag,169,5.1298987149230735
paramet,169,5.1298987149230735
tool,168,5.123963979403259
behavior,168,5.123963979403259
conclus,168,5.123963979403259
site,168,5.123963979403259
china,167,5.117993812416755
same,166,5.111987788356544
propos,166,5.111987788356544
natur,166,5.111987788356544
physic,165,5.10594547390058
interact,165,5.10594547390058
asymptomat,165,5.10594547390058
hypertens,165,5.10594547390058
chest,164,5.099866427824199
form,164,5.099866427824199
screen,164,5.099866427824199
occlus,163,5.093750200806762
independ,163,5.093750200806762
admit,163,5.093750200806762
allerg,162,5.087596335232384
poor,162,5.087596335232384
term,161,5.081404364984463
diabet,161,5.081404364984463
ecg,161,5.081404364984463
allow,160,5.075173815233827
stage,159,5.0689042022202315
valid,159,5.0689042022202315
intens,159,5.0689042022202315
molecular,158,5.062595033026967
50,158,5.062595033026967
angioplasti,158,5.062595033026967
make,158,5.062595033026967
environment,158,5.062595033026967
burden,158,5.062595033026967
few,157,5.056245805348308
contact,157,5.056245805348308
distribut,157,5.056245805348308
live,157,5.056245805348308
applic,157,5.056245805348308
ischemia,156,5.049856007249537
bind,156,5.049856007249537
acid,156,5.049856007249537
impair,156,5.049856007249537
procedur,156,5.049856007249537
inferior,155,5.043425116919247
reduct,155,5.043425116919247
discharg,155,5.043425116919247
key,155,5.043425116919247
surgeri,155,5.043425116919247
resist,154,5.0369526024136295
analys,154,5.0369526024136295
nurs,154,5.0369526024136295
wide,154,5.0369526024136295
proport,154,5.0369526024136295
pathophysiolog,153,5.030437921392435
inhibitor,153,5.030437921392435
statist,153,5.030437921392435
small,153,5.030437921392435
volum,153,5.030437921392435
receptor,152,5.0238805208462765
biolog,152,5.0238805208462765
degre,152,5.0238805208462765
patholog,152,5.0238805208462765
serum,151,5.017279836814924
relev,151,5.017279836814924
consider,151,5.017279836814924
across,150,5.0106352940962555
injuri,150,5.0106352940962555
appli,150,5.0106352940962555
plasma,149,5.003946305945459
0001,149,5.003946305945459
administr,149,5.003946305945459
part,148,4.997212273764115
male,148,4.997212273764115
survey,148,4.997212273764115
advers,148,4.997212273764115
24,147,4.990432586778736
h5n1,147,4.990432586778736
safeti,147,4.990432586778736
childhood,147,4.990432586778736
manifest,147,4.990432586778736
issu,147,4.990432586778736
medicin,147,4.990432586778736
fraction,146,4.983606621708336
stress,146,4.983606621708336
pathogenesi,145,4.976733742420574
14,145,4.976733742420574
point,145,4.976733742420574
must,145,4.976733742420574
subsequ,145,4.976733742420574
7,145,4.976733742420574
six,144,4.969813299576001
five,144,4.969813299576001
reliabl,144,4.969813299576001
interv,144,4.969813299576001
either,144,4.969813299576001
25,143,4.962844630259907
becom,143,4.962844630259907
fatal,143,4.962844630259907
igg,143,4.962844630259907
us,143,4.962844630259907
address,142,4.955827057601261
highlight,142,4.955827057601261
random,142,4.955827057601261
document,142,4.955827057601261
femal,141,4.948759890378168
essenti,141,4.948759890378168
wherea,141,4.948759890378168
cohort,141,4.948759890378168
genom,141,4.948759890378168
so,141,4.948759890378168
altern,140,4.941642422609304
focus,140,4.941642422609304
summar,140,4.941642422609304
where,140,4.941642422609304
100,140,4.941642422609304
vascular,139,4.9344739331306915
scale,139,4.9344739331306915
paper,139,4.9344739331306915
prior,139,4.9344739331306915
corticosteroid,139,4.9344739331306915
wheez,139,4.9344739331306915
comparison,138,4.927253685157205
worker,138,4.927253685157205
enhanc,138,4.927253685157205
now,138,4.927253685157205
util,138,4.927253685157205
train,137,4.919980925828125
refer,137,4.919980925828125
percutan,137,4.919980925828125
rapidli,136,4.912654885736052
approxim,136,4.912654885736052
systemat,136,4.912654885736052
later,135,4.90527477843843
shock,135,4.90527477843843
dynam,135,4.90527477843843
thrombolyt,135,4.90527477843843
singl,135,4.90527477843843
substanti,135,4.90527477843843
moder,135,4.90527477843843
marker,134,4.897839799950911
subtyp,134,4.897839799950911
pain,134,4.897839799950911
die,134,4.897839799950911
contain,134,4.897839799950911
rehabilit,133,4.890349128221754
sign,133,4.890349128221754
daili,133,4.890349128221754
usual,133,4.890349128221754
dysfunct,132,4.882801922586371
11,132,4.882801922586371
predictor,132,4.882801922586371
flu,132,4.882801922586371
anticoagul,132,4.882801922586371
littl,132,4.882801922586371
depart,132,4.882801922586371
vessel,132,4.882801922586371
previous,131,4.875197323201151
pediatr,131,4.875197323201151
seen,131,4.875197323201151
produc,131,4.875197323201151
compon,131,4.875197323201151
identif,130,4.867534450455582
institut,130,4.867534450455582
ischaem,130,4.867534450455582
allergen,130,4.867534450455582
decis,130,4.867534450455582
prospect,130,4.867534450455582
origin,130,4.867534450455582
abil,129,4.859812404361672
concentr,129,4.859812404361672
routin,129,4.859812404361672
occup,129,4.859812404361672
last,129,4.859812404361672
oper,129,4.859812404361672
least,129,4.859812404361672
servic,129,4.859812404361672
symptomat,128,4.852030263919617
close,128,4.852030263919617
vari,128,4.852030263919617
andor,128,4.852030263919617
stent,128,4.852030263919617
publish,128,4.852030263919617
best,127,4.844187086458591
past,127,4.844187086458591
accur,127,4.844187086458591
variat,127,4.844187086458591
questionnair,126,4.836281906951478
consequ,126,4.836281906951478
phenotyp,126,4.836281906951478
access,126,4.836281906951478
implic,126,4.836281906951478
specimen,126,4.836281906951478
cytokin,125,4.8283137373023015
question,125,4.8283137373023015
difficult,124,4.820281565605037
stemi,124,4.820281565605037
econom,123,4.812184355372417
hemorrhag,123,4.812184355372417
myocardium,123,4.812184355372417
suscept,123,4.812184355372417
oral,122,4.804021044733257
angiographi,122,4.804021044733257
comput,122,4.804021044733257
air,122,4.804021044733257
account,121,4.795790545596741
pathway,121,4.795790545596741
toward,121,4.795790545596741
h,120,4.787491742782046
experiment,120,4.787491742782046
contrast,120,4.787491742782046
adjust,120,4.787491742782046
then,120,4.787491742782046
etiolog,120,4.787491742782046
parent,120,4.787491742782046
definit,120,4.787491742782046
smoke,119,4.77912349311153
percent,119,4.77912349311153
effici,119,4.77912349311153
immedi,119,4.77912349311153
goal,119,4.77912349311153
action,119,4.77912349311153
conclud,118,4.770684624465665
protocol,118,4.770684624465665
16,118,4.770684624465665
suspect,118,4.770684624465665
particular,118,4.770684624465665
spike,118,4.770684624465665
carri,118,4.770684624465665
differenti,117,4.762173934797756
cardiogen,117,4.762173934797756
sourc,117,4.762173934797756
central,116,4.7535901911063645
locat,116,4.7535901911063645
8,116,4.7535901911063645
carotid,116,4.7535901911063645
001,115,4.74493212836325
serolog,115,4.74493212836325
accept,115,4.74493212836325
way,115,4.74493212836325
bodi,115,4.74493212836325
necessari,114,4.736198448394496
basi,114,4.736198448394496
chain,114,4.736198448394496
home,114,4.736198448394496
do,114,4.736198448394496
13,114,4.736198448394496
pcr,114,4.736198448394496
probabl,113,4.727387818712341
40,113,4.727387818712341
motor,113,4.727387818712341
interest,113,4.727387818712341
baselin,113,4.727387818712341
healthi,113,4.727387818712341
remodel,113,4.727387818712341
eject,113,4.727387818712341
fever,112,4.718498871295094
detail,112,4.718498871295094
men,112,4.718498871295094
occurr,112,4.718498871295094
disabl,112,4.718498871295094
furthermor,112,4.718498871295094
cognit,112,4.718498871295094
much,111,4.709530201312334
end,111,4.709530201312334
attent,111,4.709530201312334
trend,110,4.700480365792417
offer,110,4.700480365792417
recogn,110,4.700480365792417
allergi,110,4.700480365792417
polici,110,4.700480365792417
intraven,110,4.700480365792417
yet,109,4.6913478822291435
trigger,109,4.6913478822291435
durat,109,4.6913478822291435
inhibit,109,4.6913478822291435
child,109,4.6913478822291435
surgic,108,4.68213122712422
commonli,108,4.68213122712422
af,108,4.68213122712422
search,108,4.68213122712422
good,108,4.68213122712422
retrospect,108,4.68213122712422
prognost,108,4.68213122712422
annual,108,4.68213122712422
comprehens,107,4.672828834461906
regress,107,4.672828834461906
european,106,4.663439094112067
versu,106,4.663439094112067
final,106,4.663439094112067
facilit,106,4.663439094112067
suffer,106,4.663439094112067
averag,106,4.663439094112067
seem,105,4.653960350157523
perfus,105,4.653960350157523
embol,105,4.653960350157523
mainli,105,4.653960350157523
60,105,4.653960350157523
taken,105,4.653960350157523
context,105,4.653960350157523
cancer,105,4.653960350157523
option,104,4.6443908991413725
modifi,104,4.6443908991413725
cluster,104,4.6443908991413725
episod,104,4.6443908991413725
focu,104,4.6443908991413725
unknown,104,4.6443908991413725
decemb,103,4.634728988229636
replic,103,4.634728988229636
promis,103,4.634728988229636
march,103,4.634728988229636
65,103,4.634728988229636
candid,103,4.634728988229636
neutral,103,4.634728988229636
pregnant,103,4.634728988229636
seri,102,4.624972813284271
saliva,102,4.624972813284271
highest,102,4.624972813284271
mediat,102,4.624972813284271
extens,102,4.624972813284271
avoid,102,4.624972813284271
i,102,4.624972813284271
resourc,102,4.624972813284271
alter,102,4.624972813284271
adapt,102,4.624972813284271
reason,101,4.61512051684126
take,101,4.61512051684126
experienc,101,4.61512051684126
confid,101,4.61512051684126
approv,101,4.61512051684126
around,100,4.605170185988092
univers,100,4.605170185988092
aspect,100,4.605170185988092
thrombosi,100,4.605170185988092
echocardiographi,100,4.605170185988092
s,100,4.605170185988092
field,100,4.605170185988092
underw,99,4.59511985013459
cough,99,4.59511985013459
explain,99,4.59511985013459
regul,99,4.59511985013459
quantit,99,4.59511985013459
classif,99,4.59511985013459
9,99,4.59511985013459
mri,99,4.59511985013459
absenc,99,4.59511985013459
real-tim,98,4.584967478670572
environ,98,4.584967478670572
heterogen,98,4.584967478670572
capac,98,4.584967478670572
safe,98,4.584967478670572
tract,98,4.584967478670572
old,98,4.584967478670572
oxygen,98,4.584967478670572
nasopharyng,97,4.574710978503383
angina,97,4.574710978503383
posterior,97,4.574710978503383
via,97,4.574710978503383
technolog,97,4.574710978503383
what,97,4.574710978503383
respond,97,4.574710978503383
clinician,97,4.574710978503383
polymeras,97,4.574710978503383
doe,96,4.564348191467836
19,96,4.564348191467836
ii,96,4.564348191467836
sex,96,4.564348191467836
mice,96,4.564348191467836
threat,96,4.564348191467836
led,96,4.564348191467836
ongo,96,4.564348191467836
link,95,4.553876891600541
biomark,95,4.553876891600541
profession,95,4.553876891600541
reflect,95,4.553876891600541
long,94,4.543294782270004
17,94,4.543294782270004
profil,94,4.543294782270004
integr,94,4.543294782270004
accuraci,93,4.532599493153256
uptak,93,4.532599493153256
enzym,93,4.532599493153256
start,92,4.5217885770490405
pregnanc,92,4.5217885770490405
visit,92,4.5217885770490405
steroid,92,4.5217885770490405
seriou,92,4.5217885770490405
transient,91,4.51085950651685
21,91,4.51085950651685
placebo,91,4.51085950651685
oseltamivir,91,4.51085950651685
third,91,4.51085950651685
percept,90,4.499809670330265
surfac,90,4.499809670330265
visual,90,4.499809670330265
cerebrovascular,90,4.499809670330265
devic,90,4.499809670330265
signal,90,4.499809670330265
005,90,4.499809670330265
mass,90,4.499809670330265
median,90,4.499809670330265
cultur,89,4.48863636973214
consecut,89,4.48863636973214
tomographi,89,4.48863636973214
st-segment,89,4.48863636973214
rat,89,4.48863636973214
ventricl,89,4.48863636973214
hemodynam,89,4.48863636973214
extent,88,4.477336814478207
adolesc,88,4.477336814478207
cellular,88,4.477336814478207
subgroup,88,4.477336814478207
facil,88,4.477336814478207
copd,88,4.477336814478207
h3n2,87,4.465908118654584
minor,87,4.465908118654584
recognit,87,4.465908118654584
scan,87,4.465908118654584
decad,87,4.465908118654584
hi,86,4.454347296253507
load,86,4.454347296253507
odd,86,4.454347296253507
unclear,86,4.454347296253507
in-hospit,86,4.454347296253507
place,86,4.454347296253507
stenosi,85,4.442651256490317
administ,85,4.442651256490317
t,85,4.442651256490317
expect,85,4.442651256490317
deliveri,84,4.430816798843313
physiolog,84,4.430816798843313
comorbid,84,4.430816798843313
calcul,84,4.430816798843313
promot,84,4.430816798843313
survivor,84,4.430816798843313
younger,84,4.430816798843313
citi,84,4.430816798843313
evolut,84,4.430816798843313
high-risk,83,4.418840607796598
share,83,4.418840607796598
clear,83,4.418840607796598
forc,83,4.418840607796598
resid,83,4.418840607796598
70,83,4.418840607796598
prepared,82,4.406719247264253
databas,82,4.406719247264253
scientif,82,4.406719247264253
deficit,82,4.406719247264253
almost,81,4.394449154672439
90,81,4.394449154672439
special,81,4.394449154672439
arrhythmia,81,4.394449154672439
situat,81,4.394449154672439
loss,81,4.394449154672439
transplant,81,4.394449154672439
step,81,4.394449154672439
staff,81,4.394449154672439
bypass,81,4.394449154672439
adher,81,4.394449154672439
fulli,81,4.394449154672439
urgent,81,4.394449154672439
pharmacolog,81,4.394449154672439
stimul,80,4.382026634673881
pci,80,4.382026634673881
minut,80,4.382026634673881
awar,80,4.382026634673881
d,80,4.382026634673881
convent,79,4.3694478524670215
togeth,79,4.3694478524670215
prepar,79,4.3694478524670215
enabl,79,4.3694478524670215
18,79,4.3694478524670215
convalesc,79,4.3694478524670215
oxid,79,4.3694478524670215
short,79,4.3694478524670215
upper,78,4.356708826689592
hypothesi,78,4.356708826689592
rais,78,4.356708826689592
stem,78,4.356708826689592
repeat,78,4.356708826689592
psycholog,78,4.356708826689592
typic,78,4.356708826689592
minim,78,4.356708826689592
insight,78,4.356708826689592
moreov,78,4.356708826689592
transport,77,4.343805421853684
code,77,4.343805421853684
sought,77,4.343805421853684
date,77,4.343805421853684
releas,77,4.343805421853684
mrna,77,4.343805421853684
defect,77,4.343805421853684
whom,77,4.343805421853684
29,77,4.343805421853684
80,77,4.343805421853684
certain,77,4.343805421853684
student,76,4.330733340286331
coronavirus,76,4.330733340286331
