word,frequency,log frequency
diagnostic,3571,8.18060094759445
blood,3571,8.18060094759445
tests,3555,8.176110342237342
chronic,3545,8.173293438966228
some,3537,8.17103418920548
public,3508,8.162801353492073
AMI,3496,8.159374736775426
impact,3477,8.153925132007862
caused,3466,8.150756470275551
outcome,3459,8.148734808937169
prevalence,3459,8.148734808937169
performed,3452,8.146709052203319
MI,3440,8.143226750367445
levels,3421,8.137688184977605
onset,3412,8.13505390861157
system,3406,8.133293861222633
novel,3405,8.133000218583613
model,3404,8.132706489693264
research,3399,8.131236549696116
rates,3397,8.130647968160584
detection,3379,8.12533508671429
developed,3357,8.118802996980035
2009,3352,8.117312461601975
diseases,3331,8.11102783819368
therapeutic,3327,8.109826276018477
specific,3316,8.106514516255185
related,3306,8.10349427838097
major,3305,8.103191752285786
trials,3299,8.101374671228582
provide,3277,8.094683648698815
strategies,3266,8.09132127353041
findings,3265,8.09101504171053
period,3261,8.089789175789319
whether,3238,8.08271113423758
identified,3228,8.07961802938984
primary,3207,8.073091199693154
observed,3151,8.055475141757274
many,3150,8.055157731819678
information,3143,8.052933036797567
following,3139,8.051659556841953
months,3136,8.0507033814703
spread,3104,8.04044688130311
three,3096,8.037866234709618
need,3095,8.037543185118697
recent,3092,8.036573409707312
possible,3082,8.033334015880062
individuals,3082,8.033334015880062
morbidity,3070,8.029432840581244
through,3065,8.027802848370312
lower,3057,8.025189321890835
low,3035,8.017966703493599
immune,3026,8.014996894348302
total,3023,8.014004994779459
countries,3008,8.00903068506973
they,2968,7.995643604287271
mechanisms,2957,7.9919305198524775
Asthma,2953,7.990576881743923
CI,2938,7.9854843567338225
Although,2921,7.979681302387741
subjects,2917,7.978310969867722
determine,2911,7.976251943745623
aim,2883,7.9665866976384025
level,2881,7.9658927350845286
bronchial,2859,7.958227192322312
drugs,2855,7.956827122090111
complications,2851,7.955425088912672
activity,2844,7.952966790923131
measures,2807,7.939871576361883
cell,2803,7.938445551164788
report,2798,7.936660155225426
samples,2782,7.930925372483388
before,2781,7.930565854233965
large,2781,7.930565854233965
10,2768,7.92588031673756
Objective,2768,7.92588031673756
several,2768,7.92588031673756
global,2712,7.905441649060286
illness,2708,7.903965634032166
assess,2695,7.899153483343097
identify,2688,7.89655270164304
lung,2682,7.894318063841624
adults,2679,7.893198869544609
rapid,2675,7.891704659330107
year,2672,7.890582534656536
people,2664,7.88758403166028
efficacy,2658,7.885329239273191
women,2645,7.8804263442924
protein,2642,7.879291485082271
approach,2641,7.878912912297133
characteristics,2601,7.8636512654486515
further,2594,7.860956364876389
treated,2592,7.860185057472165
outbreak,2567,7.8504931808711405
6,2565,7.84971375760487
epidemic,2554,7.845416036592485
infarct,2552,7.844632644464681
evaluate,2549,7.8434564043761155
history,2549,7.8434564043761155
known,2538,7.839131648274333
improve,2529,7.835579246669965
reduce,2529,7.835579246669965
intervention,2515,7.83002808253384
suggest,2512,7.828834527588089
events,2512,7.828834527588089
association,2493,7.821242083523558
5,2481,7.816416983691801
imaging,2479,7.8156105320351905
emergency,2477,7.814803429489359
considered,2477,7.814803429489359
type,2471,7.81237820598861
inflammation,2468,7.811163385025279
4,2466,7.81035268372429
if,2464,7.80954132465341
B,2451,7.804251383528112
differences,2441,7.80016307039296
shown,2438,7.798933310041217
failure,2436,7.798112628829788
how,2426,7.793999089503996
methods,2421,7.791935956938058
life,2412,7.788211557847076
being,2407,7.786136437783072
each,2406,7.785720896534624
often,2401,7.783640596221253
purpose,2400,7.783224016336037
asthmatic,2394,7.780720886117918
article,2380,7.77485576666552
hours,2366,7.768956044538332
future,2360,7.7664168980196555
Influenza,2359,7.765993079407675
method,2355,7.764296006450518
similar,2352,7.763021309018518
Stroke,2351,7.762596048540069
respectively,2345,7.76004068088038
flow,2338,7.757051142032013
anterior,2331,7.754052639035757
infected,2330,7.753623546559746
limited,2325,7.751475318021456
antibodies,2325,7.751475318021456
evaluated,2321,7.749753406274437
studied,2313,7.746300662231439
Our,2298,7.739794458408701
knowledge,2296,7.738923757439457
confirmed,2281,7.732369222284388
better,2275,7.729735331385051
exercise,2267,7.726212650507529
remains,2266,7.725771441587952
reperfusion,2263,7.724446645633537
mean,2262,7.724004656676065
sensitivity,2259,7.7226775164680035
likely,2255,7.720905251936779
while,2254,7.720461694599722
general,2252,7.719573989259581
understanding,2248,7.717796211013582
right,2248,7.717796211013582
surveillance,2242,7.715123603632105
because,2238,7.71333788887187
size,2236,7.71244383427499
demonstrated,2235,7.711996507047669
deaths,2234,7.711548979629146
presence,2224,7.707062655370473
included,2221,7.7057128238944275
factor,2214,7.7025561132685825
responses,2214,7.7025561132685825
worldwide,2213,7.70210434005105
did,2213,7.70210434005105
exposure,2201,7.696667081526462
conditions,2199,7.695757990554761
greater,2183,7.688455356549944
normal,2182,7.687997166393016
any,2182,7.687997166393016
long-term,2173,7.6838639802564295
vs,2145,7.6708948313621175
antiviral,2135,7.666221925662725
addition,2118,7.658227526161352
aimed,2117,7.6577552711348655
per,2116,7.65728279297819
12,2115,7.656810091480378
still,2112,7.655390644826152
brain,2103,7.6511201757027
models,2097,7.64826303090192
P,2091,7.645397699428633
out,2089,7.644440761556566
various,2087,7.643482907077201
causes,2082,7.641084249174914
pulmonary,2078,7.639161171659173
reduced,2078,7.639161171659173
assessment,2066,7.633369649679584
negative,2062,7.631431664576906
RNA,2055,7.628031126930335
describe,2055,7.628031126930335
would,2053,7.627057417018934
inflammatory,2043,7.622174594817622
quality,2041,7.621195162809845
especially,2031,7.616283561580385
guidelines,2030,7.615791072035833
20,2020,7.61085279039525
antibody,2020,7.61085279039525
Health,2014,7.607878073278507
result,2013,7.607381425639791
highly,2010,7.605890001053122
value,2005,7.60339933974067
functional,2000,7.600902459542082
strains,1998,7.599901959208498
cerebral,1994,7.597897950521784
2020,1993,7.597396320212795
work,1993,7.597396320212795
however,1980,7.590852123688581
interventions,1972,7.586803535162581
assessed,1971,7.58629630715272
agents,1969,7.585281078639126
support,1964,7.582738488914411
very,1960,7.580699752224563
effectiveness,1954,7.577633832602728
might,1949,7.575071699507561
drug,1940,7.570443252057374
secondary,1937,7.5688956634069955
Patients,1935,7.5678626054638825
seasonal,1934,7.56734567601324
relationship,1924,7.562161631225652
pressure,1922,7.561121589530238
phase,1896,7.547501682814967
wall,1893,7.545918151209323
n,1891,7.544861068658458
improved,1890,7.5443321080536885
prognosis,1888,7.543273346705446
include,1874,7.535830462798367
course,1870,7.533693709848633
presented,1859,7.527793987721444
features,1855,7.5256399750415355
increasing,1855,7.5256399750415355
previous,1853,7.52456122628536
regarding,1851,7.523481312573497
admission,1849,7.522400231387125
literature,1842,7.518607216815252
chest,1842,7.518607216815252
conducted,1840,7.517520850603031
multiple,1837,7.515889085215125
investigated,1836,7.515344571180436
30,1830,7.512071245835466
world,1828,7.510977752014095
pneumonia,1824,7.508787170634276
elderly,1820,7.506591780070841
investigate,1819,7.506042178518122
evaluation,1819,7.506042178518122
cardiovascular,1815,7.503840746698951
under,1815,7.503840746698951
particularly,1812,7.502186486602924
revealed,1789,7.489412083508719
initial,1787,7.488293515159428
tested,1783,7.48605261786314
needed,1781,7.484930283289661
obtained,1781,7.484930283289661
detected,1776,7.4821189235521155
young,1775,7.4815557019095165
prevent,1774,7.480992162869525
show,1771,7.479299637782834
burden,1770,7.478734825567875
reduction,1768,7.477604243197589
up,1767,7.4770384723196965
status,1763,7.47477218239787
As,1763,7.47477218239787
recovery,1756,7.470793774195062
15,1753,7.469083884921234
mild,1753,7.469083884921234
examined,1753,7.469083884921234
peak,1751,7.467942332285852
Here,1750,7.4673710669175595
occurred,1744,7.463936604468925
area,1743,7.463363045520021
community,1741,7.462214939768189
main,1734,7.458186157340487
China,1731,7.456454555176209
thrombolysis,1730,7.455876687491824
even,1729,7.455298485683291
social,1726,7.453561871643373
weeks,1721,7.450660796211539
healthcare,1720,7.450079569807499
occlusion,1715,7.44716835960004
second,1713,7.44600149832412
50,1697,7.436617265234227
follow-up,1694,7.434847875211999
tissue,1694,7.434847875211999
develop,1692,7.433666540166168
strategy,1690,7.432483807917119
leading,1689,7.4318919168078
monitoring,1688,7.431299675155903
them,1683,7.428333194190806
aged,1676,7.424165281042028
help,1672,7.421775793644647
practice,1667,7.418780882750794
therapies,1667,7.418780882750794
host,1666,7.418180822726788
critical,1661,7.415175109613295
allergic,1657,7.4127640174265625
underlying,1650,7.408530566894626
laboratory,1648,7.4073177104694174
lead,1641,7.403061091090091
importance,1641,7.403061091090091
elevation,1630,7.396335293800808
day,1630,7.396335293800808
assay,1628,7.395107546562485
made,1626,7.3938782901077555
currently,1623,7.392031567514591
molecular,1620,7.3901814282264295
humans,1612,7.385230923066573
serum,1610,7.383989457978509
standard,1605,7.380879035564116
small,1601,7.3783837129967145
older,1601,7.3783837129967145
United,1596,7.3752557780097545
process,1592,7.3727463664043285
For,1588,7.370230641807081
genetic,1581,7.365812837209472
safety,1576,7.362645270417825
infectious,1576,7.362645270417825
order,1575,7.362010551259734
useful,1572,7.360103972989152
same,1566,7.356279876550748
established,1562,7.3537223303996315
key,1559,7.351799869057777
objective,1554,7.348587530927593
four,1553,7.347943823148687
physical,1549,7.3453648404168685
admitted,1546,7.343426229147367
atrial,1544,7.342131730584722
appropriate,1544,7.342131730584722
discussed,1537,7.337587743538596
ratio,1535,7.336285660021297
season,1533,7.334981878871814
either,1529,7.332369205929062
avian,1528,7.331714969726466
ST,1524,7.329093736246592
late,1522,7.3277805384216315
decreased,1511,7.32052696227274
described,1510,7.31986492980897
24,1510,7.31986492980897
persons,1507,7.317876198626496
poor,1506,7.317212408359839
recurrent,1501,7.313886831633462
populations,1499,7.312553498102598
asymptomatic,1491,7.307202314764738
childhood,1489,7.305860032684009
symptom,1489,7.305860032684009
criteria,1489,7.305860032684009
benefit,1488,7.305188215393037
since,1484,7.302496423727326
approaches,1483,7.301822342137932
few,1482,7.301147805856032
areas,1482,7.301147805856032
frequency,1480,7.299797366758161
required,1479,7.2991214627108
complex,1473,7.29505641646263
performance,1472,7.294377299288821
ECG,1471,7.293697720601438
challenge,1467,7.2909747781429814
values,1466,7.290292882446597
range,1465,7.289610521451167
immunity,1465,7.289610521451167
received,1464,7.288927694521257
rehabilitation,1463,7.288244401020124
improvement,1461,7.2868764117507
RT-PCR,1456,7.283448228756631
An,1454,7.282073658093465
assays,1454,7.282073658093465
reaction,1446,7.27655640271871
injury,1445,7.275864600546533
thrombolytic,1444,7.275172319452771
7,1433,7.267525427828172
across,1431,7.266128779556451
pathogenesis,1428,7.2640301428995295
healthy,1426,7.262628600974241
followed,1426,7.262628600974241
score,1424,7.261225091971921
parameters,1423,7.260522598089852
provides,1421,7.259116128097101
States,1421,7.259116128097101
discuss,1421,7.259116128097101
epidemiological,1417,7.256297239690681
During,1413,7.253470382684528
influence,1409,7.25063551189868
outbreaks,1404,7.247080584585756
fibrillation,1403,7.246368080102461
developing,1399,7.243512974665482
affected,1399,7.243512974665482
individual,1397,7.242082359256962
ischemia,1390,7.237059026124737
change,1390,7.237059026124737
All,1388,7.23561914106675
Objectives,1387,7.234898420314831
recommendations,1386,7.234177179749849
Therefore,1385,7.233455418621439
occur,1383,7.232010331664759
100,1382,7.231287004327616
given,1382,7.231287004327616
experience,1380,7.22983877815125
systems,1379,7.229113877793302
determined,1376,7.226936018493289
strain,1374,7.2254814727822945
protection,1369,7.221835825288449
least,1368,7.221105098182496
diagnosed,1366,7.2196420401307355
depression,1364,7.218176838403408
rapidly,1361,7.215975002651466
specificity,1353,7.210079628170788
recommended,1353,7.210079628170788
must,1353,7.210079628170788
difference,1352,7.20934025660291
direct,1351,7.208600337960199
collected,1350,7.2078598714324755
attack,1350,7.2078598714324755
target,1349,7.207118856207756
essential,1348,7.206377291472252
frequent,1348,7.206377291472252
condition,1347,7.205635176410364
according,1347,7.205635176410364
men,1342,7.201916317531627
trial,1339,7.199678345691172
analyzed,1339,7.199678345691172
workers,1335,7.19668657083435
14,1334,7.195937226475569
defined,1334,7.195937226475569
single,1332,7.194436851100335
0001,1329,7.192182058713246
involved,1325,7.1891677384203225
part,1324,7.188412736496954
hospitalization,1322,7.186901020411631
variants,1321,7.186144304522325
acid,1317,7.183111701743281
duration,1316,7.182352111885263
paper,1316,7.182352111885263
index,1315,7.181591944611865
25,1315,7.181591944611865
angioplasty,1313,7.180069874302796
million,1313,7.180069874302796
damage,1312,7.179307969504034
measured,1311,7.1785454837637
Despite,1309,7.1770187659099
vascular,1307,7.175489713624222
decrease,1305,7.173958319756794
where,1305,7.173958319756794
treatments,1302,7.171656822768514
controls,1301,7.170888478512505
survival,1301,7.170888478512505
Introduction,1299,7.1693500166706
shock,1299,7.1693500166706
environmental,1298,7.168579897264035
become,1298,7.168579897264035
now,1297,7.167809184316444
pain,1296,7.16703787691222
frequently,1287,7.160069207596127
exacerbations,1287,7.160069207596127
sample,1284,7.157735484249907
gene,1281,7.155396301896734
estimated,1278,7.15305163493748
dose,1276,7.151485463904735
previously,1276,7.151485463904735
dysfunction,1276,7.151485463904735
inhaled,1273,7.149131598557407
11,1270,7.146772179452637
andor,1266,7.143617602704121
ischaemic,1262,7.140453043101158
CT,1262,7.140453043101158
versus,1260,7.138866999945524
although,1259,7.138073034044347
volume,1259,7.138073034044347
Of,1258,7.1372784372603855
inferior,1257,7.136483208590247
do,1257,7.136483208590247
suggested,1255,7.134890851565884
particular,1255,7.134890851565884
hypertension,1253,7.133295954896068
adverse,1247,7.1284959456800365
Thus,1244,7.126087273299125
setting,1238,7.121252453244542
surgery,1235,7.118826249062078
H5N1,1235,7.118826249062078
published,1232,7.116394144093465
proteins,1228,7.113142108707088
best,1225,7.110696122978827
types,1224,7.1098794630722715
wave,1224,7.1098794630722715
ability,1223,7.109062135687172
suggests,1222,7.108244139731541
techniques,1221,7.107425474110705
correlation,1220,7.106606137727303
overall,1218,7.1049654482698426
family,1217,7.104144092987527
controlled,1217,7.104144092987527
disorders,1213,7.10085190894405
recently,1212,7.10002716662926
therefore,1211,7.099201743553092
stress,1209,7.097548850614793
additional,1205,7.094234845924755
induced,1200,7.090076835776092
past,1198,7.088408778675395
Acute,1196,7.086737934510577
reports,1194,7.085064293952548
identification,1192,7.083387847625295
screening,1192,7.083387847625295
provided,1191,7.0825485693553
subsequent,1191,7.0825485693553
potentially,1190,7.081708586105575
obstruction,1190,7.081708586105575
prior,1189,7.080867896690782
airways,1188,7.080026499922591
remain,1188,7.080026499922591
challenges,1188,7.080026499922591
administration,1188,7.080026499922591
school,1183,7.075808863978387
fraction,1180,7.07326971745971
unit,1177,7.0707241072602764
After,1176,7.069874128458572
40,1174,7.068172000388042
hospitalized,1174,7.068172000388042
good,1173,7.067319848653476
cohort,1170,7.064759027791802
patterns,1169,7.063903961472068
neurological,1169,7.063903961472068
8,1167,7.062191632286556
medication,1165,7.060476365999801
mechanism,1164,7.059617628291383
epidemics,1164,7.059617628291383
state,1160,7.05617528410041
receptor,1160,7.05617528410041
seen,1160,7.05617528410041
so,1159,7.055312843339752
focus,1158,7.05444965813294
optimal,1158,7.05444965813294
animal,1156,7.052721049232323
OR,1153,7.050122520269059
basis,1152,7.049254841255837
interval,1152,7.049254841255837
angiography,1152,7.049254841255837
extent,1149,7.046647277848756
lack,1149,7.046647277848756
adult,1148,7.045776576879511
education,1148,7.045776576879511
costs,1147,7.044905117129371
spike,1146,7.044032897274685
five,1143,7.04141166379481
percutaneous,1140,7.038783541388542
characterized,1139,7.037905963447182
daily,1137,7.036148493750536
necessary,1134,7.033506484287697
whereas,1133,7.0326242610280065
13,1132,7.0317412587631285
local,1132,7.0317412587631285
lesions,1125,7.025538314638521
plasma,1124,7.024649030453636
protective,1124,7.024649030453636
yet,1124,7.024649030453636
capacity,1122,7.022868086082641
program,1122,7.022868086082641
authors,1122,7.022868086082641
symptomatic,1118,7.0192966537150445
reviewed,1118,7.0192966537150445
examine,1114,7.01571242048723
unknown,1113,7.014814351275545
16,1113,7.014814351275545
indicate,1111,7.01301578963963
proportion,1111,7.01301578963963
last,1110,7.01211529430638
suspected,1109,7.011213987350367
relative,1108,7.010311867307229
flu,1108,7.010311867307229
inhibitors,1107,7.009408932708637
leads,1107,7.009408932708637
oral,1107,7.009408932708637
expression,1106,7.00850518208228
AF,1106,7.00850518208228
persistent,1106,7.00850518208228
myocardium,1105,7.007600613951853
occupational,1104,7.00669522683704
despite,1104,7.00669522683704
smoking,1103,7.005789019253503
efforts,1102,7.004881989712859
regions,1102,7.004881989712859
genes,1101,7.00397413672268
randomized,1100,7.003065458786462
US,1099,7.002155954403621
Among,1095,6.9985096422506015
hospitals,1094,6.9975959829819265
18,1093,6.996681488176539
combination,1092,6.9957661563048505
then,1091,6.994849985833071
rare,1090,6.993932975223189
physicians,1090,6.993932975223189
independent,1089,6.9930151229329605
experimental,1087,6.99117688712121
reducing,1086,6.990256500493881
pediatric,1084,6.988413181999592
national,1083,6.9874902470009905
Coronavirus,1083,6.9874902470009905
asthmatics,1082,6.9865664594064265
proposed,1082,6.9865664594064265
carotid,1082,6.9865664594064265
serious,1080,6.984716320118266
later,1080,6.984716320118266
contribute,1079,6.983789965258135
resulting,1078,6.982862751468942
participants,1076,6.98100574072173
National,1076,6.98100574072173
compare,1075,6.980075940561763
IgG,1073,6.9782137426306985
play,1072,6.977281341630747
died,1071,6.976348070447749
isolated,1069,6.974478911025045
diabetes,1068,6.97354301952014
PCR,1068,6.97354301952014
001,1067,6.9726062513017535
specimens,1065,6.970730078143525
60,1065,6.970730078143525
successful,1063,6.968850378341948
contact,1062,6.967909201801884
air,1062,6.967909201801884
understand,1062,6.967909201801884
thus,1060,6.966024187106113
detect,1060,6.966024187106113
chain,1060,6.966024187106113
December,1059,6.9650803456014065
benefits,1058,6.964135612418245
occurrence,1057,6.963189985870238
005,1056,6.962243464266207
ejection,1056,6.962243464266207
emerging,1055,6.961296045910167
At,1053,6.959398512133975
estimate,1049,6.955592608396297
Since,1046,6.952728644624869
Severe,1045,6.951772164398911
signs,1045,6.951772164398911
prognostic,1044,6.950814768442584
STEMI,1041,6.947937068614969
event,1041,6.947937068614969
pattern,1038,6.945051063725834
With,1036,6.943122422819428
mechanical,1035,6.942156705699469
highest,1035,6.942156705699469
region,1034,6.9411900550683745
variables,1031,6.93828448401696
little,1027,6.934397209928558
baseline,1026,6.933423025730715
responsible,1026,6.933423025730715
h,1024,6.931471805599453
corticosteroids,1022,6.92951677076365
perfusion,1021,6.928537818164665
One,1019,6.926577033222725
ongoing,1019,6.926577033222725
discharge,1018,6.925595197110468
vaccinated,1014,6.921658184151129
training,1012,6.919683849847411
distribution,1011,6.918695219020472
I,1010,6.917705609835305
average,1006,6.913737350659685
moderate,1004,6.911747300251674
times,1003,6.910750787961936
While,1002,6.90975328164481
disability,1002,6.90975328164481
difficult,1001,6.90875477931522
mainly,999,6.906754778648554
arterial,994,6.901737206656574
relevant,993,6.900730664045173
T,993,6.900730664045173
underwent,991,6.898714534329988
combined,990,6.897704943128636
Purpose,989,6.8966943316227125
indicated,989,6.8966943316227125
presentation,988,6.895682697747868
production,986,6.893656354602635
problem,985,6.892641641172089
contrast,984,6.891625897052253
via,982,6.889591308354466
binding,982,6.889591308354466
affect,979,6.88653164253051
selected,978,6.885509670034818
end,977,6.884486652042782
degree,975,6.882437470997847
aspects,974,6.881411303642535
survey,974,6.881411303642535
having,973,6.880384082186005
pandemics,973,6.880384082186005
Furthermore,972,6.879355804460439
old,971,6.878326468291325
9,971,6.878326468291325
tract,967,6.874198495453294
terms,965,6.872128101338986
correlated,964,6.871091294610546
On,964,6.871091294610546
attention,963,6.870053411798126
economic,963,6.870053411798126
medications,961,6.8679744089702925
six,959,6.8658910748834385
investigation,957,6.863803391452954
cost,955,6.86171134048073
analyses,954,6.860663671448287
relation,953,6.859614903654202
regional,952,6.858565034791365
measure,951,6.85751406254539
systemic,950,6.856461984594587
absence,949,6.855408798609928
predictive,948,6.854354502255021
design,948,6.854354502255021
cardiogenic,945,6.851184927493743
17,945,6.851184927493743
percent,945,6.851184927493743
tool,944,6.8501261661455
emergence,943,6.849066282633458
segment,942,6.848005274576363
unclear,941,6.846943139585379
alternative,941,6.846943139585379
fatal,941,6.846943139585379
clinically,939,6.844815479208263
does,935,6.840546529288687
active,935,6.840546529288687
conclusion,933,6.838405200847344
circulation,932,6.837332814685591
confidence,931,6.836259277277067
cognitive,930,6.835184586147301
cellular,929,6.834108738813838
applied,926,6.8308742346461795
No,924,6.828712071641684
usually,922,6.826545223556594
resulted,922,6.826545223556594
evolution,922,6.826545223556594
vessel,919,6.823286122355687
stenosis,918,6.822197390620491
presenting,918,6.822197390620491
approximately,917,6.821107472256465
intensive,917,6.821107472256465
pathophysiology,916,6.82001636467413
intravenous,912,6.815639990074331
65,911,6.814542897259958
around,910,6.813444599510896
predict,910,6.813444599510896
antigen,908,6.811244378601294
relatively,907,6.810142450115136
concern,905,6.807934943699926
epidemiology,905,6.807934943699926
much,904,6.806829360392176
regression,903,6.805722553416985
majority,903,6.805722553416985
muscle,902,6.804614520062624
Most,901,6.803505257608338
19,899,6.80128303447162
activation,898,6.8001700683022
pregnancy,896,6.79794041297493
long,896,6.79794041297493
increases,895,6.796823718274855
survivors,894,6.795705775173514
Group,892,6.79346613258001
natural,892,6.79346613258001
led,889,6.790097235513905
sensitive,884,6.784457062637643
cough,884,6.784457062637643
resistance,884,6.784457062637643
complete,883,6.78332520060396
attacks,882,6.782192056006791
mutations,882,6.782192056006791
remodeling,881,6.78105762593618
angina,880,6.779921907472252
manifestations,879,6.778784897685177
home,878,6.777646593635117
require,876,6.775366090936392
fever,874,6.773080375655535
commonly,873,6.771935555839602
problems,873,6.771935555839602
median,872,6.77078942390898
activities,872,6.77078942390898
II,872,6.77078942390898
widely,872,6.77078942390898
reverse,871,6.769641976852503
March,871,6.769641976852503
explore,867,6.7650389767805414
subtypes,866,6.763884908562435
enzyme,866,6.763884908562435
processes,865,6.762729506931879
requires,864,6.761572768804055
examination,861,6.7580945044277305
cancer,860,6.756932389247553
ST-segment,859,6.755768921984255
substantial,859,6.755768921984255
accurate,858,6.754604099487962
COPD,858,6.754604099487962
routine,857,6.75343791859778
issues,855,6.75110146893676
Moreover,855,6.75110146893676
treat,854,6.74993119378857
polymerase,854,6.74993119378857
implications,852,6.747586526829315
circulating,851,6.7464121285733745
