link,title,abstract,tag,author
https://pubmed.ncbi.nlm.nih.gov/18156087/,Infection control in paediatrics,"Infection control has a particularly important role in paediatric hospitals and must take into account the specificity of the needs and environment of the paediatric patient. Children are susceptible to infections that are prevented in older patients by vaccination or previous natural exposure. Consequently, the nosocomial pathogens and most common health-care-associated infection sites in children differ from those observed among adults. The immunological naivety of young children, especially neonates, translates into an enhanced susceptibility to many infections with important health consequences as well as higher rates and longer duration of microorganism shedding. In particular, respiratory virus infections, rotavirus, varicella zoster virus, and pertussis represent persistent challenges in children's hospitals. Specific factors such as the use of breastmilk, toys, or therapy animals are associated with an increased risk for health-care-associated infections. We review the emergence of antimicrobial-resistant organisms and strategies to prevent health-care-associated infections in the paediatric setting.",,Klara M Posfay-Barbe;Danielle M Zerr;Didier Pittet
https://pubmed.ncbi.nlm.nih.gov/19644375/,Infection control in cystic fibrosis: barriers to implementation and ideas for improvement,"Purpose of review: This review will focus on recent research documenting baseline adherence to infection control recommendations and barriers to their implementation as experienced by multidisciplinary cystic fibrosis (CF) care providers. In addition, controversies regarding optimal infection control will be discussed. Finally, suggestions to improve infection control in CF will be proposed.",,Lisa Saiman;Elizabeth Garber
https://pubmed.ncbi.nlm.nih.gov/16772099/,Infection control in Kosova,"This article presents the authors' views on infection control in hospitals in Kosova, focusing on the main problems and appropriate solutions. Past and present government initiatives are briefly presented, and available data on the prevalence of hospital infections and antimicrobial resistance in Kosova are outlined.",,L Raka;D Zoutman;G Mulliqi;I Dedushaj;A Raka;M Bajrami;S Krasniqi;A Vishaj
https://pubmed.ncbi.nlm.nih.gov/15702000/,Infection control's spreading scope,Healthcare's shifting realities require broader infection control measures.,,Mary Carol Mooney
https://pubmed.ncbi.nlm.nih.gov/25158325/,[Infection control in urology: standard and isolation precautions],Objectives: To provide a structured review of good hygiene practices in infection control.,,S Malavaud
https://pubmed.ncbi.nlm.nih.gov/22018286/,Infection control practice in countries with limited resources,"Nosocomial infections and their control are a world-wide challenge. The prevalence of nosocomial infections is generally higher in developing countries with limited resources than industrialized countries. In this paper we aimed to further explain the differences with regard to infection control challenges between Turkey, a country with ""limited"" resources, and the Netherlands, a country with ""reasonable"" resources. Infrastructure of hospitals, low compliance of hand hygiene, understaffing, overcrowding, heavy workload, misuse of personal protective equipments, late establishment of infection control programme are major problems in limited-resources countries. These problems cause high infection rates and spread of multi-drug resistant pathogens. To improve the control and prevention of infections in countries with limited resources, a multi-facet approach is needed.",,Emine Alp;Hakan Leblebicioglu;Mehmet Doganay;Andreas Voss
https://pubmed.ncbi.nlm.nih.gov/22377387/,Infection control systems in transition: the challenges for post-Soviet Bloc countries,"Background: Just two decades ago, 30 of today's countries in Europe and Asia had socialist governments under Soviet dominance or direct administration. Intensive health system reforms have altered infection control in many of these countries. However, much of the literature from these countries is difficult to access by international scientists.",,B-E Ider;J Adams;A Morton;M Whitby;A Clements
https://pubmed.ncbi.nlm.nih.gov/21233510/,Hospital epidemiology and infection control in acute-care settings,"Health care-associated infections (HAIs) have become more common as medical care has grown more complex and patients have become more complicated. HAIs are associated with significant morbidity, mortality, and cost. Growing rates of HAIs alongside evidence suggesting that active surveillance and infection control practices can prevent HAIs led to the development of hospital epidemiology and infection control programs. The role for infection control programs has grown and continues to grow as rates of antimicrobial resistance rise and HAIs lead to increasing risks to patients and expanding health care costs. In this review, we summarize the history of the development of hospital epidemiology and infection control, common HAIs and the pathogens causing them, and the structure and role of a hospital epidemiology and infection control program.",,Emily R M Sydnor;Trish M Perl
https://pubmed.ncbi.nlm.nih.gov/17097447/,Measurement of infection control department performance: state of the science,"Background: The Study of the Efficacy of Nosocomial Infection Control (SENIC) conducted in 1975-1976 is the gold standard for judging the resource needs of infection control departments; however, the scope of responsibilities of infection control and the patient populations served have changed dramatically over the last 30 years.",,Janet P Haas
https://pubmed.ncbi.nlm.nih.gov/31739814/,Infection prevention and control and antibiotic stewardship practices in pediatric long-term care facilities,Pediatric long-term care facilities were surveyed to assess infection control and antimicrobial stewardship practices. Policies mandated by the Centers of Medicare and Medicaid Services (CMS) were included. Only 40% of sites reported implementing >90% of surveyed CMS policies. The survey also identified several gaps in non-CMS-mandated policies.,,Candace L Johnson;Alexandra Hill-Ricciuti;Emily Grohs;Lisa Saiman
https://pubmed.ncbi.nlm.nih.gov/11852419/,Infection control in Saudi Arabia: meeting the challenge,"Hospital-acquired infection poses significant clinical and economic burden worldwide. In the Kingdom of Saudi Arabia, infection control is a young, rapidly growing specialty. An infrastructure to expedite the growth of this important discipline is fast being established. The kingdom faces unique challenges when addressing infection control, which are the subject of this review. Much of the policy-making in domestic infection control is driven by the preventive medicine concerns of the annual pilgrimage (Hajj) to Mecca, which are unparalleled. The Saudi Ministry of Health acts to contain and control public health risks at this gathering of 2 million. Infectious hazards at the Hajj include meningococcal meningitis, respiratory tract infections, bloodborne diseases, and zoonotic diseases, all of which have international ramifications as pilgrimaging Muslims return home. In the wake of the extraordinary pace of modernization in Saudi Arabia, deficiencies in infection control remain, which are slowly being redressed. This review examines the anatomy of infection control and its evolution in the kingdom. Future goals and infection control policy-making are given particular emphasis. Saudi Arabia seeks increasing international partnership in the area of infection control and preventive medicine. The Saudi health care system was formed on the basis of Western models to resounding success. Saudi Arabia is now in a position to provide experience and knowledge in return. International dialogue in the infection control arena is of mutual value. Important public health progress is afoot in this young kingdom, and these advances translate both regionally and on the international platform.",,Ziad A Memish
https://pubmed.ncbi.nlm.nih.gov/9949958/,Is infection control an academic study?,"This editorial aims to answer the question of whether infection control is an academic specialty. By considering the consequences of a lack of infection control in terms of patient morbidity and mortality and hence cost, it is easy to establish the importance of the area. Infection control embraces not only developing policies for preventing the physical spread of a micro-organism but also prophylactic therapy such as vaccination and therapeutic measures such as antibiotics. Infection control not only applies to localized infection in hospital due to antibiotic resistant microbes but also to the community. Bacteria such as Helicobacter pylori and Chlamydia pneumoniae and the viruses hepatitis B, hepatitis C, human lymphotropic virus type 1, Epstein-Barr viruses and human papilloma virus have been implicated in diseases not previously thought to have an infectious origin. Coping with these problems is clearly an academic area.",,J P Burnie
https://pubmed.ncbi.nlm.nih.gov/32805311/,Potential infection control risks associated with chilled beam technology: experience from a UK hospital,"Energy efficiency technologies are now a feature in hospital design, with active chilled beams an example of one in use worldwide. Such innovations have clear benefits but there is a paucity of information with respect to any infection control risks. We describe our experience of chilled beam technology from one of our hospitals where we faced challenges with cleaning and episodes of water ingress including condensation. We highlight the importance of infection control risk assessment in relation to new technologies and the implementation of appropriate risk mitigation.",Chilled beam technology; Energy efficiency; Infection control.,T Inkster;C Peters;H Soulsby
https://pubmed.ncbi.nlm.nih.gov/25244364/,Compliance with infection prevention and control in oral health-care facilities: a global perspective,"Many publications are available on the topic of compliance with infection prevention and control in oral health-care facilities all over the world. The approaches of developing and developed countries show wide variation, but the principles of infection prevention and control are the same globally. This study is a systematic review and global perspective of the available literature on infection prevention and control in oral health-care facilities. Nine focus areas on compliance with infection-control measures were investigated: knowledge of infectious occupational hazards; personal hygiene and care of hands; correct application of personal protective equipment; use of environmental barriers and disposable items; sterilisation (recirculation) of instruments and handpieces; disinfection (surfaces) and housekeeping; management of waste disposal; quality control of dental unit waterlines, biofilms and water; and some special considerations. Various international studies from developed countries have reported highly scientific evidence-based information. In developed countries, the resources for infection prevention and control are freely available, which is not the case in developing countries. The studies in developing countries also indicate serious shortcomings with regard to infection prevention and control knowledge and education in oral health-care facilities. This review highlights the fact that availability of resources will always be a challenge, but more so in developing countries. This presents unique challenges and the opportunity for innovative thinking to promote infection prevention and control.",Dentistry; compliance with guidelines; dental; infection control; oral health care.,Jeanné Oosthuysen;Elsa Potgieter;Annabel Fossey
https://pubmed.ncbi.nlm.nih.gov/32799910/,Scope of a weekly infection control team rounding in an acute-care teaching hospital: a pilot study,"Regular and well-organized inspection of infection control is an essential element of an infection control program. The aim of this study was to identify the functional scope of weekly infection control team rounding (ICTR) in an acute care hospital. We conducted weekly ICTR between January 18 and December 26, 2018 to improve the compliance to infection control and prevention measures at a 734-bed academic hospital in the Republic of Korea and analyzed the results retrospectively. We categorized the results into five groups: ""well maintained,"" ""improvement needed,"" ""long-term support, such as space or manpower, needed,"" ""not applicable,"" or ""could not be observed"". A total of nine categories and 85 sub-elements of infection control and prevention practices were evaluated. The median number of infection control team (ICT) visits per department was 7 (interquartile range [IQR]: 6-7). The ICT assessed a median of 16 elements (IQR: 12-22), and a total of 7452 results were obtained. Of those, 75% were monitored properly, 22% were ""not applicable"", and 4% were difficult to observe. The most common practices that were difficult to observe were strategies to prevent catheter-related surgical site infections, pneumonia, and occupationally acquired infections as well as injection safety practices. Although the ICTR was able to maintain regular visits to each department, further strategies beyond regular ICTR are needed to reduce category of ""could not observed"". This pilot study may provide an important reference for institutional infection prevention practices as it is the first study to investigate the functional coverage of ICTR.",Catheter-related infections; Cross infection; Infection control and prevention; Infection safety practices; Surgical wound infection.,Yeon Su Jeong;Jin Hwa Kim;Seungju Lee;So Young Lee;Sun Mi Oh;Eunjung Lee;Tae Hyong Kim;Se Yoon Park
https://pubmed.ncbi.nlm.nih.gov/9448978/,Infection control concepts in critical care,"Patients with critical illnesses requiring aggressive medical intervention are at risk of acquiring serious nosocomial infection that may lead to increases in medical expenditures, morbidity, and mortality. Infection control in this population entails continuous surveillance for hospital-acquired infection, with investigation of outbreaks. Policies for effective antibiotic utilization, disinfection of medical devices and hospital environment, and patient isolation may limit nosocomial infection in this population. Finally, an effective infection control program should protect the health care worker from hospital-acquired infections through educational programs, routine health surveillance, vaccinations, and post-exposure care.",,K D Dieckhaus;B W Cooper
https://pubmed.ncbi.nlm.nih.gov/9161223/,Infection control practices of Rhode Island dental hygienists and certified dental assistants,Purpose: Limited studies document the infection control practices of dental hygienists and dental assistants even though both groups play a vital role in the prevention of disease transmission in the dental office. The purpose of this study was to survey Rhode Island registered dental hygienists and certified dental assistants to (1) determine their current infection control practices; (2) to document attendance at an infection control course; and (3) to identify the need for additional infection control education.,,P J Wood
https://pubmed.ncbi.nlm.nih.gov/32707193/,Impact of an infection control service in a university psychiatric hospital: significantly lowering healthcare-associated infections during 18 years of surveillance,"Background: Healthcare-associated infections (HAIs) lead to high morbidity and mortality. Data for HAIs in psychiatric hospitals are scarce, and are not derived from long-term surveillance.",Healthcare-associated infections; Infection control service; Psychiatric hospital; Surveillance.,A C Büchler;R Sommerstein;M Dangel;S Tschudin-Sutter;M Vogel;A F Widmer
https://pubmed.ncbi.nlm.nih.gov/31152501/,Infection control practices employed within small animal veterinary practices-A systematic review,"Effective infection control (IC) provides a safe environment for staff, clients and animals of veterinary practices by reducing the risk of nosocomial and zoonotic infections, which are associated with increased hospital stays, costs, morbidity and mortality. An equally important issue arising from nosocomial infection is the loss of trust between the client and the veterinary practice that has potential negative impacts on the veterinary practice in terms of economic risk and the well-being of staff. Furthermore, an emerging and significant threat, in this context, is antimicrobial resistance. The aim of this systematic review was to critically review published reports that documented current IC practices and evaluated interventions to improve IC practices. A systematic literature search using ten databases to identify papers published over a 20-year period (February 1996 to February 2016) was conducted for studies that met the inclusion criteria. Included studies were assessed using the PRISMA and STROBE-Vet statements. A total of 14 of 1,615 identified studies met our inclusion criteria. Infection control practices included hand hygiene, sharps handling, environmental cleaning, personal protective equipment and personnel vaccination. Descriptive studies were the predominant research design for assessing IC compliance. Only three studies were interventions. Compliance with IC protocols was poor and only marginally increased with multimodal educational campaigns. There was significant variation in the implementation of IC by veterinary staff. Workplaces that had IC policies, management support and a staff member supporting their implementation were more likely to embrace good IC. Infection control data in veterinary practices were inconsistently reported and collected. Clearly defining IC and determining prevalence of these practices within the veterinary field is important given the limited research in this area. Further, developing and implementing educational campaigns for this sector is needed.",companion/small animals; hand hygiene; infection control; nosocomial; personal protective equipment; sharps management; veterinary.,Angela Willemsen;Rowland Cobbold;Justine Gibson;Kathryn Wilks;Sheleigh Lawler;Simon Reid
https://pubmed.ncbi.nlm.nih.gov/17958566/,Infection control guidelines for optometrists 2007,"Information from peer-reviewed articles, guidelines from professional societies and manufacturers' instructions were considered to determine the risk factors in optometric practice and to make recommendations for disinfection, sterilisation and reprocessing of instrumentation and other equipment used in practice and measures for personal protection. Wherever possible, all practitioners should adopt measures to decrease the risk of transmission of infection, such as single use instruments/equipment, appropriate methods of reprocessing where items are reused, routine employment of standard infection control precautions and application of more rigorous procedures for infected or immuno-suppressed individuals.",,Carol Lakkis;Ka-Yee Lian;Genevieve Napper;Patricia M Kiely
https://pubmed.ncbi.nlm.nih.gov/11083185/,Clinical infection control in gene therapy: a multidisciplinary conference,"Gene therapy is being studied for the treatment of a variety of acquired and inherited disorders. Retroviruses, adenoviruses, poxviruses, adeno-associated viruses, herpesviruses, and others are being engineered to transfer genes into humans. Treatment protocols using recombinant viruses are being introduced into clinical settings. Infection control professionals will be involved in reviewing the safety of these agents in their clinics and hospitals. To date, only a limited number of articles have been written on infection control in gene therapy, and no widely available recommendations exist from federal or private organizations to guide infection control professionals. The goals of the conference were to provide a forum where gene therapy experts could share their perspectives and experience with infection control in gene therapy and to provide an opportunity for newcomers to the field to learn about issues specific to infection control in gene therapy. Recommendations for infection control in gene therapy were proposed.",,M E Evans;C T Jordan;S M Chang;C Conrad;J L Gerberding;H L Kaufman;C G Mayhall;J A Nolta;A M Pilaro;S Sullivan;D J Weber;N A Wivel
https://pubmed.ncbi.nlm.nih.gov/31978417/,Where is the strength of evidence? A review of infection prevention and control guidelines,"An important aspect of safety and quality in healthcare is the implementation of infection prevention and control guidelines. However, little is known regarding the strength of evidence on which recommendations for such guidelines are based. This study aimed to describe the strength of recommendations of infection prevention and control guidelines published in the last 10 years. For this review, the websites of government and professional organizations for national and international infection prevention and control clinical guidelines were purposively searched. The search was limited to publications between January 2009 and April 2019, and those with a formal grading system were used to determine the strength of the evidence underpinning the recommendations. Recommendations from guidelines were categorized into 21 infection control categories. A descriptive synthesis of the data was undertaken. A total of 31 guidelines comprising 1855 recommendations were included. Guidelines were mainly developed in the USA (N = 11, 35.5%) and Canada (N = 9, 29.0%). Most guidelines used the Grading of Recommendations Assessment, Development and Evaluation (GRADE) approach (N = 6, 19.4%. The majority of the guidelines contained recommendations categorized under the themes of devices (N = 316, 16.9%) and transmission-based precautions (N = 315, 16.8%). Most recommendations (N = 769, 41.5%) were graded as using evidence from descriptive studies, expert opinion and low-quality evidence. There are a vast number of infection prevention and control guidelines developed by national and international government or professional organizations, many without a strong evidence base. This presents multiple research opportunities that should prioritize common prevention activities that currently have a low evidence base.",Evidence-based medicine; Evidence-based practice; Infection control; Standards.,B G Mitchell;O Fasugba;P L Russo
https://pubmed.ncbi.nlm.nih.gov/18374206/,Economics of infection control surveillance technology: cost-effective or just cost?,"Background: Previous studies have suggested that informatics tools, such as automated alert and decision support systems, may increase the efficiency and quality of infection control surveillance. However, little is known about the cost-effectiveness of these tools.",,Jon P Furuno;Marin L Schweizer;Jessina C McGregor;Eli N Perencevich
https://pubmed.ncbi.nlm.nih.gov/23469643/,General principles of infection control,"The nosocomial infection is a significant problem worldwide. Thus, hospitals should be aware of it. The hand-washing at a sink is impractical, unachievable and the hospital subjects always do not comply with it. The infection control practitioners, consensually, claimed that waterless alcohol-based hand rubs should be available at the bedside and their use should be promoted over hand-washing with soap and water. In this review, the detailed CDC guidelines of antimicrobial ingredients designed for hand-washing as well as by concerned authorities are presented.",,Abdelrahman Mohammad Alqurashi
https://pubmed.ncbi.nlm.nih.gov/8342867/,Infection control and bone marrow transplantation,"Background: Bone marrow transplantation for the treatment of malignancies is on the increase. Unfortunately, there are no well-validated infection control guidelines for this highly susceptible population.",,B R Mooney;S A Reeves;E Larson
https://pubmed.ncbi.nlm.nih.gov/23380249/,What can we learn from each other in infection control? Experience in Europe compared with the USA,"Infection control practices in Europe and the USA have been influenced and shaped over the last 50 years by various technological developments, historical experiences and research schools that have led to different approaches to the control and prevention of healthcare-associated infections. This narrative review attempts to answer the question: Which are the most useful lessons to be learned from this historical experience, as well as methods and measures advocated on both sides of the Atlantic, in order to determine best practices to control and prevent healthcare-associated infections and antimicrobial resistance? The review is intended neither as an expansion of ongoing debates on controversial scientific issues, nor as a complete historical review of modern hospital epidemiology, but should be considered rather a personal viewpoint that tries to bridge the gap between US-influenced hospital epidemiology and traditional microbiology-based hygiene in Europe.",,S Harbarth
https://pubmed.ncbi.nlm.nih.gov/9533987/,"Infection control: past, present, and future issues","Primary care providers serve as role models for the prevention of nosocomial infections through membership on hospital infection-control committees and daily patient care. This article will review five fundamental infection control measures: surveillance, isolation, hand washing, disinfection, and sterilization.",,J D Whitehouse;D J Sexton;K B Kirkland
https://pubmed.ncbi.nlm.nih.gov/8601685/,Infection control in public hospitals,"Public hospitals face challenging infection control problems that differ from those in other hospitals. This article reviews some of the unique aspects of infection control in public hospitals, including governance, physical plant, patient mix, communicable diseases, and employee issues, and suggests management strategies.",,R Wurtz
https://pubmed.ncbi.nlm.nih.gov/25774048/,"What's trending in the infection prevention and control literature? From HIS 2012 to HIS 2014, and beyond","This is an informal review of some of the trends in the infection prevention and control literature since the last Healthcare Infection Society (HIS) conference in late 2012. Google Trends was used to investigate how the volume of interest in various infection control topics had changed over time. Ebola trumped all the others in Google searches, reflecting a surge of publications in the literature. Aside from Ebola, other trends in the infection prevention and control literature covered in this article include Middle East Respiratory Syndrome (MERS) coronavirus, universal versus targeted interventions, faecal microbiota transplantation, whole genome sequencing, carbapenem-resistant Enterobacteriaceae, and some aspects of environmental science. The review ends with an attempt to predict some of the trends in the infection prevention and control literature between now and the next HIS conference in 2016.",CRE; Ebola; Environmental science; Faecal microbiota transplantation; Infection prevention and control; MERS; Targeted interventions; Trends; Universal interventions; Whole genome sequencing.,J A Otter
https://pubmed.ncbi.nlm.nih.gov/31739344/,A Process for Assessing Products for Infection Prevention in Health Care Settings: A Framework From the Healthcare Infection Control Practices Advisory Committee of the Centers for Disease Control and Prevention,"Infection control is a complex task that spans people, products, and practices in diverse settings. For years, the Healthcare Infection Control Practices Advisory Committee (HICPAC) has provided advice and guidance to the Centers for Disease Control and Prevention (CDC) on how best to prevent infections. These recommendations have focused largely on health care delivery practices and occasionally on general categories of products. With an influx of novel infection control products and growing use of these products by frontline clinicians, an efficient process for developing transparent, rigorous product recommendations that includes myriad data sources was necessary. To address this gap, the CDC asked HICPAC to develop a process that would help inform committees considering product-related recommendations. This article describes the process to develop this approach and provides an outline of how the tool may be used when products with infection control claims are recommended in guidelines or recommendations for infection prevention.",,Vineet Chopra;Lynn Janssen;Kristina Bryant;Loretta Fauerbach;Thomas R Talbot 3rd;Hillary M Babcock
https://pubmed.ncbi.nlm.nih.gov/31331716/,Changes in infection control policies and advancing infection control advanced practice nurse education in the Republic of Korea,"After the Middle East respiratory syndrome outbreak of 2015, the Korean government became the payer for infection control (IC) and prevention when hospitals developed IC offices and appointed IC doctors and IC advanced practice nurses. The goal was to enhance IC for all hospitalized patients to prevent the occurrence and spread of infection among them. Measures resulted in increased demand for IC personnel, especially IC advanced practice nurses. This study addressed changes in Korea's IC policies and their impact on the IC advanced practice nursing education program.",Education; Infection control; Nurse.,Jeong Sil Choi;Kyung Mi Kim
