link,title,abstract,tag,author
https://pubmed.ncbi.nlm.nih.gov/31932218/,"The Times, They Are A-Changing: Women Entering Academic Orthopedics Today Are Choosing Nonpediatric Fellowships at a Growing Rate","Objective: Pediatrics and hand surgery have historically been the orthopaedic subspecialties with the highest female representations. We sought to identify the gender distribution of orthopedic surgical faculty by subspecialty, geography, and educational background. We hypothesized that the proportion of women entering pediatric orthopaedics has decreased since 1980.",faculty; fellowship; gender; orthopedics; pediatrics; specialties.,Walter Klyce;Derek T Nhan;Alexandra M Dunham;Mostafa H El Dafrawy;Claire Shannon;Dawn M LaPorte
https://pubmed.ncbi.nlm.nih.gov/30178107/,[10 years German Society for Orthopedics and Trauma Surgery (DGOU): trauma surgery-quo vadis?],"On the occasion of the 10th anniversary of the foundation of the German Society for Orthopedics and Trauma Surgery (DGOU), the current General Secretary of the German Society for Trauma Surgery sees the need for a standpoint on trauma surgery in Germany. This manuscript outlines future options and perspectives for the development of trauma surgery in Germany.",German Society for Orthopedics and Trauma Surgery; German Trauma Society; Germany; Perspectives; Trauma surgery.,R Hoffmann;D Pennig
https://pubmed.ncbi.nlm.nih.gov/28286926/,Informal (Hallway) medical consultation in orthopedics-is it as common as it seems?,"Introduction: Informal (hallway) medical consultation is an integral part of the physician's work. As musculoskeletal complaints are very common, orthopedic surgeons stand in the frontline of this practice. Many of these consultations are poorly, if at all, documented, thus imposing a potential medical danger to the patient and a medicolegal danger to the surgeon. We conducted this first study to examine whether this practice is common among the orthopedic surgeons in university hospital.",Informal consultation.,Leonid Kandel;Yair Barzilay;Adi Friedman;Idan Ilsar;Ori Safran;Yoav Mattan
https://pubmed.ncbi.nlm.nih.gov/31786992/,Augmented reality in orthopaedics: a systematic review and a window on future possibilities,"Aims: Computer-based applications are increasingly being used by orthopaedic surgeons in their clinical practice. With the integration of technology in surgery, augmented reality (AR) may become an important tool for surgeons in the future. By superimposing a digital image on a user's view of the physical world, this technology shows great promise in orthopaedics. The aim of this review is to investigate the current and potential uses of AR in orthopaedics.",Augmented reality; Head-up display; Orthopaedic.,Carl Laverdière;Jason Corban;Jason Khoury;Susan Mengxiao Ge;Justin Schupbach;Edward J Harvey;Rudy Reindl;Paul A Martineau
https://pubmed.ncbi.nlm.nih.gov/24708703/,Medical photography: principles for orthopedics,"Background: Medical photography is used clinically for patient evaluation, treatment decisions, and scientific documentation. Although standards for medical photography exist in many branches of medicine, we have not encountered such criteria in publications in the area of orthopedics.",,Metin Uzun;Murat Bülbül;Serdar Toker;Burak Beksaç;Adnan Kara
https://pubmed.ncbi.nlm.nih.gov/24836166/,Is orthopedics more competitive today than when my attending matched? An analysis of National Resident Matching Program data for orthopedic PGY1 applicants from 1984 to 2011,Objective: This study evaluated supply and demand trends for orthopedic postgraduate year 1 (PGY1) positions from 1984 to 2011 for the purpose of estimating national intercandidate competition over time.,Interpersonal and Communications Skills; Medical Knowledge; NRMP; Professionalism; match; orthopedics; residency.,Jonathan M Karnes;Joel L Mayerson;Thomas J Scharschmidt
https://pubmed.ncbi.nlm.nih.gov/31974642/,"Indian orthopaedics: the past, present, and future",The editorial summarizes the Indian orthopaedic history in brief and provides an overview of the articles to be published in the Indian traumatology edition.,Orthopedics; SICOT; Trauma.,Ashok S Gavaskar;C Mauffrey;S Babhulkar
https://pubmed.ncbi.nlm.nih.gov/7631272/,[Orthopedics and time],"We can see into the future because we stand on the shoulders of giants. Descartes thought that the human body functioned like clock-work, but orthopaedic surgeons today know better. Man's life expectancy has increased, but has quality of life kept pace? The right moment is only a short instant. To await and then grasp it is part of the art of orthopaedics. But to reduce time to the present moment is to annihilate it. Time is the all-important fourth dimension which allows for change and thus for life.",,B Rüttimann
https://pubmed.ncbi.nlm.nih.gov/29717889/,Robotics in trauma and orthopaedics,Recent advances and review of literature,,Karthik Karuppiah;Joydeep Sinha
https://pubmed.ncbi.nlm.nih.gov/32307052/,The Intersection of Hand Surgery Practice and Industry,This article focuses on the working relationship between practicing hand surgeons and company representatives. The basic job of reps is to influence surgeon behavior to use their products. Surgeons must make certain that nothing of value is received in a quid pro quo for using industry products. Physicians have an ethical obligation to only use industry devices that are in the best interests of their patients. Hand surgeons may become involved in product development and thereby come into contact with industry. Several key steps are required to protect any intellectual property surgeons develop in their interactions with industry.,Commercialization; Implants; Industry; Intellectual property; Products.,Arnold-Peter C Weiss
https://pubmed.ncbi.nlm.nih.gov/9623223/,[One hundred years of orthopedics in the Netherlands. VII. biomaterials],"The use of biomaterials in orthopaedics is becoming increasingly important. They are widely used in artificial joints, as bone replacement material and as resorbable material. Also (recombinant) bone morphogenetic proteins are used. Classification of biomaterials is based on composition (animal or human tissue, metals, polymers, ceramics or composites) or on biological reactions after implantation (bio-inert, bio-tolerant or bio-active). Depending on location and function biomaterials have to meet requirements with respect to durability (artificial joints), fixation (total hip prosthesis), flexibility (artificial ligaments), solubility (suture wire) and stiffness (plates and screws). The development of biomaterials is in full swing, focussing on the decrease of wear and the increase of durable fixation of artificial joints, and the induction of cells to form bone and cartilage tissue.",,I C Heyligers;W J Dhert;S K Bulstra
https://pubmed.ncbi.nlm.nih.gov/29876629/,The beginnings of orthopaedics in Romania,"Aim of the study: To offer a glimpse into the orthopaedic practice in Romania during the nineteenth century and the first decades of the twentieth century, corresponding to a period when this surgical specialty was defining itself.",Alexandru Radulescu; Carol Davila; Constantin Dumitrescu Severeanu; Ernest Juvara; Ioan (Ion) Ghiulamila; Ion (Iancu) Jianu; Orthopedic heritage; Romanian orthopaedic surgery; Romanian surgeons; Romanian surgery; Themistocle Gluck; Theodor Firica.,Dan V Poenaru;Manuel D Oprea
https://pubmed.ncbi.nlm.nih.gov/22426935/,Smartphones in orthopaedics,"With the introduction of the European Working Time Directive, surgical trainees are facing limited training opportunities and doctors are required to maximise their training opportunities. Smartphone sales have been rapidly increasing over the last five years and can be used as a training tool for the orthopaedic trainee and surgeon. Common uses include applications (AO, eLogbook and PubMed), Ebooks, online Logbooks, Guidelines and surgical techniques. In addition, smartphones can be used to immediately complete work-based assessments, in the absence of computers, hopefully increasing completion rates and reliability. Some journals now provide podcasts and video tutorials which may be accessed on smartphones, which is useful for higher examinations. Smartphones can also be used in the clinical setting to take photographs of wounds. Smartphones are enjoying increased uptake and application in the workplace and we review their use for orthopaedic surgeons and trainees to allow them to make the most out of their training opportunities.",,Nawfal Al-Hadithy;Panagiotis D Gikas;Shafic Said Al-Nammari
https://pubmed.ncbi.nlm.nih.gov/28879556/,We are operating too much,"With the increase of superspecialisation, there has been a recent trend for a rising number of operations for both trauma and orthopaedic ailments. This flies against the results of properly planned, well performed, adequately powered, with clinically relevant outcome measures and long enough follow-up level I studies which challenge the received wisdom that surgery is actually superior to conservative management or even supervised neglect. This editorial outlines some of these issues, and suggests that orthopaedic and trauma surgeons should actually think twice before operating on anything that comes our way.",,Nicola Maffulli
https://pubmed.ncbi.nlm.nih.gov/31059338/,Smartphones in orthopaedics: a decade of innovation,"Smartphones have become a mainstream feature in medicine since the introduction of the Apple iPhone in 2007. Over the last decade they have taken on increasing prominence with multiple uses in daily practice. They have long been used for group messaging and accessing patient's electronic records while mobile. More recently, however, smartphones have allowed clinicians to improve patient assessment in clinic and manage follow-up appointments remotely. Furthermore they have been used to aid procedural tasks in surgery and provide a medium for simulation training for junior doctors. The role of smartphones in the future is predicted to increase exponentially and there will no doubt be countless further roles for them in the ever-expanding field of orthopaedics.",,Bilal Al-Obaidi;Satish Babu;Nawfal Al-Hadithy
https://pubmed.ncbi.nlm.nih.gov/2379367/,Recertification in orthopedics,"Will the recertification process always remain the same or is there room for change? Almost certainly the process will change with experience and newer technology, particularly as it relates to clinical policies, outcome studies, and increased computerization of patient data. Even the addition of the practice-based oral exam in 1989 represented a change. The American Board of Orthopaedic Surgery will continue to study and review the experience and methods of other boards with recertification and will continue the dialogue with orthopedic surgeons. Change is, after all, a constant.",,D B Kettelkamp;J N Herndon
https://pubmed.ncbi.nlm.nih.gov/33389055/,Standardizing statistics and data reporting in orthopaedic research,"As the demand for research within orthopaedic surgery continues to grow, it is important to emphasize appropriate data reporting. Insufficient statistical reporting confounds data interpretation and makes it difficult to compare results. Currently, there are no guidelines for reporting results within the orthopaedic literature. This article discusses the importance of appropriate data reporting and proposes guidelines for presenting orthopaedic data to highlight clinical relevance rather than statistical significance.",Data reporting; Orthopaedic data reporting guidelines; Orthopaedic literature; Orthopaedic statistics; Standardization; Statistics.,Katya E Strage;Joshua A Parry;Cyril Mauffrey
https://pubmed.ncbi.nlm.nih.gov/18667387/,Biomaterials in orthopaedics,"At present, strong requirements in orthopaedics are still to be met, both in bone and joint substitution and in the repair and regeneration of bone defects. In this framework, tremendous advances in the biomaterials field have been made in the last 50 years where materials intended for biomedical purposes have evolved through three different generations, namely first generation (bioinert materials), second generation (bioactive and biodegradable materials) and third generation (materials designed to stimulate specific responses at the molecular level). In this review, the evolution of different metals, ceramics and polymers most commonly used in orthopaedic applications is discussed, as well as the different approaches used to fulfil the challenges faced by this medical field.",,M Navarro;A Michiardi;O Castaño;J A Planell
https://pubmed.ncbi.nlm.nih.gov/23686760/,[Chances and risks of a new residency program for orthopedics and trauma surgery],"Background: The residency program for a specialist in orthopedics and trauma surgery is facing fundamental changes based on an initiative originating from the working group ""medical training"" of the German Medical Association (GMA). A survey indicated that 50 % of all trainees are dissatisfied with their current situation. It appears important to integrate the ideas and wishes of current orthopedic residents in a novel training concept. To assess this a survey was performed by the Young Forum of the German Society for Orthopedics und Trauma Surgery.",,
https://pubmed.ncbi.nlm.nih.gov/21871990/,Orthopedic surgery,"Orthopedic surgery is a specialty of surgery dedicated to the prevention, diagnosis, and treatment of diseases and injuries of the musculoskeletal system in all age groups. Careers in orthopedic surgery span the spectrum from general orthopedics to those of subspecialty expertise in orthopedic trauma, hand, pediatrics, total joint, foot and ankle, sports medicine, and oncology to name a few.",,Laura M B Gehrig
https://pubmed.ncbi.nlm.nih.gov/30224006/,The Role of Business Education in the Orthopedic Curriculum,"The field of orthopedics is becoming increasingly complex as the demands for success are not merely clinical competence and good interpersonal skills. To achieve practice stability strategic planning, contract negotiation, health care law, practice management, health care economics, and personal finance are all needed skills. Unfortunately, most of these areas of professional growth require some basic background in business principles. This is an area that most recent residency graduates feel is neglected as a core educational competency. In these changing times, it is imperative that orthopedic residents and fellows obtain some formal business education.",Business education; Health care economics; Health care finance; Orthopedic curriculum.,Peter L Althausen;Kyle E Lybrand
https://pubmed.ncbi.nlm.nih.gov/27492722/,The Masters of the Bolognese Orthopaedic School,"Bologna is one of the most ancient cradles of medical knowledge, as the city hosts one of the oldest medical faculties in the world. Among its best known institutions there is the Rizzoli Orthopaedic Institute, founded in the late nineteenth century, whose history is strictly connected with the evolution and development of the Italian orthopaedic practice of the last 120 years. The present manuscript acknowledges the main contributions by Francesco Rizzoli, Alessandro Codivilla and Vittorio Putti, who prompted the foundation and the international recognition of the Rizzoli Institute and the related Bolognese Orthopaedic School.",Alessandro Codivilla; Francesco Rizzoli; History of orthopaedics; Rizzoli Orthopaedic Institute; Vittorio Putti.,Berardo Di Matteo;Vittorio Tarabella;Giuseppe Filardo;Patrizia Tomba;Anna Viganò;Maurilio Marcacci
https://pubmed.ncbi.nlm.nih.gov/31145183/,What's New in Pediatric Orthopaedic Trauma: The Upper Extremity,Background: Upper extremity fractures are the most common fractures in children. Many high-quality studies have been reported regarding operative and nonoperative treatment of different upper extremity fractures in children. This review will summarize the literature on 4 major upper extremity fractures in children over the past 5 years.,,Pooya Hosseinzadeh;Kathleen D Rickert;Eric W Edmonds
https://pubmed.ncbi.nlm.nih.gov/22434458/,An information revolution in orthopaedics,"With the established success of the National Joint Registry and the emergence of a range of new national initiatives for the capture of electronic data in the National Health Service, orthopaedic surgery in the United Kingdom has found itself thrust to the forefront of an information revolution. In this review we consider the benefits and threats that this revolution poses, and how orthopaedic surgeons should marshal their resources to ensure that this is a force for good.",,A J Goldberg;A MacGregor;S A Spencer
https://pubmed.ncbi.nlm.nih.gov/28112784/,Current Trends in the Management of Distal Radius Fractures,"This article discusses recent reports on distal radius fractures. The keyword ""distal radius fracture"" was used to query the PubMed database of the US National Library of Medicine. From the resulting list, articles published in the Journal of Hand Surgery (American Volume), the Journal of Hand Surgery (European Volume), and the Journal of Orthopaedic Trauma from April 2014 through December 2015 were reviewed. Related commentaries were also evaluated. Case series of fewer than 5 patients were excluded. The 65 studies and commentaries identified are categorized and summarized. [Orthopedics. 2017; 40(3):145-152.].",,Adam E M Eltorai;Andrew D Sobel;Nathan P Thomas Jr;Alan H Daniels;Christopher T Born
https://pubmed.ncbi.nlm.nih.gov/30767042/,Congenital orthopaedic limp deformities in Corpus Hippocraticum,"During the fifth century BC in ancient Greece during the eve of orthopaedics, the Hippocratic School of Medicine diagnosed a series of congenital limb deformities. Congenital dislocation of the arm, elbow, wrist, hip, knee, tarsotibial joint, apex leg, as well as talipes valgus (clubfoot), congenital clavicle fractures, and thumb malfunction were all discussed by Hippocrates and his followers. Ancient Greek medico-philosophers, fond of a ""perfect"" human body, proposed an immediate non-interventional approach, while archaic orthotics and specialized footwear were suggested. The Hippocratic methodology was once more re-emerged in the sixteenth century by Ambroise Paré and in the nineteenth century by Wilhelm Roser, becoming since then the main principle for the confrontation of congenital deformities. Various surgeons until nowadays are still being influenced by the Hippocratic doctrine.",Ambroise Paré; Ancient Greece; Clubfoot; Congenital limb deformities; Corpus Hippocraticum; Hippocrates; Orthopaedics; Orthotics; Wilhelm Roser.,Maria-Triantafyllia Revelou;Anna Eleftheriou;Georgia Fezoulidi;Panayiotis Hatzikyriakou;Vasileios Raoulis;Gregory Tsoucalas
https://pubmed.ncbi.nlm.nih.gov/29455346/,History of orthopaedics in China: a brief review,"Background and purpose: Chinese orthopaedic surgeons have made a substantial contribution to the development of orthopaedics worldwide, and traditional Chinese medicine (TCM) in orthopaedics has a very long history in China. We make a brief review of the development of orthopaedics in China, intending to pave the way for further understanding of Chinese orthopaedics for scholars all over the world.",Chinese orthopaedics; Orthopaedics; Western orthopaedics.,Jia Li;Yingze Zhang
https://pubmed.ncbi.nlm.nih.gov/31770313/,Trends in Leadership at Spine Surgery Fellowships,Study design: Cross-sectional study.,,Chester J Donnally 3rd;Nicholas C Schiller;Alexander J Butler;Andrew J Sama;Kevin J Bondar;Vadim Goz;Kartik Shenoy;Alexander R Vaccaro;Alan S Hilibrand
https://pubmed.ncbi.nlm.nih.gov/30306468/,Computer-Aided Orthopaedic Surgery: State-of-the-Art and Future Perspectives,"Introduced more than two decades ago, computer-aided orthopaedic surgery (CAOS) has emerged as a new and independent area, due to the importance of treatment of musculoskeletal diseases in orthopaedics and traumatology, increasing availability of different imaging modalities and advances in analytics and navigation tools. The aim of this chapter is to present the basic elements of CAOS devices and to review state-of-the-art examples of different imaging modalities used to create the virtual representations, of different position tracking devices for navigation systems, of different surgical robots, of different methods for registration and referencing, and of CAOS modules that have been realized for different surgical procedures. Future perspectives will be outlined. It is expected that the recent advancement on smart instrumentation, medical robotics, artificial intelligence, machine learning, and deep learning techniques, in combination with big data analytics, may lead to smart CAOS systems and intelligent orthopaedics in the near future.",Artificial intelligence; Big data analytics; Computer-aided orthopaedic surgery (CAOS); Deep learning; Intelligent orthopaedics; Machine learning; Medical robotics; Smart instrumentation.,Guoyan Zheng;Lutz-P Nolte
https://pubmed.ncbi.nlm.nih.gov/27168384/,Learning Curves in Arthroplasty in Orthopedic Trainees,"The NHS is adapting to a changing environment, in which economical constraints have forced theatres to maximise efficiency. An environment in which working hours and surgical exposure has been reduced and outcomes are being published. Litigation is high, and patients are living longer with higher demands. We ask, will traditional methods of apprentiship type training suffice in producing competent arthroplasty surgeons when hands on experience is falling. We review learning curves and assessment tools available to accurately assess competency and support trainee orthopaedic surgeons in their acquisition of surgical proficiency.",Medical Knowledge; Patient Care; Practice-Based Learning and Improvement; arthroplasty; hip replacement; knee replacement; learning curve; trainee.,Obinna Nzeako;Diane Back
https://pubmed.ncbi.nlm.nih.gov/18180387/,Xenotransplantation in orthopaedic surgery,"We define xenotransplantation as including any procedure that involves the transplantation, implantation, or infusion into a human recipient of cells, tissues, or organs from a nonhuman animal source or of human body fluids, cells, tissues, or organs that have had ex vivo contact with nonhuman animal cells, tissues, or organs. The current FDA definition of xenotransplantation relates to procedures involving live, nonhuman materials. The proposed use of xenotransplanted tissues for treatment of a wide variety of human diseases is increasing. In orthopaedic surgery, a number of xeno-based products for treatment of musculoskeletal conditions have been cleared by the FDA. Commercially available products include those used as alternatives for bone, cartilage, and soft-tissue repair. Most xenografts are from bovine- or porcine-derived sources. Studies internationally have demonstrated a low relative risk of disease transmission, although there is concern regarding the potential for transmission into humans of agents not considered pathogenic or not detected in animals.",,Cato T Laurencin;Saadiq F El-Amin
https://pubmed.ncbi.nlm.nih.gov/31761425/,Physical outcome measures: The role of strength and range of motion in orthopaedic research,"Outcome measures are the indispensable mean through which different interventions are compared in research. The increase in volume that orthopaedic research has experienced in the last years has provided an extensive list of outcomes to choose from. Historically, attention has been focused mainly in morbidity as well as physician reported clinical outcomes, however there is a trend towards the use of patient reported outcomes. We intent to review the inherent characteristics and current applicability of two of the most representative physical outcome measures used in orthopaedics: Range of Motion (ROM) and Strength.",Outcomes; ROM; Range-of-motion; Reliability; Strength; Validity.,Francesc Marcano-Fernández;Carlos Prada;Herman Johal
https://pubmed.ncbi.nlm.nih.gov/32138856/,Impact of North American Institutions on Orthopedic Research in Low- and Middle-Income Countries,"There exists an unmet need for locally relevant and sustainable orthopedic research in low- and middle-income countries. Partnerships between high-income countries and low- and middle-income countries can bridge gaps in resources, knowledge, infrastructure, and skill. This article presents a select list of models for high-income countries/low- and middle-income countries research partnerships including academic partnerships, international research consortia, professional society-associated working groups, and nongovernmental organization partnerships. Models that produce research with lasting legacy are those that promote mutually beneficial partnerships over individual gains.",Developing countries; Global health; International cooperation; Musculoskeletal burden; Orthopaedics; Orthopedic surgery; Program development; Research.,Ericka von Kaeppler;Claire Donnelley;Heather J Roberts;Nathan N O'Hara;Nae Won;David W Shearer;Saam Morshed
https://pubmed.ncbi.nlm.nih.gov/26885712/,"Orthopaedic Surgeon Burnout: Diagnosis, Treatment, and Prevention","Burnout is a syndrome marked by emotional exhaustion, depersonalization, and low job satisfaction. Rates of burnout in orthopaedic surgeons are higher than those in the general population and many other medical subspecialties. Half of all orthopaedic surgeons show symptoms of burnout, with the highest rates reported in residents and orthopaedic department chairpersons. This syndrome is associated with poor outcomes for surgeons, institutions, and patients. Validated instruments exist to objectively diagnose burnout, although family members and colleagues should be aware of early warning signs and risk factors, such as irritability, withdrawal, and failing relationships at work and home. Emerging evidence indicates that mindfulness-based interventions or educational programs combined with meditation may be effective treatment options. Orthopaedic residency programs, departments, and practices should focus on identifying the signs of burnout and implementing prevention and treatment programs that have been shown to mitigate symptoms.",,Alan H Daniels;J Mason DePasse;Robin N Kamal
https://pubmed.ncbi.nlm.nih.gov/31688369/,The Return on Investment of Orthopaedic Fellowship Training: A Ten-year Update,"Background: Over 90% of graduating orthopaedic residents now pursue fellowship training, and only 15% of practicing orthopaedic surgeons now characterize themselves as generalists. Fellowship training has significant financial effects due to both opportunity cost of that year of training and changes in compensation throughout one's career. The purpose of this study was to estimate the financial return on investment by pursuing additional training in an orthopaedic fellowship versus general practice.",,Matthew Mead;Theresa Atkinson;Ajay Srivastava;Norman Walter
https://pubmed.ncbi.nlm.nih.gov/29464369/,Bibliometric study of the orthopaedic publications from China,Purpose: We aimed to investigate the status quo of orthopaedic publications from China and characterize the most-cited articles to provide valuable insights for orthopaedists.,Bibliometric study; China; Most-cited article; Orthopaedics; Publications.,Jing Sun;Yan Guo;Marius M Scarlat;Guang Lv;Xiong-Gang Yang;Yong-Cheng Hu
