link,title,abstract,tag,author
https://pubmed.ncbi.nlm.nih.gov/25213041/,Severe asthma in children,"Severe asthma in children is characterized by sustained symptoms despite treatment with high doses of inhaled corticosteroids or oral corticosteroids. Children with severe asthma may fall into 2 categories, difficult-to-treat asthma or severe therapy-resistant asthma. Difficult-to-treat asthma is defined as poor control due to an incorrect diagnosis or comorbidities, or poor adherence due to adverse psychological or environmental factors. In contrast, treatment resistant is defined as difficult asthma despite management of these factors. It is increasingly recognized that severe asthma is a highly heterogeneous disorder associated with a number of clinical and inflammatory phenotypes that have been described in children with severe asthma. Guideline-based drug therapy of severe childhood asthma is based primarily on extrapolated data from adult studies. The recommendation is that children with severe asthma be treated with higher-dose inhaled or oral corticosteroids combined with long-acting β-agonists and other add-on therapies, such as antileukotrienes and methylxanthines. It is important to identify and address the influences that make asthma difficult to control, including reviewing the diagnosis and removing causal or aggravating factors. Better definition of the phenotypes and better targeting of therapy based upon individual patient phenotypes is likely to improve asthma treatment in the future.",Childhood difficult-to-treat asthma; Childhood severe asthma; Childhood severe asthma treatment; Review; Severe asthma phenotypes.,Theresa W Guilbert;Leonard B Bacharier;Anne M Fitzpatrick
https://pubmed.ncbi.nlm.nih.gov/28388228/,Clinical management of severe therapy-resistant asthma,"Severe therapy-resistant asthma is an area where there has been recent advances in understanding that is percolating into improvements in management. Areas covered: This review covers the recent definition and approach to the diagnosis of severe asthma and its differentiation from difficult-to-treat asthma. The recent advances in phenotyping severe asthma and in ensuing changes in management approaches together with the introduction of new therapies are covered from a review of the recent literature. Expert commentary: After ascertaining the diagnosis of severe asthma, patients need to be treated adequately with existing therapies. The management approach to severe asthma now comprises of a phenotyping step for the definition of either an allergic or eosinophilic severe asthma for which targeted therapies are currently available. This will lead to a precision medicine approach to the management of severe asthma.",Severe asthma; asthma guidelines; difficult-to-treat asthma; eosinophilic asthma; exhaled nitric oxide; management of asthma; phenotyping.,Kian Fan Chung
https://pubmed.ncbi.nlm.nih.gov/31690379/,Asthma in adults: Principles of treatment,"The goals of treatment are prevention of fatalities, hospitalizations, and emergency department visits, along with achieving good long-term control of asthma, with reduction of symptoms, maintenance of normal activity level, prevention of exacerbations and accelerated loss of pulmonary function (forced expiratory volume in the first second of expiration [FEV1]), and avoidance of harm from therapies. Treatment is often initiated based on the severity of symptoms, physical examination findings, and, for some patients, the FEV1 or peak expiratory flow rates. Comorbidities such as gastroesophageal reflux disease and laryngopharyngeal reflux, rhinitis or rhinosinusitis, sleep apnea, recurrent infections, smoking, and substance abuse should be addressed. Two treatment modalities are indicated only for individuals with allergic asthma: allergen-specific immunotherapy (commonly known as allergy shots), and biologic therapies that target type-2 (T2) inflammation. Allergen immunotherapy is effective in decreasing symptoms and medication use in select patients with mild-to-moderate allergic asthma. In addition, patients who receive allergen immunotherapy for allergic rhinitis may have a decreased risk of developing asthma. Omalizumab, mepolizumab, reslizumab, benralizumab, and dupilumab are monoclonal antibodies that target T2 inflammation and are indicated for either moderate-to-severe or severe asthma. These have been well studied to improve asthma symptoms and have specific characteristics unique to each individual medication. A focus on adherence can be considered in choosing therapy because it is not clear which biologic to choose in T2 high asthma at this time.",,Jason H Kwah;Anju T Peters
https://pubmed.ncbi.nlm.nih.gov/26335832/,Asthma: definitions and pathophysiology,Background: Asthma is a common condition due to chronic inflammation of the lower respiratory tract. Chronic lower airway inflammation is known to be more common in individuals that also have inflammatory disorders of the upper airway. The scientific understanding of asthma continues to improve and it is important for providers who treat upper or lower airway inflammation to be familiar with asthma's definition and pathophysiology.,asthma; definitions; epigenetics; genetics; pathophysiology; phenotypes.,James W Mims
https://pubmed.ncbi.nlm.nih.gov/26919672/,Asthma,"Asthma is one of the most frequent chronic respiratory diseases worldwide, with an increase in its prevalence in the last decade. Ongoing studies continue to search for better diagnostic tools and advanced treatment options in an effort to decrease the morbidity and mortality associated with it. Unfortunately, many asthmatic patients still suffer from poorly controlled asthma, which may lead to life-threatening situations. This article reviews the basics of asthma and highlights the current guidelines in making accurate diagnosis and initiating therapeutic plan.",,Sulaiman Alhassan;Yousef Hattab;Omar Bajwa;Eric Bihler;Anil C Singh
https://pubmed.ncbi.nlm.nih.gov/31277742/,Phenotypes and endotypes of adult asthma: Moving toward precision medicine,"Asthma is a chronic inflammatory disease of the airways that is challenging to dissect into subgroups because of the heterogeneity present across the spectrum of the disease. Efforts to subclassify asthma using advanced computational methods have identified a number of different phenotypes that suggest that multiple pathobiologically driven clusters of disease exist. The main phenotypes that have been identified include (1) early-onset allergic asthma, (2) early-onset allergic moderate-to-severe remodeled asthma, (3) late-onset nonallergic eosinophilic asthma, and (4) late-onset nonallergic noneosinophilic asthma. Subgroups of these phenotypes also exist but have not been as consistently identified. Advances in our understanding of the diverse immunologic perturbations that drive airway inflammation are consistent with clinical traits associated with these phenotypes and their response to biologic therapies. This has improved the clinician's approach to characterizing asthmatic patients in the clinic. Being able to define asthma endotypes using clinical characteristics and biomarkers will move physicians toward even more personalized management of asthma and precision-based care in the future. Here we will review the most prominent phenotypes and immunologic advances that suggest these disease subtypes represent asthma endotypes.",Asthma; biologics; endotypes; heterogeneity; phenotypes.,Ravdeep Kaur;Geoffrey Chupp
https://pubmed.ncbi.nlm.nih.gov/28991648/,Asthma in the Elderly,"The older population has seen the greatest increase in the prevalence of current asthma in recent years. Asthma may begin at any age and when it occurs at an advanced as opposed to a young age, it is often nonatopic, severe, and unremitting. Unfortunately, geriatric-specific guidelines are not available for the diagnosis and treatment of asthma. However, with objective monitoring, avoidance of asthma triggers, appropriate pharmacotherapy, and patient education, the disease can be managed successfully.",Aging; Asthma; Lung function; Overlap syndrome; Phenotypes.,Sidney S Braman
https://pubmed.ncbi.nlm.nih.gov/27176061/,"[Bronchial asthma - many types, different therapies]","Around 9 % of the German population is affected by bronchial asthma. This serious problem diminishes the quality of life as well as performance of the patients. Triggers and individual courses of the illness are very diverse. Therapy for mild asthma (stage 1 and 2) can take place at the patient's general practitioner. Is the effect of the medication insufficient, the patient should be referred to a specialist. The aim of the therapy is controlled asthma without symptoms during day or night and patients who only rarely need medication on demand and who are not limited in their daily activities. With the help of three further escalation steps in medication including modern biologicals, specialists have extended possibilities to reach a controlled disease stage.",,Karl-Christian Bergmann
https://pubmed.ncbi.nlm.nih.gov/28689842/,"Asthma Exacerbations: Pathogenesis, Prevention, and Treatment","Guideline-based management of asthma focuses on disease severity and choosing the appropriate medical therapy to control symptoms and reduce the risk of exacerbations. However, irrespective of asthma severity and often despite optimal medical therapy, patients may experience acute exacerbations of symptoms and a loss of disease control. Asthma exacerbations are most commonly triggered by viral respiratory infections, particularly with human rhinovirus. Given the importance of these events to asthma morbidity and health care costs, we will review common inciting factors for asthma exacerbations and approaches to prevent and treat these events.",Allergy; Anti-IL5; Anti-IgE; Anticholinergics; Asthma; Asthma exacerbation; Inhaled corticosteroids; Leukotriene antagonist; Long-acting β2-agonists; Prevention; Systemic corticosteroids; Treatment; Viral infection.,Jamee R Castillo;Stephen P Peters;William W Busse
https://pubmed.ncbi.nlm.nih.gov/31277743/,Leveraging -omics for asthma endotyping,"Asthma is a highly heterogeneous disease, often manifesting with wheeze, dyspnea, chest tightness, and cough as prominent symptoms. The eliciting factors, natural history, underlying molecular biology, and clinical management of asthma vary highly among affected subjects. Because of this variation, many efforts have gone into subtyping asthma. Endotypes are subtypes of disease based on distinct pathophysiologic mechanisms. Endotypes can be clinically useful because they organize our mechanistic understanding of heterogeneous diseases and can direct treatment toward modalities that are likely to be the most effective. Asthma endotyping can be shaped by clinical features, laboratory parameters, and/or -omics approaches. We discuss the application of -omics approaches, including transcriptomics, epigenomics, microbiomics, metabolomics, and proteomics, to asthma endotyping. -Omics approaches have provided supporting evidence for many existing endotyping paradigms and also suggested novel ways to conceptualize asthma endotypes. Although endotypes based on single -omics approaches are relatively common, their integrated multi-omics application to asthma endotyping has been more limited thus far. We discuss paths forward to integrate multi-omics with clinical features and laboratory parameters to achieve the goal of precise asthma endotypes.",-ome; -omic; Asthma; cluster; endotype; epigenome; integrate; metabolome; microbiome; multi-ome; phenotype; proteome; transcriptome.,Scott R Tyler;Supinda Bunyavanich
https://pubmed.ncbi.nlm.nih.gov/28722758/,Asthma in the elderly and late-onset adult asthma,"Elderly asthmatics are at a higher risk for morbidity and mortality from their asthma than younger patients. There are important age-related physiologic and immunologic changes that complicate the presentation, diagnosis, and management of asthma in the aged population. Evidence suggests that elderly asthmatics are more likely to be underdiagnosed and undertreated. Additionally, elderly patients with asthma have highest rates of morbidity and mortality from their disease than younger patients. The underlying airway inflammation of asthma in this age group likely differs from younger patients and is felt to be non-type 2 mediated. While elderly patients are underrepresented in clinical trials, subgroup analysis of large clinical trials suggests they may be less likely to respond to traditional asthma therapies (ie, corticosteroids). As the armamentarium of pharmacologic asthma therapies expands, it will be critical to include elderly asthmatics in large clinical trials so that therapy may be better tailored to this at-risk and growing population.",adult-onset; aging; asthma; elderly; late-onset.,R M Dunn;P J Busse;M E Wechsler
https://pubmed.ncbi.nlm.nih.gov/26068579/,Asthma Bronchiale and Exercise-Induced Bronchoconstriction,"Exercising regularly has a wide range of beneficial health effects; in particular, it has been well documented to help in the management of chronic illnesses including asthma. However, in some individuals, exertion can also trigger an exacerbation of asthmatic episodes and subsequent acute attacks of breathlessness, coughing, tightness of the chest and wheezing. This physiological process is called exercise-induced bronchoconstriction (EIB) whereby post-exercise forced expiratory volume in 1 s is reduced by 10-15% from baseline. While EIB is highly prevalent in asthmatics and presents with similar respiratory symptoms, asthma and EIB are not mutually exclusive. The aim of this review is to present a broad overview of both conditions in order to enhance the understanding of the similarities and differences distinguishing them as two separate entities. The pathophysiology and mechanisms underlying asthma are well described with research now focussing on defining phenotypes for targeted management strategies. Conversely, the mechanistic understanding of EIB remains largely under-described. Diagnostic pathways for both are established and similar, as are pharmacologic and non-pharmacologic treatments and management approaches, which have enhanced success with early detection. Given the potential for exacerbation of asthma, exercise avoidance is common but counterproductive as current evidence indicates that it is well tolerated and improves quality of life. Literature supporting the benefit of exercise for EIB sufferers is at present favourable, yet extremely limited; therefore, future research should be directed in this area as well as towards further developing the understanding of the pathophysiology and mechanisms underpinning both EIB and asthma.",,Harshani Jayasinghe;Zoe Kopsaftis;Kristin Carson
https://pubmed.ncbi.nlm.nih.gov/23972334/,The adolescent with asthma,"The adolescent with asthma experiences a period of physical and psychosocial changes that affect their health and well-being. Overall, adolescents with asthma are at increased risk for asthma morbidity and death. Increased rates of depression and anxiety, for the adolescent and their caregivers, can lead to non-adherence to their medical regimens, poor symptom control, and poor treatment outcomes. Contextual factors, such as race, ethnicity, and living situation, affect the prevalence, morbidity, and mortality for the adolescent with asthma. These factors also affect the transition process for adolescents entering adult medical care. An overview is presented of how the adolescent with asthma differs and how healthcare providers can promote effective asthma management and better asthma control.",Adherence; Adolescence; Asthma management; Psychological functioning; Transition of care..,Matthew J Bitsko;Robin S Everhart;Bruce K Rubin
https://pubmed.ncbi.nlm.nih.gov/30656998/,Asthma in the older adult,"Objective: The older adult population is increasing worldwide, and a significant percentage has asthma. This review will discuss the challenges to diagnosis and management of asthma in older adults. Data Sources: PubMed was searched for multiple terms in various combinations, including asthma, older adult, elderly, comorbid conditions, asthma diagnosis, asthma treatment, biologics and medication side effects, and adverse events. From the search, the data sources that were utilized included peer reviewed scholarly review articles, peer reviewed scientific research articles, and peer reviewed book chapters. Study Selections: Study selections that were utilized included peer reviewed scholarly review articles, peer reviewed scientific research articles, and peer reviewed book chapters. Results: Asthma in older adults is frequently underdiagnosed and has higher morbidity and mortality rates compared to their younger counterparts. A detailed history and physical examination as well as judicious testing are essential to establish the asthma diagnosis and exclude alternative ones. Medical comorbidities, such as cardiovascular disease, cognitive impairment, depression, arthritis, gastroesophageal reflux disease (GERD), rhinitis, and sinusitis are common in this population and should also be assessed and treated. Non-pharmacologic management, including asthma education on inhaler technique and self-monitoring, is vital. Pharmacologic management includes standard asthma therapies such as inhaled corticosteroids (ICS), inhaled corticosteroid-long acting β-agonist combinations (ICS-LABA), leukotriene antagonists, long acting muscarinic antagonists (LAMA), and short acting bronchodilators (SABA). Newly approved biologic agents may also be utilized. Older adults are more vulnerable to polypharmacy and medication adverse events, and this should be taken into account when selecting the appropriate asthma treatment. Conclusions: The diagnosis and management of asthma in older adults has certain challenges, but if the clinician is aware of them, the morbidity and mortality of this condition can be improved in this growing population.",ACOS; Asthma; COPD; diagnosis; education; elderly; older adult; treatment.,Anil Nanda;Alan P Baptist;Rohit Divekar;Neil Parikh;Joram S Seggev;Joseph S Yusin;Sharmilee M Nyenhuis
https://pubmed.ncbi.nlm.nih.gov/28689840/,Severe Asthma Phenotypes - How Should They Guide Evaluation and Treatment?,"Although patients with ""severe"" asthma tend to be characterized by ongoing symptoms and airway inflammation despite treatment with high doses of inhaled and systemic corticosteroids, there is increasing recognition of marked phenotypic heterogeneity within affected patients. Although ""precision medicine"" approaches for patients with severe asthma are needed, there are many hurdles that must be overcome in daily practice. The National Heart, Lung and Blood Institute's Severe Asthma Research Program (SARP) has been at the forefront of phenotype discovery in severe asthma for the past decade. SARP, along with other international groups, has described clinical severe asthma phenotypes in both adults and children that can be evaluated in the clinical setting. Although these clinical phenotypes provide a good ""starting point"" for addressing disease heterogeneity in severe asthma in everyday practice, more efforts are needed to understand how these phenotypes relate to underlying disease mechanisms and pharmacological treatment responses. This review highlights the clinical asthma phenotypes identified to date, their associations with underlying endotypes and potential biomarkers, and remaining knowledge gaps that must be addressed before precision medicine can become a reality for patients with severe asthma.",Biomarker; Cluster analysis; Endotype; Precision medicine; SARP; Severe asthma phenotypes.,Anne M Fitzpatrick;Wendy C Moore
https://pubmed.ncbi.nlm.nih.gov/31079340/,The Impact of Environmental Chronic and Toxic Stress on Asthma,"Several factors have been associated with the development of asthma and asthma-related morbidity and mortality. Exposures in the environment such as allergens and air pollutants have traditionally been linked to the risk of asthma and asthma outcomes. More recent literature has identified chronic psychosocial stress as an additional environmental exposure to consider in relation to asthma. Adverse childhood events (ACEs) and chronic and toxic stress have been associated with chronic diseases such as cardiovascular disease, cancer, and chronic obstructive pulmonary disease. Chronic stress has also been shown to result in biological changes such as expression of immunologic genes, changes in expression of the beta-adrenergic (B2AR) and the glucocorticoid receptor (GR-α) genes, cytokine regulation, and alterations in the hypothalamic pituitary axis and cortisol levels which all may affect asthma pathophysiology and therapeutic response among patients exposed to chronic stress. Recent research has revealed associations between ACEs and chronic and toxic stress and asthma risk in pre-conception to early childhood as well as morbidity and response to asthma treatments among pediatric and adult age groups. As some populations are more significantly impacted by asthma such as racial and ethnic minority groups, the influence of psychosocial stress has also been explored as a potential factor responsible for observed disparities in asthma prevalence and outcomes among these groups which also experience higher rates of psychosocial stress. Racial discrimination has specifically been shown to affect asthma-related outcomes among minority groups. Interventions to address the impact of chronic and toxic stress such as yoga and meditation have been shown to improve asthma outcome measures. Chronic and toxic stress is an important environmental exposure to further consider as we continue to explore the differences in underlying asthma pathophysiology leading to various disease phenotypes among patients and clinical/therapeutic response to interventions and treatments.",Adverse childhood events; Allergic disease; Asthma; Chronic stress; Racial discrimination; Toxic stress.,Maggie Barnthouse;Bridgette L Jones
https://pubmed.ncbi.nlm.nih.gov/29981459/,"Is aging a ""comorbidity"" of asthma?","The aging population is growing at an unparalleled rate. Asthma is common in the elderly (age over 65 years) and can be more severe with little chance for remission. Asthma in older individuals is often under-diagnosed, misdiagnosed and frequently under-treated. Concomitant medical and psychosocial conditions are more prevalent in the elderly and can obfuscate the presentation of asthma and make it more difficult to assess and manage. While these comorbidities are important in understanding elderly asthma, aging itself can be considered a ""comorbidity"" since it impacts structural and functional changes in the lung. Structural changes of the aging lung may worsen physiologic function in asthma. The immune system also changes with age, with increased vulnerability to pathogens and differences in airway inflammation, leading to variability in how asthma manifests and responds to treatment. The fact that aging can influence the severity and presentation of asthma along with its diagnosis and management is important for the treating physician to understand. This article will discuss the multitude of factors that justify considering aging as a comorbidity of asthma.",,Julia Budde;Gwen S Skloot
https://pubmed.ncbi.nlm.nih.gov/30294851/,Equine asthma: Integrative biologic relevance of a recently proposed nomenclature,"The term ""equine asthma"" has been proposed as a unifying descriptor of inflammatory airway disease (IAD), recurrent airway obstruction (RAO), and summer pasture-associated obstructive airway disease. Whilst the term will increase comprehensibility for both the lay and scientific communities, its biologic relevance must be compared and contrasted to asthma in human medicine, recognizing the limited availability of peer-reviewed equine-derived data, which are largely restricted to clinical signs, measures of airway obstruction and inflammation and response to therapy. Such limitations constrain meaningful comparisons with human asthma phenotypes. Suggested minimum inclusion criteria supporting the term asthma, as well as similarities and differences between IAD, RAO, and multiple human asthma phenotypes are discussed. Furthermore, differences between phenotype and severity are described, and typical features for equine asthma subcategories are proposed. Based on shared features, we conclude that mild/moderate (IAD) and severe (RAO) equine asthma are biologically appropriate models for both allergic and non-allergic human asthma, with RAO (severe equine asthma) also being an appropriate model for late-onset asthma. With the development of new biologic treatments in humans and the application of more targeted therapeutic approaches in the horse, it would appear appropriate to further investigate the allergic (Th-2) and non-allergic (non-Th-2) phenotypes of equine asthma. Further research is required to more fully determine the potential clinical utility of phenotype classification.",IAD; RAO; animal model; disease severity; horse.,Stephanie Bond;Renaud Léguillette;Eric A Richard;Laurent Couetil;Jean-Pierre Lavoie;James G Martin;R Scott Pirie
https://pubmed.ncbi.nlm.nih.gov/30691717/,Systematic Approach to Asthma of Varying Severity,"Asthma is a serious global health issue and asthma guidelines recommend a stepwise approach to management with goals to achieve control and minimize future risk. Prior to escalation of pharmacotherapy, steps to confirm accurate diagnosis as well as address comorbidities and triggers are critical to effective asthma management. This article provides readers with a structured approach to evaluation and management of asthma of varying severity.",Asthma control; Asthma management; Asthma pharmacotherapy; Asthma severity; Structured approach; Systematic approach.,Sandhya Khurana;Nizar N Jarjour
https://pubmed.ncbi.nlm.nih.gov/28484946/,"Rural Asthma: Current Understanding of Prevalence, Patterns, and Interventions for Children and Adolescents","Purpose of review: Asthma is the most common chronic illness of children and adolescents in the USA. While asthma has been understood to disproportionately affect urban dwellers, recent investigations have revealed rural pediatric asthma prevalence to be very similar to urban and to be more closely correlated with socioeconomic and environmental factors than geographic location or population density.",Adolescents; Asthma; Asthma intervention; Asthma prevalence; Pediatric asthma; Rural asthma.,Robin Dawson Estrada;Dennis R Ownby
https://pubmed.ncbi.nlm.nih.gov/25702799/,"Asthma in pregnancy: Physiology, diagnosis, and management","Asthma is a common, potentially serious, medical condition that affects an estimated 8% of pregnant patients, with 4% of all pregnant patients experiencing an exacerbation in the past year. Practitioners must be able to diagnose, educate, and treat such patients as they undergo significant physiological and immunologic change. But staying current can be challenging given over 3000 citations for ""asthma and pregnancy"" in a recent PubMed search, with 750 described as review articles. Patients have even more difficulty navigating information, with 29 million Google search results for this same query and 1.2 million alone for the question whether asthma medications are safe during pregnancy. This review provides brief answers to important management questions followed by supporting background literature.",Long-acting β-agonist; inhaled corticosteroids; pregnancy; short-acting β-agonist.,William Kelly;Ali Massoumi;Angeline Lazarus
