link,title,abstract,tag,author
https://pubmed.ncbi.nlm.nih.gov/29318410/,Flux analysis of inborn errors of metabolism,"Patients with an inborn error of metabolism (IEM) are deficient of an enzyme involved in metabolism, and as a consequence metabolism reprograms itself to reach a new steady state. This new steady state underlies the clinical phenotype associated with the deficiency. Hence, we need to know the flux of metabolites through the different metabolic pathways in this new steady state of the reprogrammed metabolism. Stable isotope technology is best suited to study this. In this review the progress made in characterizing the altered metabolism will be presented. Studies done in patients to estimate the residual flux through the metabolic pathway affected by enzyme deficiencies will be discussed. After this, studies done in model systems will be reviewed. The focus will be on glycogen storage disease type I, medium-chain acyl-CoA dehydrogenase deficiency, propionic and methylmalonic aciduria, urea cycle defects, phenylketonuria, and combined D,L-2-hydroxyglutaric aciduria. Finally, new developments are discussed, which allow the tracing of metabolic reprogramming in IEM on a genome-wide scale. In conclusion, the outlook for flux analysis of metabolic derangement in IEMs looks promising.",,D-J Reijngoud
https://pubmed.ncbi.nlm.nih.gov/31841375/,Targeting Cell Metabolism as Cancer Therapy,"Significance: Cancer cells exhibit altered metabolic pathways to keep up with biosynthetic and reduction-oxidation needs during tumor proliferation and metastasis. The common induction of metabolic pathways during cancer progression, regardless of cancer histio- or genotype, makes cancer metabolism an attractive target for therapeutic exploitation. Recent Advances: Emerging data suggest that these altered pathways may even result in resistance to anticancer therapies. Identifying specific metabolic dependencies that are unique to cancer cells has proved challenging in this field, limiting the therapeutic window for many candidate drug approaches. Critical Issues: Cancer cells display significant metabolic flexibility in nutrient-limited environments, hampering the longevity of suppressing cancer metabolism through any singular approach. Combinatorial ""synthetic lethal"" approaches may have a better chance for success and promising strategies are reviewed here. The dynamism of the immune system adds a level of complexity, as various immune populations in the tumor microenvironment often share metabolic pathways with cancer, with successive alterations during immune activation and quiescence. Decoding the reprogramming of metabolic pathways within cancer cells and stem cells, as well as examining metabolic symbiosis between components of the tumor microenvironment, would be essential to further meaningful drug development within the tumor's metabolic ecosystem. Future Directions: In this article, we examine evidence for the therapeutic potential of targeting metabolic alterations in cancer, and we discuss the drawbacks and successes that have stimulated this field.",cancer therapy; cell metabolism; metabolic vulnerability.,Natalie Y L Ngoi;Jie Qing Eu;Jayshree Hirpara;Lingzhi Wang;Joline S J Lim;Soo-Chin Lee;Yaw-Chyn Lim;Shazib Pervaiz;Boon Cher Goh;Andrea L A Wong
https://pubmed.ncbi.nlm.nih.gov/30172385/,Harnessing Underground Metabolism for Pathway Development,"Fermentative production of valuable substances is an economically competitive and ecologically sustainable alternative to chemical synthesis, but it is often hampered by detrimental interactions between the heterologous pathway and the host metabolic network. These interactions are diverse and often not understood. However, the growing knowledge about convergently evolved pathways offers an expansive toolbox to engineer novel, hybrid pathways that could circumvent current problems by recruiting the host 'underground metabolism'. Moreover, considering the debate about genetically modified organisms, harnessing the intrinsic capacity of a cell could be promising for food or feed technologies. This opinion article proposes a ubiquitously applicable and technologically simple approach using metabolic rewiring of reversely engineered hybrid pathways.",adaptive laboratory evolution; convergent evolution; enzyme promiscuity; metabolic engineering; pathway evolution; suppressor mutation.,Jonathan Rosenberg;Fabian M Commichau
https://pubmed.ncbi.nlm.nih.gov/29352615/,Gene Circuits for Dynamically Regulating Metabolism,"Gene circuits are a functional innovation in synthetic biology for engineering cellular behavior. Recent advances have demonstrated that gene circuits can be exploited for dynamically controlling pathway redirection and pathway balance to produce valuable chemicals. The next frontier is to engineer robust, sensitive, and efficient circuits that adapt to changing conditions.",dynamic control; gene circuit; pathway balance; pathway redirection; synthetic biology.,Xiulai Chen;Liming Liu
https://pubmed.ncbi.nlm.nih.gov/19460998/,Understanding the Warburg effect: the metabolic requirements of cell proliferation,"In contrast to normal differentiated cells, which rely primarily on mitochondrial oxidative phosphorylation to generate the energy needed for cellular processes, most cancer cells instead rely on aerobic glycolysis, a phenomenon termed ""the Warburg effect."" Aerobic glycolysis is an inefficient way to generate adenosine 5'-triphosphate (ATP), however, and the advantage it confers to cancer cells has been unclear. Here we propose that the metabolism of cancer cells, and indeed all proliferating cells, is adapted to facilitate the uptake and incorporation of nutrients into the biomass (e.g., nucleotides, amino acids, and lipids) needed to produce a new cell. Supporting this idea are recent studies showing that (i) several signaling pathways implicated in cell proliferation also regulate metabolic pathways that incorporate nutrients into biomass; and that (ii) certain cancer-associated mutations enable cancer cells to acquire and metabolize nutrients in a manner conducive to proliferation rather than efficient ATP production. A better understanding of the mechanistic links between cellular metabolism and growth control may ultimately lead to better treatments for human cancer.",,Matthew G Vander Heiden;Lewis C Cantley;Craig B Thompson
https://pubmed.ncbi.nlm.nih.gov/32925942/,Genetic buffering and potentiation in metabolism,"Cells adjust their metabolism in response to mutations, but how this reprogramming depends on the genetic context is not well known. Specifically, the absence of individual enzymes can affect reprogramming, and thus the impact of mutations in cell growth. Here, we examine this issue with an in silico model of Saccharomyces cerevisiae's metabolism. By quantifying the variability in the growth rate of 10000 different mutant metabolisms that accumulated changes in their reaction fluxes, in the presence, or absence, of a specific enzyme, we distinguish a subset of modifier genes serving as buffers or potentiators of variability. We notice that the most potent modifiers refer to the glycolysis pathway and that, more broadly, they show strong pleiotropy and epistasis. Moreover, the evidence that this subset depends on the specific growing condition strengthens its systemic underpinning, a feature only observed before in a toy model of a gene-regulatory network. Some of these enzymes also modulate the effect that biochemical noise and environmental fluctuations produce in growth. Thus, the reorganization of metabolism induced by mutations has not only direct physiological implications but also transforms the influence that other mutations have on growth. This is a general result with implications in the development of cancer therapies based on metabolic inhibitors.",,Juan F Poyatos
https://pubmed.ncbi.nlm.nih.gov/30715457/,Exploiting enzyme promiscuity to shape plant specialized metabolism,"The amazing variability of plant metabolism and its rapid divergence during evolution pose fundamental questions as to the driving forces, mechanisms, and players in metabolic differentiation. This review examines concepts that help us understand adaptive pathway evolution, with a particular emphasis on plant specialized metabolism, previously often termed secondary metabolism. Following a general introduction to pathway and metabolite evolution, the focus is directed to enzyme promiscuity and its classification. Promiscuous enzymes (or substrates), 'silent' elements of the metabolome, and the 'underground metabolism' may be used and combined to evolve 'new' metabolic pathways. It appears that new pathways rarely appear from scratch, but instead emerge from 'floppy' enzymes and elements of a 'messy' metabolism, and in this way a range of metabolites is generated, some of which may provide benefits to the plant.",Biological messiness; enzyme promiscuity; metabolic diversification; natural products; pathway evolution; silent metabolism; specialized metabolism; underground metabolism.,Wolfgang Kreis;Jennifer Munkert
https://pubmed.ncbi.nlm.nih.gov/33197748/,Discovery of novel pathways for carbohydrate metabolism,"Closing the gap between the increasing availability of complete genome sequences and the discovery of novel enzymes in novel metabolic pathways is a significant challenge. Here, we review recent examples of assignment of in vitro enzymatic activities and in vivo metabolic functions to uncharacterized proteins, with a focus on enzymes and metabolic pathways involved in the catabolism and biosynthesis of monosaccharides and polysaccharides. The most effective approaches are based on analyses of sequence-function space in protein families that provide clues for the predictions of the functions of the uncharacterized enzymes. As summarized in this Opinion, this approach allows the discovery of the catabolism of new molecules, new pathways for common molecules, and new enzymatic chemistries.",Carbohydrate metabolism; Genome neighborhood networks; Sequence similarity networks.,Tyler M M Stack;John A Gerlt
https://pubmed.ncbi.nlm.nih.gov/30439477/,Cross-talk between signal transduction and metabolism in B cells,"Mounting evidence demonstrates that specific metabolic adaptations are needed to support B cell development and differentiation and to enable B cells to thrive in different environments. Mitogen induced activation of intracellular signaling pathways triggers nutrient uptake and metabolic remodeling to meet the cells' current needs. Reciprocally, changes in the metabolic composition of the environment, or in intracellular metabolite levels, can modulate signal transduction and thus shape cell fate and function. In summary, signal transduction and metabolic pathways operate within an integrated network to cooperatively define cellular outcomes.",B cell; Germinal center; Glycolysis; Metabolism; Mitochondria; Signal transduction.,Julia Jellusova
https://pubmed.ncbi.nlm.nih.gov/26377897/,Metabolic Reprogramming of Immune Cells in Cancer Progression,"Immune cells play a key role in host defense against infection and cancer. Upon encountering danger signals, these cells undergo activation leading to a modulation in their immune functions. However, recent studies reveal that immune cells upon activation also show distinct metabolic changes that impact their immune functions. Such metabolic reprogramming and its functional effects are well known for cancer cells. Given that immune cells have emerged as crucial players in cancer progression, it is important to understand whether immune cells also undergo metabolic reprogramming in tumors and how this might affect their contribution in cancer progression. This emerging aspect of tumor-associated immune cells is reviewed here, discussing metabolic reprogramming of different immune cell types, the key pathways involved, and its impact on tumor progression.",,Subhra K Biswas
https://pubmed.ncbi.nlm.nih.gov/28032445/,Coping with inevitable accidents in metabolism,"Genomic studies focus on key metabolites and pathways that, despite their obvious anthropocentric design, keep being 'predicted', while this is only finding again what is already known. As increasingly more genomes are sequenced, this lightpost effect may account at least in part for our failure to understand the function of a continuously growing number of genes. Core metabolism often goes astray, accidentally producing a variety of unexpected compounds. Catabolism of these forgotten metabolites makes an essential part of the functions coded in metagenomes. Here, I explore the fate of a limited number of those: compounds resulting from radical reactions and molecules derived from some reactive intermediates produced during normal metabolism. I try both to update investigators with the most recent literature and to uncover old articles that may open up new research avenues in the genome exploration of metabolism. This should allow us to foresee further developments in experimental genomics and genome annotation.",,Antoine Danchin
https://pubmed.ncbi.nlm.nih.gov/28321009/,Energy Metabolism during Anaerobic Methane Oxidation in ANME Archaea,"Anaerobic methane oxidation in archaea is often presented to operate via a pathway of ""reverse methanogenesis"". However, if the cumulative reactions of a methanogen are run in reverse there is no apparent way to conserve energy. Recent findings suggest that chemiosmotic coupling enzymes known from their use in methylotrophic and acetoclastic methanogens-in addition to unique terminal reductases-biochemically facilitate energy conservation during complete CH4 oxidation to CO2. The apparent enzyme modularity of these organisms highlights how microbes can arrange their energy metabolisms to accommodate diverse chemical potentials in various ecological niches, even in the extreme case of utilizing ""reverse"" thermodynamic potentials.",,Shawn E McGlynn
https://pubmed.ncbi.nlm.nih.gov/27557541/,Mathematical Modeling of Cellular Metabolism,"Cellular metabolism basically consists of the conversion of chemical compounds taken up from the extracellular environment into energy (conserved in energy-rich bonds of organic phosphates) and a wide array of organic molecules serving as catalysts (enzymes), information carriers (nucleic acids), and building blocks for cellular structures such as membranes or ribosomes. Metabolic modeling aims at the construction of mathematical representations of the cellular metabolism that can be used to calculate the concentration of cellular molecules and the rates of their mutual chemical interconversion in response to varying external conditions as, for example, hormonal stimuli or supply of essential nutrients. Based on such calculations, it is possible to quantify complex cellular functions as cellular growth, detoxification of drugs and xenobiotic compounds or synthesis of exported molecules. Depending on the specific questions to metabolism addressed, the methodological expertise of the researcher, and available experimental information, different conceptual frameworks have been established, allowing the usage of computational methods to condense experimental information from various layers of organization into (self-) consistent models. Here, we briefly outline the main conceptual frameworks that are currently exploited in metabolism research.",Cellular metabolism; Kinetic model; Mathematical modeling; Statistical models; Stoichiometric models.,Nikolaus Berndt;Hermann-Georg Holzhütter
https://pubmed.ncbi.nlm.nih.gov/29697773/,Metabolic Flexibility as an Adaptation to Energy Resources and Requirements in Health and Disease,"The ability to efficiently adapt metabolism by substrate sensing, trafficking, storage, and utilization, dependent on availability and requirement, is known as metabolic flexibility. In this review, we discuss the breadth and depth of metabolic flexibility and its impact on health and disease. Metabolic flexibility is essential to maintain energy homeostasis in times of either caloric excess or caloric restriction, and in times of either low or high energy demand, such as during exercise. The liver, adipose tissue, and muscle govern systemic metabolic flexibility and manage nutrient sensing, uptake, transport, storage, and expenditure by communication via endocrine cues. At a molecular level, metabolic flexibility relies on the configuration of metabolic pathways, which are regulated by key metabolic enzymes and transcription factors, many of which interact closely with the mitochondria. Disrupted metabolic flexibility, or metabolic inflexibility, however, is associated with many pathological conditions including metabolic syndrome, type 2 diabetes mellitus, and cancer. Multiple factors such as dietary composition and feeding frequency, exercise training, and use of pharmacological compounds, influence metabolic flexibility and will be discussed here. Last, we outline important advances in metabolic flexibility research and discuss medical horizons and translational aspects.",,Reuben L Smith;Maarten R Soeters;Rob C I Wüst;Riekelt H Houtkooper
https://pubmed.ncbi.nlm.nih.gov/26614658/,Modelling metabolism of the diatom Phaeodactylum tricornutum,"Marine diatoms have potential as a biotechnological production platform, especially for lipid-derived products, including biofuels. Here we introduce some features of diatom metabolism, particularly with respect to photosynthesis, photorespiration and lipid synthesis and their differences relative to other photosynthetic eukaryotes. Since structural metabolic modelling of other photosynthetic organisms has been shown to be capable of representing their metabolic capabilities realistically, we briefly review the main approaches to this type of modelling. We then propose that genome-scale modelling of the diatom Phaeodactylum tricornutum, in response to varying light intensity, could uncover the novel aspects of the metabolic potential of this organism.",Phaeodactylum tricornutum; diatoms; elementary modes; flux balance analysis; genome scale metabolic model; linear program; metabolic networks.,Dipali Singh;Ross Carlson;David Fell;Mark Poolman
https://pubmed.ncbi.nlm.nih.gov/32762865/,Degradation strategies and associated regulatory mechanisms/features for aromatic compound metabolism in bacteria,"As a result of anthropogenic activity, large number of recalcitrant aromatic compounds have been released into the environment. Consequently, microbial communities have adapted and evolved to utilize these compounds as sole carbon source, under both aerobic and anaerobic conditions. The constitutive expression of enzymes necessary for metabolism imposes a heavy energy load on the microbe which is overcome by arrangement of degradative genes as operons which are induced by specific inducers. The segmentation of pathways into upper, middle and/or lower operons has allowed microbes to funnel multiple compounds into common key aromatic intermediates which are further metabolized through central carbon pathway. Various proteins belonging to diverse families have evolved to regulate the transcription of individual operons participating in aromatic catabolism. These proteins, complemented with global regulatory mechanisms, carry out the regulation of aromatic compound metabolic pathways in a concerted manner. Additionally, characteristics like chemotaxis, preferential utilization, pathway compartmentalization and biosurfactant production confer an advantage to the microbe, thus making bioremediation of the aromatic pollutants more efficient and effective.",Aerobic degradation; Anaerobic degradation; Biosurfactants; Chemotaxis; Compartmentalization; Global regulation and regulatory systems; Inducer; Mono- and poly-aromatic compounds; Oxygenases.,Prashant S Phale;Harshit Malhotra;Bhavik A Shah
https://pubmed.ncbi.nlm.nih.gov/26723012/,Mathematical models of plant metabolism,"Among various modeling approaches in plant metabolic research, applications of Constraint-Based modeling are fast increasing in recent years, apparently driven by current advances in genomics and genome sequencing. Constraint-Based modeling, the functional analysis of metabolic networks at the whole cell or genome scale, is more difficult to apply to plants than to microbes. Here we discuss recent developments in Constraint-Based modeling in plants with focus on issues of model reconstruction and flux prediction. Another topic is the emerging application of integration of Constraint-Based modeling with omics data to increase predictive power. Furthermore, advances in experimental measurements of cellular fluxes by (13)C-Metabolic Flux Analysis are highlighted, including instationary (13)C-MFA used to probe autotrophic metabolism in photosynthetic tissue in the light.",,Hai Shi;Jörg Schwender
https://pubmed.ncbi.nlm.nih.gov/21910257/,Eukaryotic metabolism: measuring compartment fluxes,"Metabolic compartmentation represents a major characteristic of eukaryotic cells. The analysis of compartmented metabolic networks is complicated by separation and parallelization of pathways, intracellular transport, and the need for regulatory systems to mediate communication between interdependent compartments. Metabolic flux analysis (MFA) has the potential to reveal compartmented metabolic events, although it is a challenging task requiring demanding experimental techniques and sophisticated modeling. At present no ready-made solution can be provided to cope with the complexity of compartmented metabolic networks, but new powerful tools are emerging. This review gives an overview of different strategies to approach this issue, focusing on different MFA methods and highlighting the additional information that should be included to improve the outcome of an experiment and associate estimation procedures.",,Judith Wahrheit;Averina Nicolae;Elmar Heinzle
https://pubmed.ncbi.nlm.nih.gov/25787873/,Carnitine in bacterial physiology and metabolism,"Carnitine is a quaternary amine compound found at high concentration in animal tissues, particularly muscle, and is most well studied for its contribution to fatty acid transport into mitochondria. In bacteria, carnitine is an important osmoprotectant, and can also enhance thermotolerance, cryotolerance and barotolerance. Carnitine can be transported into the cell or acquired from metabolic precursors, where it can serve directly as a compatible solute for stress protection or be metabolized through one of a few distinct pathways as a nutrient source. In this review, we summarize what is known about carnitine physiology and metabolism in bacteria. In particular, recent advances in the aerobic and anaerobic metabolic pathways as well as the use of carnitine as an electron acceptor have addressed some long-standing questions in the field.",,Jamie A Meadows;Matthew J Wargo
https://pubmed.ncbi.nlm.nih.gov/19535285/,Fungal metabolism in host niches,"Invasive fungal infections of immunocompromised patients cause major problems in modern medicine and only a limited number of effective antifungals are available, making the identification of new drug targets a priority. The inhibition of primary metabolism represents a promising therapeutic strategy, but a better understanding of the metabolic processes during pathogenesis is required. Infection, invasion and maintenance within a host are very dynamic events and fungal metabolism has to adapt to these changes. Glycolysis, gluconeogenesis and starvation all contribute to successful host colonisation, but the temporal and spatial resolution of their specific importance is poorly understood. Knowledge about the metabolic requirements of pathogenic fungi during infection could lead to the identification of new classes of antifungals, which allow the treatment of otherwise life-threatening infections.",,Matthias Brock
https://pubmed.ncbi.nlm.nih.gov/30004841/,"Unlocking Human Brain Metabolism by Genome-Scale and Multiomics Metabolic Models: Relevance for Neurology Research, Health, and Disease","Neurology research and clinical practice are transforming toward postgenomics integrative biology. One such example is the study of human brain metabolism that is highly sophisticated due to reactions occurring in and between the astrocytes and neurons. Because of the inherent difficulty of performing experimental studies in human brain, metabolic network modeling has grown in importance to decipher the contribution of brain metabolite kinetics to human health and disease. Multiomics system science-driven metabolic models, using genome-scale and transcriptomics Big Data, offer the promise of new insights on metabolic networks in human brain. Added to this, the availability of omics technologies in both developed and developing world, neurology research, and clinical practice ought to be repositioned with a view to systems medicine. In this expert analysis, we present a critical and in-depth overview of the basic tenets of human brain metabolism, together with the most recent metabolic modeling strategies and computational studies of brain in health and neurological diseases. Human genome-scale metabolic models developed in a both global and brain-specific manner and multiomics synthesis of knowledge are highlighted in particular. We conclude by underscoring the value of multiomics modeling for metabolic diseases and computational investigations of the brain networks, with a view to unlocking the pathophysiology of Alzheimer's disease, Parkinson's disease, migraine, stroke, epilepsy, and multiple sclerosis, among other neurological disorders of importance for global health.",genome-scale modeling; human brain metabolism; multiomics; neurological diseases; systems biology.,Mustafa Sertbas;Kutlu O Ulgen
https://pubmed.ncbi.nlm.nih.gov/23548027/,Metabolism evolution based on network degrees of orthologous enzymes,"The evolution of orthologous proteins opens a new era of research where the concepts of orthology and paralogy have become more and more substantial, as the whole-genome comparison allows their identification in complete genomes. Functional specificity of proteins is understood to be conserved among orthologs but it shows much more variability among paralogs. We used this laying claim to identify inter-species interactions based on orthologous protein networks which are crucial for understanding the evolution of orthologous proteins. We analyzed six classes of enzymatic protein sequence data using the node degrees of orthologous proteins. The results demonstrated the evolutionary importance of the fatty acid syntheses and the photosynthetic system in algae. Methods which have successfully exploited network structure at many different levels of detail are a cornerstone of systems biology.",,Kirtan Dave;Hetalkumar Panchal
