link,title,abstract,tag,author
https://pubmed.ncbi.nlm.nih.gov/28911829/,Influenza in Older Adults,"Annually, influenza viruses cause significant disease in older adults, varying with the virulence of the circulating strain, prior exposure to circulating strain, and influenza vaccine effectiveness. Older adults often present atypically (eg, without fever) and with complications of influenza infection such as chronic obstructive pulmonary disease and congestive heart failure exacerbations. Prevention methods include antiviral medications and vaccines. Current influenza vaccines have moderate effectiveness for the prevention of hospitalization, but newer more immunogenic vaccines designed for adults 65 years of age and older have been licensed.",Aging; Antivirals; Influenza; Vaccine.,H Keipp Talbot
https://pubmed.ncbi.nlm.nih.gov/30480557/,Influenza: annual seasonal severity,Purpose of review: Influenza remains a major cause of morbidity and mortality. The 2017-2018 season was one of the most severe in the past decade. The exact factors determining the severity of a particular influenza season are complex and often poorly understood.,,Patrick Gavigan;Jonathan A McCullers
https://pubmed.ncbi.nlm.nih.gov/29447284/,"Influenza interaction with cocirculating pathogens and its impact on surveillance, pathogenesis, and epidemic profile: A key role for mathematical modelling","Evidence is mounting that influenza virus interacts with other pathogens colonising or infecting the human respiratory tract. Taking into account interactions with other pathogens may be critical to determining the real influenza burden and the full impact of public health policies targeting influenza. This is particularly true for mathematical modelling studies, which have become critical in public health decision-making. Yet models usually focus on influenza virus acquisition and infection alone, thereby making broad oversimplifications of pathogen ecology. Herein, we report evidence of influenza virus interactions with bacteria and viruses and systematically review the modelling studies that have incorporated interactions. Despite the many studies examining possible associations between influenza and Streptococcus pneumoniae, Staphylococcus aureus, Haemophilus influenzae, Neisseria meningitidis, respiratory syncytial virus (RSV), human rhinoviruses, human parainfluenza viruses, etc., very few mathematical models have integrated other pathogens alongside influenza. The notable exception is the pneumococcus-influenza interaction, for which several recent modelling studies demonstrate the power of dynamic modelling as an approach to test biological hypotheses on interaction mechanisms and estimate the strength of those interactions. We explore how different interference mechanisms may lead to unexpected incidence trends and possible misinterpretation, and we illustrate the impact of interactions on public health surveillance using simple transmission models. We demonstrate that the development of multipathogen models is essential to assessing the true public health burden of influenza and that it is needed to help improve planning and evaluation of control measures. Finally, we identify the public health, surveillance, modelling, and biological challenges and propose avenues of research for the coming years.",,Lulla Opatowski;Marc Baguelin;Rosalind M Eggo
https://pubmed.ncbi.nlm.nih.gov/21047027/,Influenza,"Influenza is a disease of global public health significance as evidenced by the 2009 pandemic caused by a novel swine-origin H1N1 virus. Influenza epidemics occur almost every year and are less striking, but nevertheless, account for considerable morbidity and school absences among healthy children and adolescents. Patients with chronic conditions may develop severe illness. This article discusses the epidemiology, clinical manifestations, diagnosis, and management of influenza. Vaccination is the most effective measure available for the control of influenza. Recommendations for use of the inactivated and live attenuated vaccines against seasonal influenza and against the 2009 novel H1N1 influenza viruses are reviewed.",,Rebecca C Brady
https://pubmed.ncbi.nlm.nih.gov/29514356/,[Human and Influenza - an Overview],"Influenza is an acute viral disease with involvement of the respiratory tract. It can be life-threatening. New types of influenza viruses can spread globally and cause influenza pandemics with exalted case numbers. The knowledge about epidemiology, preventive hygiene and vaccination, diagnostic, therapy and clinics are essential for the general practitioner as well as the specialist. This article gives an overview with focus on seasonal influenza in adults. In addition, molecular pathological characteristics of influenza viruses are explained and current problems in influenza management are named. The course consists of 10 multiple-choice questions to consolidate the acquired knowledge.",,F Frenzen
https://pubmed.ncbi.nlm.nih.gov/14643124/,Influenza,"Although most influenza infections are self-limited, few other diseases exert such a huge toll of suffering and economic loss. Despite the importance of influenza, there had been, until recently, little advance in its control since amantadine was licensed almost 40 years ago. During the past decade, evidence has accrued on the protection afforded by inactivated vaccines and the safety and efficacy in children of live influenza-virus vaccines. There have been many new developments in vaccine technology. Moreover, work on viral neuraminidase has led to the licensing of potent selective antiviral drugs, and economic decision modelling provides further justification for annual vaccination and a framework for the use of neuraminidase inhibitors. Progress has also been made on developing near-patient testing for influenza that may assist individual diagnosis or the recognition of widespread virus circulation, and so optimise clinical management. Despite these advances, the occurrence of avian H5N1, H9N2, and H7N7 influenza in human beings and the rapid global spread of severe acute respiratory syndrome are reminders of our vulnerability to an emerging pandemic. The contrast between recent cases of H5N1 infection, associated with high mortality, and the typically mild, self-limiting nature of human infections with avian H7N7 and H9N2 influenza shows the gaps in our understanding of molecular correlates of pathogenicity and underlines the need for continuing international research into pandemic influenza. Improvements in animal and human surveillance, new approaches to vaccination, and increasing use of vaccines and antiviral drugs to combat annual influenza outbreaks are essential to reduce the global toll of pandemic and interpandemic influenza.",,Karl G Nicholson;John M Wood;Maria Zambon
https://pubmed.ncbi.nlm.nih.gov/12806464/,[Influenza],"Influenza (flu) is an acute contagious viral infection characterized by inflammation of the respiratory tract that every winter affects more than 100 million people in Europe, Japan and the United States of America, also being responsible for several thousand of excess deaths (data from the United States reveal between 20,000 to 40,000 excess deaths annually). The Mixovirus influenzae is the agent that causes influenza, commonly called flu. There are 3 types of influenza virus: A, B, C, and only types A and B are perceived to be clinically relevant in humans. Due to the segmented nature of its genetic material, the influenza virus is highly mutagenic, causing frequent insertion of new antigenic strains into the community, against which the population presents no immunity. Presently, there are few options for the control of influenza and annual immunization is the most effective means to prevent disease and its complications. In Brazil, according to data collected by the VigiGripe's Project - linked to the Federal University of Sao Paulo -, circulation of the influenza virus also has a seasonal pattern, with peak activity occurring between May and September. Yearly vaccination is, therefore, best indicated on March and April. Currently, there are four medications available for the treatment of influenza viruses: amantadine and rimantadine, and two second generation pharmaceutical products, the neuraminidase inhibitors, oseltamivir and zanamivir. The latter two drugs have set the stage for a new approach to the management and control of influenza infections.",,Eduardo Forleo-Neto;Elisa Halker;Verônica Jorge Santos;Terezinha Maria Paiva;João Toniolo-Neto
https://pubmed.ncbi.nlm.nih.gov/9494827/,Influenza,"Influenza viruses are unique in their ability to cause recurrent epidemics and truly global pandemics during which acute febrile respiratory disease occurs explosively in all age groups. Epidemics of varying severity occur almost annually in temperate climates and are punctuated by the much less frequent but more dramatic occurrence of pandemic influenza. Increases in hospitalization and death often accompany widespread morbidity during influenza epidemics and pandemics. Influenza pandemics also threaten to disrupt other essential and nonessential services through high absenteeism, with high economic losses resulting. The medical impact and disruptive effects of epidemics and pandemics clearly justify careful global monitoring of influenza and strenuous efforts to prevent this emerging and reemerging disease.",,N J Cox;K Fukuda
https://pubmed.ncbi.nlm.nih.gov/23170853/,Influenza in pregnancy,"The 2009 pandemic served as a strong reminder that influenza-induced disease can have a great impact on certain at-risk populations and that pregnant women are one such important population. The increased risk of fatal and severe disease in these women was appreciated more than 500 years ago, and during the last century, pregnant women and their newborns have continued to be greatly affected by both seasonal and pandemic influenza. In this review, we briefly discuss the data collected both before and after the 2009 pandemic as it relates to the impact of influenza on pregnant women and their fetuses/newborns, as well as risk variables, clinical features, clues to pathophysiologic mechanisms, and approaches to treatment and prevention.",,Matthew J Memoli;Hillery Harvey;David M Morens;Jeffery K Taubenberger
https://pubmed.ncbi.nlm.nih.gov/17058895/,[Human influenza],"Human influenza is one of the most common human infectious diseases, contributing to approximately one million deaths every year. In Germany, each year between 5.000 and 20.000 individuals die from severe influenza infections. In several countries, the morbidity and mortality of influenza is greatly underestimated. This is reflected by general low immunization rates. The emergence of avian influenza against the background of the scenario of a human influenza pandemic has revived public interest in the disease. According to the World Health Organisation, it is only the question on the beginning of a new influenza pandemic. The virus type of the new pandemic is still uncertain and it is also unclear, if a pandemic spread of the virus may be prevented by consistent controlling of avian influenza.",,Ingo Stock
https://pubmed.ncbi.nlm.nih.gov/28528400/,Influenza and the patient with end-stage renal disease,"Influenza is a commonly encountered and serious pathogen. Patients with end-stage renal disease are more susceptible to serious morbidity and mortality associated with influenza infection. Proper management of patients includes: vaccination, monitoring for symptoms and isolation of potentially infected patients as well as appropriate antiviral therapies. In some cases of exposure, chemoprophylaxis is warranted. Vaccination and appropriate therapies are associated with improved outcomes.",Chemoprophylaxis; End-stage renal disease; Influenza; Vaccination.,Brendan T Bowman;Mitchell H Rosner
https://pubmed.ncbi.nlm.nih.gov/16801171/,Influenza in children,"Excess mortality associated with annual influenza epidemics is highest among persons over 65 y of age, and therefore influenza is often regarded as an illness of the elderly population. Ample evidence indicates, however, that the burden of influenza is also substantial in children, and that children have a central role in the spread of influenza in the community during epidemics. Vaccination of children against influenza could bring about substantial health benefits not only to children themselves but also to persons in other age groups.",,Terho Heikkinen
https://pubmed.ncbi.nlm.nih.gov/19374656/,Influenza outbreaks,"Influenza is a virus that causes considerable morbidity and mortality in human populations every year. This fact, coupled with its perceived pandemic potential, means that influenza features prominently in both scientific literature and the media. In this review we focus on the biological assumptions behind theoretical attempts to understand the seasonal and evolutionary dynamics of influenza through mathematical modelling and suggest that the largely unchallenged dogma upon which most efforts are currently based is sorely lacking.",,Paul S Wikramaratna;Sunetra Gupta
https://pubmed.ncbi.nlm.nih.gov/17330793/,The 1918 influenza pandemic: insights for the 21st century,"The 1918-1919 H1N1 influenza pandemic was among the most deadly events in recorded human history, killing an estimated 50-100 million persons. Because recent H5N1 avian epizootics have been associated with sporadic human fatalities, concern has been raised that a new pandemic, as fatal as the pandemic of 1918, or more so, could be developing. Understanding the events and experiences of 1918 is thus of great importance. However, despite the genetic sequencing of the entire genome of the 1918 virus, many questions about the 1918 pandemic remain. In this review we address several of these questions, concerning pandemic-virus origin, unusual epidemiologic features, and the causes and demographic patterns of fatality. That none of these questions can yet be fully answered points to the need for continued pandemic vigilance, basic and applied research, and pandemic preparedness planning that emphasizes prevention, containment, and treatment with antiviral medications and hospital-based intensive care.",,David M Morens;Anthony S Fauci
https://pubmed.ncbi.nlm.nih.gov/16566867/,Avian influenza,"The current epidemic of H5N1 highly pathogenic avian influenza in Southeast Asia raises serious concerns that genetic reassortment will result in the next influenza pandemic. There have been 164 confirmed cases of human infection with avian influenza since 1996. In 2004 alone, there were 45 cases of human H5N1 in Vietnam and Thailand, with a mortality rate over 70%. In addition to the potential public health hazard, the current zoonotic epidemic has caused severe economic losses. Efforts must be concentrated on early detection of bird outbreaks with aggressive culling, quarantines, and disinfection. To prepare for and prevent increased human cases, it is essential to improve detection methods and stockpile effective antivirals. Novel therapeutic modalities, including short, interfering RNAs and new vaccine strategies that use plasmid-based genetic systems offer promise, should a pandemic occur.",,Gary A Zeitlin;Melanie J Maslow
https://pubmed.ncbi.nlm.nih.gov/11875246/,"Updating the accounts: global mortality of the 1918-1920 ""Spanish"" influenza pandemic","The influenza pandemic of 1918-20 is recognized as having generally taken place in three waves, starting in the northern spring and summer of 1918. This pattern of three waves, however, was not universal: in some locations influenza seems to have persisted into or returned in 1920. The recorded statistics of influenza morbidity and mortality are likely to be a significant understatement. Limitations of these data can include nonregistration, missing records, misdiagnosis, and nonmedical certification, and may also vary greatly between locations. Further research has seen the consistent upward revision of the estimated global mortality of the pandemic, which a 1920s calculation put in the vicinity of 21.5 million. A 1991 paper revised the mortality as being in the range 24.7-39.3 million. This paper suggests that it was of the order of 50 million. However, it must be acknowledged that even this vast figure may be substantially lower than the real toll, perhaps as much as 100 percent understated.",,Niall P A S Johnson;Juergen Mueller
https://pubmed.ncbi.nlm.nih.gov/32711731/,One hundred years of (influenza) immunopathology,"It has been over 100 years since the 1918 influenza pandemic, one of the most infamous examples of viral immunopathology. Since that time, there has been an inevitable repetition of influenza pandemics every few decades and yearly influenza seasons, which have a significant impact on human health. Recently, noteworthy progress has been made in defining the cellular and molecular mechanisms underlying pathology induced by an exuberant host response to influenza virus infection. Infection with influenza viruses is associated with a wide spectrum of disease, from mild symptoms to severe complications including respiratory failure, and the severity of influenza disease is driven by a complex interplay of viral and host factors. This chapter will discuss mechanisms of infection severity using concepts of disease resistance and tolerance as a framework for understanding the balance between viral clearance and immunopathology. We review mechanistic studies in animal models of infection and correlational studies in humans that have begun to define these factors and discuss promising host therapeutic targets to improve outcomes from severe influenza disease.",Adaptive immunity; Disease resistance; Disease tolerance; Immunopathology; Influenza; Innate immunity.,David F Boyd;Taylor L Wilson;Paul G Thomas
https://pubmed.ncbi.nlm.nih.gov/23939371/,Influenza among the elderly in the Americas: a consensus statement,"Influenza exacts a heavy burden on the elderly, a segment of the population that is estimated to experience rapid growth in the near future. In the past decade most developed and several developing countries have recommended influenza vaccination for those > 65 years of age. The World Health Organization (WHO) set a goal of 75% influenza vaccination coverage among the elderly by 2010, but it was not achieved. In 2011, the Technical Advisory Group at the Pan American Health Organization, Regional Office of WHO for the Americas, reiterated the influenza vaccine recommendation for older adults. Relatively little information has been compiled on the immunological aspect of aging or on reducing its impact, information particularly relevant for clinicians and gerontologist with firsthand experience confronting its effects. To fill this data gap, in 2012 the Americas Health Foundation (Washington, D.C., United States) and the nonprofit, Fighting Infectious Diseases in Emerging Countries (Miami, Florida, United States), convened a panel of Latin American clinicians and gerontologists with expertise in influenza to discuss key issues and develop a consensus statement. The major recommendations were to improve influenza surveillance throughout Latin America so that its impact can be quantified; and to conduct laboratory confirmation of influenza for all patients who have flu-like symptoms and are frail, immunosuppressed, have comorbidities, are respiratory compromised, or have been admitted to a hospital. The panel also noted that: since evidence for antivirals in the elderly is unclear, their use should be handled on a case-by-case basis; despite decreased immunological response, influenza vaccination in older adults is still crucial; indirect immunization strategies should be encouraged; and traditional infection control measures are essential in long-term care facilities.",,Ricardo W Rüttimann;Pablo E Bonvehí;Diana Vilar-Compte;Raúl E Isturiz;Jaime A Labarca;Edison I Vidal
https://pubmed.ncbi.nlm.nih.gov/22246228/,Therapeutics against influenza,"Despite 75 years of research into prevention and treatment of influenza, the viruses that cause this disease continue to rank as some of the most important pathogens afflicting humans today. Progress in development of therapeutics for influenza has been slow for much of that time, but has accelerated in pace over the last two decades. Two classes of antiviral medications are used in humans at present, but each has limitations in scope and effectiveness of use. New strategies involving these licensed agents, including alternate forms of delivery and combination therapy with other drugs, are currently being explored. In addition, several novel antiviral compounds are in various clinical phases of development. Together with strategies designed to target the virus itself, new approaches to interrupt host-pathogen interactions or modulate detrimental aspects of the immune response have been proposed. Therapy for influenza will likely undergo substantial changes in the decades to come, evolving with our knowledge of pathogenesis as new approaches become viable and are validated clinically.",,Elena A Govorkova;Jonathan A McCullers
https://pubmed.ncbi.nlm.nih.gov/27824536/,Influenza: Still more important than Zika virus in 2016-2017,"Influenza kills and hospitalizes many people every year. Although the 2015-2016 influenza season was relatively mild, we should remain vigilant in our efforts to reduce the impact of future epidemics or pandemics by implementing universal influenza vaccination and early initiation of antiviral therapy for suspected cases. We don't expect influenza vaccine to prevent all cases of influenza, since immune response varies depending on age, underlying diseases, and immunosuppression.",,Sherif Beniameen Mossad
https://pubmed.ncbi.nlm.nih.gov/12008374/,Influenza vaccination,Nurses have an important part to play in dispelling myths about influenza vaccination and in actively encouraging older people to attend for vaccination. Irene Schofield discusses the issues.,,I Schofield
https://pubmed.ncbi.nlm.nih.gov/31648548/,Recommended hospital preparations for future cases and outbreaks of novel influenza viruses,"Introduction: Seasonal influenza epidemics and periodic pandemics are important causes of morbidity and mortality. Influenza transmits predominantly by respiratory droplets and fomites but opportunistic airborne transmission may occur in the hospital setting due to overcrowding, poor compliance with infection control measures, and performance of aerosol-generating procedures.Areas covered: This article reviews the risk factors of nosocomial influenza outbreaks and discusses clinical, diagnostic, and treatment aspects of seasonal and avian influenza to facilitate hospital preparations for future influenza outbreaks. Literature search was conducted through PubMed of relevant peer-reviewed full papers in English journals with inclusion of relevant publications by the WHO and US CDC.Expert opinion: Accurate and rapid identification of an influenza outbreak is important to facilitate patient care and prevent nosocomial transmission. Timely treatment with a neuraminidase inhibitor (NAI) for adults hospitalized with severe influenza is associated with lower mortality and better clinical outcomes. Baloxavir, a polymerase endonuclease inhibitor, offers a new treatment alternative and its role in combination with NAI for treatment of severe influenza is being investigated. High-dose systemic corticosteroids are associated with worse outcomes in patients with severe influenza. It is important to develop more effective antiviral and immuno-modulating therapies for the treatment of influenza infections.",Influenza; management; nosocomial transmission.,David Sc Hui;Susanna Ss Ng
https://pubmed.ncbi.nlm.nih.gov/30987709/,The dual role of innate immunity during influenza,"One of the distinguishing features of the 1918 pandemic is the occurrence of massive, potentially detrimental, activation of the innate immune system in critically ill patients. Whether this reflects an intrinsic capacity of the virus to induce an exaggerated inflammatory responses or its remarkable ability to reproduce in vivo is still open to debate. Tremendous progress has recently been made in our understanding of innate immune responses to influenza infection and it is now time to translate this knowledge into therapeutic strategies, particularly in view of the possible occurrence of future outbreaks caused by virulent strains.",Inflammasome; Inflammation; Interferon; RIG-I-like receptors; Toll-like receptors.,Carmelo Biondo;Germana Lentini;Concetta Beninati;Giuseppe Teti
https://pubmed.ncbi.nlm.nih.gov/31420670/,Lessons From Influenza Pandemics of the Last 100 Years,"Seasonal influenza is an annual occurrence, but it is the threat of pandemics that produces universal concern. Recurring reports of avian influenza viruses severely affecting humans have served as constant reminders of the potential for another pandemic. Review of features of the 1918 influenza pandemic and subsequent ones helps in identifying areas where attention in planning is critical. Key among such issues are likely risk groups and which interventions to employ. Past pandemics have repeatedly underscored, for example, the vulnerability of groups such as pregnant women and taught other lessons valuable for future preparedness. While a fundamental difficulty in planning for the next pandemic remains their unpredictability and infrequency, this uncertainty can be mitigated, in part, by optimizing the handling of the much more predictable occurrence of seasonal influenza. Improvements in antivirals and novel vaccine formulations are critical in lessening the impact of both pandemic and seasonal influenza.",influenza; influenza control; influenza pandemic history; influenza vaccines; pandemic preparedness.,Arnold S Monto;Keiji Fukuda
https://pubmed.ncbi.nlm.nih.gov/24215381/,Influenza vaccines: an Asia-Pacific perspective,"This article provides an overview of some aspects of seasonal, pre-pandemic and pandemic influenza vaccines and initiatives aimed to increase influenza vaccine use within the Asia-Pacific region. Expanding the use of influenza vaccines in the Asia-Pacific region faces many challenges. Despite the recent regional history for the emergence of novel viruses, SARS, the H5N1 and H7N9, and the generation of and global seeding of seasonal influenza viruses and initiatives by WHO and other organisations to expand influenza awareness, the use of seasonal influenza vaccines remains low. The improvement in current vaccine technologies with the licensing of quadrivalent, live-attenuated, cell culture-based, adjuvanted and the first recombinant influenza vaccine is an important step. The development of novel influenza vaccines able to provide improved protection and with improved manufacturing capacity is also advancing rapidly. However, of ongoing concern are seasonal influenza impact and the low use of seasonal influenza vaccines in the Asia-Pacific region. Improved influenza control strategies and their implementation in the region are needed. Initiatives by the World Health Organization (WHO), and specifically the Western Pacific Regional Office of WHO, are focusing on consistent vaccine policies and guidelines in countries in the region. The Asian-Pacific Alliance for the Control of Influenza (APACI) is contributing through the coordination of influenza advocacy initiates.",APACI; influenza; pandemic; seasonal; vaccine advocacy; vaccine strategies.,Lance C Jennings
https://pubmed.ncbi.nlm.nih.gov/26829533/,Influenza in Brazil: surveillance pathways,"Influenza is a viral disease of global concern that has demanded the attention of health authorities. Since 1947, as a preventive measure, the World Health Organization monitors viral circulation to define the annual vaccine through a worldwide network of laboratories. This article presents the structuring of influenza surveillance in Brazil and highlights virological surveillance and the role of diagnostic laboratories as well as the expansion of actions to improve detection and expedite responses. The model set corresponds to sentinel surveillance complemented by the universal notification of severe acute respiratory syndrome investigating outbreaks, deaths, and unusual events and monitoring hospitalization and mortality in an expanded surveillance. In this review, we address aspects of influenza surveillance in animals, the need for interagency integration, and the sharing of information in many surveillance systems.",,Ligia Cantarino;Edgar Merchan-Hamann
https://pubmed.ncbi.nlm.nih.gov/23419518/,Influenza diagnosis and vaccination in Poland,"In Poland between several thousand and several million cases of influenza and suspected influenza cases are registered, depending on the epidemic season. A variety of methods are available for the detection of the influenza viruses responsible for respiratory infection starting with the isolation of the virus in chick embryos or in cell lines such as MDCK, VERO, etc., and finishing with a variety of modifications of the classical PCR molecular biology such as PCR multiplex and Real-Time. The most effective way to combat influenza is through vaccination. Regular vaccination is one of the few steps that may be taken to protect individuals, especially in high-risk groups, from the potential and serious complications of influenza. In many countries, including Poland, despite the recommendations, the rate of vaccination against influenza is still low in all age groups. In the epidemic season 2011/2012, the level of distribution of the seasonal influenza vaccines was 4.5% of the population.",,L B Brydak;A Wozniak-Kosek;A Nitsch-Osuch
https://pubmed.ncbi.nlm.nih.gov/20513539/,Avian influenza A H5N1 virus,"Although influenza A viruses of avian origin have long been responsible for influenza pandemics, including the ""Spanish flu"" pandemic of 1918, human infections caused by avian subtypes of influenza A virus, most notably H5N1, have emerged since the 1990s (H5N1 in 1997; H9N2 in 1999; and H7N7 in 2003). The wide geographic distribution of influenza A H5N1 in avian species, and the number and severity of human infections are unprecedented. Together with the ongoing genetic evolution of this virus, these features make influenza A H5N1 a likely candidate for a future influenza pandemic. This article discusses the epidemiology, pathogenesis, and diagnosis of human infections caused by influenza A H5N1 virus.",,Michael J Loeffelholz
