link,title,abstract,tag,author
https://pubmed.ncbi.nlm.nih.gov/17060760/,Innovation in surgery: a historical perspective,"Objective: To describe the field of surgical innovation from a historical perspective, applying new findings from research in technology innovation.",,Daniel J Riskin;Michael T Longaker;Michael Gertner;Thomas M Krummel
https://pubmed.ncbi.nlm.nih.gov/33009899/,General surgery in Canada: current scope of practice and future needs,Background: The scope of practice of general surgeons in Canada is highly variable. The objective of this study was to examine the demographic characteristics of general surgeons in Canada and compare surgical procedures performed across community sizes and specialties.,,Travis Schroeder;Caroline Sheppard;Dawn Wilson;Caitlin Champion;Shanna DiMillo;Roy Kirkpatrick;Stephen Hiscock;Randall Friesen;Lauren Smithson;Peter Miles
https://pubmed.ncbi.nlm.nih.gov/22777416/,Regenerative surgery: tissue engineering in general surgical practice,"Tissue engineering is a broad interdisciplinary field that aims to develop complex tissue and organ constructs through a combination of cell-, biomaterial-, and molecular-based approaches. This approach has the potential to transform the surgical treatment for diseases including trauma, cancer, and congenital malformations. A fundamental knowledge of key concepts in regenerative medicine is imperative for surgeons to maintain a leading role in developing and implementing these technologies. Researchers have started to elucidate the biologic mechanisms that maintain organ homeostasis throughout life, indicating that humans may have the latent capacity to regenerate complex tissues. By exploiting this intrinsic potential of the body, we can move even closer to developing functional, autologous replacement parts for a wide range of surgical diseases.",,Victor W Wong;Derrick C Wan;Geoffrey C Gurtner;Michael T Longaker
https://pubmed.ncbi.nlm.nih.gov/15231856/,"Robotic surgery and cancer: the present state, problems and future vision","In the 1990s, laparoscopic surgery entirely changed the traditional style of surgical operations. Laparoscopic cholecystectomy has spread rapidly and is now established as the standard treatment. However, besides cholecystectomy, endoscopic procedures are still not applied so widely to a variety of surgical operations. This is because laparoscopic techniques, such as suturing or ligation, make it difficult for surgeons to perform other kinds of operations and thus greatly increase their mental and physical stress. It is necessary to introduce various advanced technologies such as: surgical robots, three dimensional (3D) images, computer graphics (CG), computer simulation technology and others. Surgical robots, including the AESOP, da Vinci and ZEUS systems, provide surgeons with technologically advanced vision and hand skills. As a result, such systems are expected to revolutionize the field of surgery. However, there have so far been few studies which discuss the indications of robotic surgery for tumors/cancer. Therefore, herein we review various studies published in English to focus on the application of robotic surgery to tumors/cancer. We point out that there are several problems to be solved for robot surgery: i) price of surgical robots, ii) training systems for surgeon, iii) coverage by medical insurance, iv) downsizing and v) navigation system. In conclusion, we believe that, in the near future as robotic technology continues to develop, almost all kinds of endoscopic surgery will be performed by this technology. It will replace traditional surgery not only in the treatment of benign diseases but also in malignant illnesses.",,Makoto Hashizume;Kouji Tsugawa
https://pubmed.ncbi.nlm.nih.gov/19559318/,Ethics of fetal surgery,"This article provides a comprehensive approach to the ethics of clinical investigation of fetal surgery. Investigators should address the initiation and assessment of clinical trials to determine whether they establish a standard of care and use an appropriate informed consent process to recruit and enroll subjects, consider whether selection criteria should include the abortion preferences of the pregnant woman, and consider whether physicians have an obligation to offer referral to such investigation. This approach is comprehensive because it takes account of the physician's obligations to the fetal patient, the pregnant woman, and future fetal and pregnant patients. The comprehensive approach to the ethics of fetal surgery is applied to the example of in utero surgical management of spina bifida.",,Frank A Chervenak;Laurence B McCullough
https://pubmed.ncbi.nlm.nih.gov/31012042/,Resident Operative Experience in Hepatopancreatobiliary Surgery: Exposing the Divide,"Background: The Accreditation Council for Graduate Medical Education (ACGME) requires an experience in hepatopancreatobiliary (HPB) surgery as part of general surgery residency training. The composition of this experience, however, is unclear. We set out to evaluate current trends in the HPB experience of US general surgery residents.",Case logs; Cholecystectomy; HPB surgery; Operative experience; Surgical education.,Alexander R Cortez;Leah K Winer;Gianna D Katsaros;Al-Faraaz Kassam;Shimul A Shah;Tayyab S Diwan;R Cutler Quillin 3rd
https://pubmed.ncbi.nlm.nih.gov/32543381/,Implementation of General Surgery Care into a Student-Run Free Clinic,"Background: Student-run free clinics (SRFCs) provide medical care to uninsured, and surgical issues are often outside the normal scope of care of these clinics. The Shade Tree Clinic (STC) is an SRFC serving 300 patients with complex medical conditions. This study describes the implementation and efficacy of a General Surgery Specialty Clinic in this setting.",Free clinic; General surgery; Student-run; Uninsured.,Parker T Evans;John K Ewing;Sonal Walia;Robert F Miller;Alexander T Hawkins
https://pubmed.ncbi.nlm.nih.gov/21153818/,State of surgery in tropical Africa: a review,"This is a review of recently published literature on surgery in tropical Africa. It presents the current state of surgical need and surgical practice on the continent. We discuss the enormous burden of surgical pathology (as far as it is known) and the access to and acceptability of surgery. We also describe the available facilities in terms of equipment and manpower. The study looked at the effects of the human immunodeficiency virus, the role of traditional healers, anesthesia, and the economics of surgery. Medical training and research are discussed, as are medical migration out of Africa and the concept of task shifting, where surgical procedures are performed by others when surgeons are not available. It closes with recommendations for involvement and action in this area of great global need.",,Chris Lavy;Kathryn Sauven;Nyengo Mkandawire;Meena Charian;Richard Gosselin;Jean Bosco Ndihokubwayo;Eldryd Parry
https://pubmed.ncbi.nlm.nih.gov/7752415/,General surgery,Ambulatory surgery now accounts for approximately 50% of all surgery in the United States. Minimally invasive procedures have entered the vascular arena with transfemoral endovascular graft replacement. A bioartificial liver support system was tested in seven patients with the use of porcine hepatocytes.,,C H Organ Jr;L J Goldstein
https://pubmed.ncbi.nlm.nih.gov/19131286/,Applying a managerial approach to day surgery,"The present article explores the day surgery topic assuming a managerial perspective. If we assume such a perspective, day surgery can be considered as a business model decision care and not just a surgical procedure alternative to the traditional ones requiring patient hospitalization. In this article we highlight the main steps required to develop a strategic approach [Cotta Ramusino E, Onetti A. Strategia d'Impresa. Milano; Il Sole 24 Ore; Second Edition, 2007] at hospital level (Onetti A, Greulich A. Strategic management in hospitals: the balanced scorecard approach. Milano: Giuffé; 2003) and to make day surgery part of it. It means understanding: - how and when day surgery can improve the health care providers' overall performance both in terms of clinical effectiveness and financial results, and, - how to organize and integrate it with the other hospital activities in order to make it work. Approaching day surgery as a business model decision requires to address in advance a list of potential issues and necessitates of continued audit to verify the results. If it does happen, day surgery can be both safe and cost effective and impact positively on surgical patient satisfaction. We propose a sort of ""check-up list"" useful to hospital managers and doctors that are evaluating the option of introducing day surgery or are trying to optimize it.",,Alberto Onetti
https://pubmed.ncbi.nlm.nih.gov/14769575/,Augmented reality in surgery,"Objective: To evaluate the history and current knowledge of computer-augmented reality in the field of surgery and its potential goals in education, surgeon training, and patient treatment.",,Jeffrey H Shuhaiber
https://pubmed.ncbi.nlm.nih.gov/33009902/,Patterns of complex emergency general surgery in Canada,"Background: Most of the literature on emergency general surgery (EGS) has investigated appendiceal and biliary disease; however, EGS surgeons manage many other complex conditions. This study aimed to describe the operative burden of these conditions throughout Canada.",,Kelly N Vogt;Laura Allen;Patrick B Murphy;Rardi van Heest;Fady Saleh;Sandy Widder;Sam Minor;Paul T Engels;Emilie Joos;Rahima Nenshi;Michael T Meschino;Charlotte Laane;Ayush Lacoul;Neil G Parry;Chad G Ball;S Morad Hameed
https://pubmed.ncbi.nlm.nih.gov/34242602/,Intraoperative Teaching and Evaluation in General Surgery,"The operating room continues to be the location where surgical residents develop both technical and nontechnical skills, ultimately culminating with them being capable of safe and independent practice. The process of intraoperative instruction is, by necessity, moving from an apprentice-based model where skills are acquired somewhat randomly through repeated exposure and evaluation is done in a global gestalt fashion. Modern surgical education demands that intraoperative instruction be intentional and that evaluation provides formative and summative feedback. This chapter describes some best practice approaches to intraoperative teaching and evaluation.",Debriefing; Operative teaching; Resident evaluation.,Richard A Sidwell
https://pubmed.ncbi.nlm.nih.gov/20387627/,[The technique and technicism in surgery],Characterization is given to the present-day stage of the development of surgery using complex medical technique and considerable growth of the number of laboratory-instrumental investigations is characterized. The estimation is given of the negative tendency to dehumanize medicine because of the technicism of doctors' thinking.,,Iu K Abaev
https://pubmed.ncbi.nlm.nih.gov/24209656/,Operative experience of surgery residents: trends and challenges,Objective: To evaluate trends in operative experience and to determine the effect of establishing the Surgical Council on Resident Education (SCORE) operative classification system on changes in operative volume among graduating surgery residents.,Medical Knowledge; Patient Care; Systems-Based Practice; endoscopy; laparoscopy; minimally invasive surgery; resident education; surgical volume; technical skill.,Mark A Malangoni;Thomas W Biester;Andrew T Jones;Mary E Klingensmith;Frank R Lewis Jr
https://pubmed.ncbi.nlm.nih.gov/21487849/,Quality of care in humanitarian surgery,"Humanitarian surgical programs are set up de novo, within days or hours in emergency or disaster settings. In such circumstances, insuring quality of care is extremely challenging. Basic structural inputs such as a safe structure, electricity, clean water, a blood bank, sterilization equipment, a post-anesthesia recovery unit, appropriate medications should be established. Currently, no specific credentials are needed for surgeons to operate in a humanitarian setting; the training of more humanitarian surgeons is desperately needed. Standard perioperative protocols for the humanitarian setting after common procedures such as Cesarean section, burn care, open fractures, and amputations and antibiotic prophylaxis, and post-operative pain management must be developed. Outcome data, especially long-term outcomes, are difficult to collect as patients often do not return for follow-up and may be difficult to trace; standard databases for post-operative infections and mortality rates should be established. Checklists have recently received significant attention as an instrument to support the improvement of surgical quality; knowing which items are most applicable to humanitarian settings remains unknown. In conclusion, the quality of surgical services in humanitarian settings must be regulated. Many other core medical activities of humanitarian organizations such as therapeutic feeding, mass vaccination, and the treatment of infectious diseases, such as tuberculosis and human immunodeficiency virus, are subject to rigorous reporting of quality indicators. There is no reason why surgery should be exempted from quality oversight. The surgical humanitarian community should pull together before the next disaster strikes.",,Kathryn M Chu;Miguel Trelles;Nathan P Ford
https://pubmed.ncbi.nlm.nih.gov/21512808/,Emerging ethical issues in pediatric surgery,"With the rapid pace of technological advancement and changing political, social, and legal attitudes, physicians face new ethical dilemmas. For pediatric surgeons, these emerging issues affect our relationship with, and the care we provide, to our patients and their families. In this review, we explore issues related to professionalism in pediatric surgery practice, the value of apology, and the risks associated with sleep deprivation. Furthermore, we discuss how the imperative of patient safety presents an opportunity for specialty-driven effort to define standards for the surgical care of children and a responsible process for introducing surgical innovations. Finally, we remind pediatric surgeons of their ethical and professional duty to support clinical research, and advocate the acceptance of community equipoise as sufficient basis for enrolling children in clinical trials.",,Benedict C Nwomeh;Donna A Caniano
https://pubmed.ncbi.nlm.nih.gov/15368929/,[Research and surgery. French experiences],"Clinical research in surgery often involves multicenter randomised studies. French associations for surgical research, created in the 1980s, have promoted an increase in the French contribution to international clinical research. According to a ten-year audit of randomised trials, France was the second European country (after the UK) for the number of published trials. Basic research in surgery was stimulated by the creation of a specific diploma (Diplôme d'études approfondies de sciences chirurgicales). It gives young surgeons the opportunity to be trained in basic research during a full-time one-year course in a laboratory. Some laureates carry on their research to PhD level. From 1986 to 2001, 611 students received the Diploma.",,Michel Huguier
https://pubmed.ncbi.nlm.nih.gov/20816359/,Left-handedness--a handicap for training in surgery?,"Background: Left-handedness was historically considered a disability and a social stigma, and teachers would make efforts to suppress it in their students. Little data are available on the impact of left-handedness on surgical training. This report reviews available data on this subject.",,Vakhtang Tchantchaleishvili;Patrick O Myers
https://pubmed.ncbi.nlm.nih.gov/31448776/,"The Royal College of Surgery of New Spain, in Mexico City: 250 years ago of its foundation","The Royal College of Surgery of New Spain, in Mexico City, was established by decree of King Carlos III, in Spain, on March 17, 1768. Two surgeons from the Royal Colleges of Surgery of Cádiz and Barcelona were sent to the new continent, to start the activities of this school. The peninsular Spanish surgeons brought with them the most recent knowledge of European surgery, as well as more rational methods in the surgical treatment of some diseases. The Royal College of Surgery allowed to regulate and professionalize the practice of Surgery in New Spain.",,Ulises Rodríguez-Wong;Ulises Rodríguez-Medina
https://pubmed.ncbi.nlm.nih.gov/32339074/,Perioperative Considerations During Emergency General Surgery in the Era of COVID-19: A U.S. Experience,"The novel coronavirus SARS-CoV-2 (COVID-19) strain has caused a pandemic that affects everyday clinical practice. Care of patients with acute surgical problems is adjusted to minimize exposing health care providers to this highly contagious virus. Our goal is to describe a specific and reproducible perioperative protocol aiming to keep health care providers safe and, simultaneously, not compromise standard of care for surgical patients.",COVID-19; emergency general surgery; perioperative protocol.,Georgios Orthopoulos;Gladys L Fernandez;Jessica L Dahle;Elizabeth Casey;Nicolas Jabbour
https://pubmed.ncbi.nlm.nih.gov/24368384/,Provision of acute general surgery: a systematic review of models of care,"Background: This article systematically reviews currently available models in Europe, the United Kingdom, Australia and New Zealand for the provision of acute general surgical service and acute care surgery.",,Jonathan B Koea;Sanket Srinivasa;Hardeep Hundal
https://pubmed.ncbi.nlm.nih.gov/33136190/,Effects of COVID-19 pandemic on general surgical emergencies: are some emergencies really urgent? Level 1 trauma center experience,Purpose: The aim of this paper is to investigate the effect of COVID-19 pandemic on general surgical emergencies as well as analyzing the effectiveness of measures taken in reducing the incidence of COVID-19 in patients and healthcare professionals.,COVID-19; Emergency; General surgery; Operation.,Ahmet Surek;Sina Ferahman;Eyup Gemici;Ahmet Cem Dural;Turgut Donmez;Mehmet Karabulut
https://pubmed.ncbi.nlm.nih.gov/15455311/,Telesurgery versus telemedicine in surgery--an overview,"Telemedicine, the use of telecommunications technologies to deliver health services over a distance, is emerging as an innovative tool for the field of surgery. Recent feasibility and demonstration projects have documented the potential of telesurgery, the performance of a surgical intervention by a surgeon not physically located with the patient. However, the use of telemedicine for surgical services expands beyond telepresence surgery to include telementoring, teleproctoring, teleconferencing, and teleconsulting. This chapter overviews the current status of telemedicine applications across the full range of surgical care, which include training, preoperative, operative, and postoperative follow up. Although telesurgery garners the most attention, the paper concludes with the argument that the actual mainstay for telesurgery is the telemedicine components offered in the continuum of surgical services.",,Pamela Whitten;Frances Mair
https://pubmed.ncbi.nlm.nih.gov/30786828/,How Well Planned Urgency Class Come True in The Emergency Surgery? Timing of Acute Care Surgery,"Background and aims: Emergency surgery represents an essential aspect of surgical care, but little is known about realization of the planned emergency class. Different systems such as NCEPOD classification and Timing of Acute Care Surgery classification have been developed for the timing of the emergency surgery. The aim of the study was to find out how well planned urgency class is being implemented.",Emergency surgery; classifications; delays; errors; on-call; time-to-theater; timing; urgency.,V Koivukangas;A Saarela;S Meriläinen;H Wiik
https://pubmed.ncbi.nlm.nih.gov/25611910/,General practitioner surgery: anyone interested?,"Introduction: We sought to assess awareness of, exposure to and interest in general practitioner (GP) surgery and enhanced surgical skills (ESS) among family practice residents in British Columbia, Alberta and Saskatchewan.",,Amber A P Bacenas;Chelsey A Ricketts;Jonathan Berkowitz;Nadine R Caron
https://pubmed.ncbi.nlm.nih.gov/12008757/,Granting clinical privileges for telerobotic surgery,"Surgeons can now perform operations on their patients while sitting at a remote site. During telerobotic operations, the surgeon sits at a computer console. The computer translates the motions of the surgeon's hands into motions of the robotic instruments. Introduction of telerobotics into clinical practice raises issues comparable to those generated by the rapid introduction of laparoscopic cholecystectomy in the late 1980s. As a result, we have instituted processes in our hospitals for the granting of clinical privileges for telerobotic surgery. These processes are derived from the guidelines of the Society of American Gastrointestinal Endoscopic Surgeons for granting clinical privileges for laparoscopic general surgery. Our hospitals require the following: (1) board certification or board eligibility for the appropriate surgical board; (2) clinical privileges for the open and laparoscopic operations that will be performed telerobotically; (3) satisfactory completion of the Food and Drug Administration-mandated training course in the safe use of the robotic surgical system; (4) performance of telerobotic operations in animate models; (5) observation of clinical cases of telerobotic surgery by an expert surgeon; (6) acting as bedside assistant surgeon in telerobotic operations or supervision by a preceptor during the surgeon's initial operations; (7) observation by a proctor of the surgeon's initial clinical telerobotic operations; and (8) ongoing monitoring of surgical outcomes of telerobotic operations. This process has facilitated the safe and orderly introduction of telerobotics operations into clinical practice in our hospitals.",,Garth H Ballantyne;William E Kelley Jr
https://pubmed.ncbi.nlm.nih.gov/31506712/,Factors Influencing a Medical Student's Decision to Pursue Surgery as a Career,Background: Recent match trends from the National Resident Matching Program suggest that the number of allopathic medical students (MD) pursuing general surgery is declining. This decline may have profound consequences given the surgeon shortage predicted by the Association of American Medical Colleges. Early exposure to surgery opportunities may increase a student's desire to pursue the specialty as a career. The aim of this study was to evaluate the effect surgical activities have on promoting student interest in surgery.,,Jarod Shelton;Michael Obregon;Jessica Luo;Oren Feldman-Schultz;Martin MacDowell
https://pubmed.ncbi.nlm.nih.gov/16495692/,Shaping the future of surgery: the role of private regulation in determining quality standards,Objective: To educate surgeons about the growth of the private regulatory movement and its potential implications for the practice of surgery.,,Rachael A Callcut;Tara M Breslin
https://pubmed.ncbi.nlm.nih.gov/33041252/,Crowd-Sourced and Attending Assessment of General Surgery Resident Operative Performance Using Global Ratings Scales,Objective: We sought to assess the extent to which both crowd and intraoperative attending ratings using objective structured assessment of technical skill (OSATS) or global objective assessment of laparoscopic skills (GOALS) would correlate with the system for improving procedural learning (SIMPL) Zwisch and Performance scales.,Assessment; Operative evaluation; Residency training; Video.,Shanley B Deal;Rebecca E Scully;Gregory Wnuk;Brian C George;Adnan A Alseidi
https://pubmed.ncbi.nlm.nih.gov/12823667/,Current status and future directions of geriatric general surgery,"As the population ages and requires more health care, a significant part of this is in surgical services. As elderly patients account for a growing proportion of most surgeons' practices, it is apparent that this patient group has special requirements, differences in outcomes, and different physiology from other patients encountered in the typical surgical practice. The greater frequency of emergency operations in older than in younger patients, with higher morbidity and mortality rates, compounds these differences. This paper reviews the current status of general surgery in older patients with a special focus on emergency procedures, major abdominal surgery, biliary disease, endocrine disease, and breast cancer. Each of these areas is a source of considerable interest to general surgeons.",,Walter E Pofahl;Walter J Pories
https://pubmed.ncbi.nlm.nih.gov/26257154/,Patient-related risk factors for urinary retention following ambulatory general surgery: a systematic review and meta-analysis,Background: Postoperative urinary retention (POUR) is a source of avoidable patient harm. The aim of this review is to identify and quantify the role of patient-related risk factors in the development of POUR following ambulatory general surgery.,Risk factors; Surgical treatment; Systematic review; Urinary retention.,Sam E Mason;Alasdair J Scott;Erik Mayer;Sanjay Purkayastha
https://pubmed.ncbi.nlm.nih.gov/9860220/,Clinical research in surgery: questions but few answers,"Background: Surgeons must be prepared to be questioned about their understanding, activities, and achievements in basic and clinical research in terms of structural, organizational, and financial support of surgical research.",,H G Beger;A Schwarz
https://pubmed.ncbi.nlm.nih.gov/30522828/,Documenting or Operating: Where Is Time Spent in General Surgery Residency?,"Objective: The utilization of electronic health records (EHR) has become essential in the daily activities of physicians for documentation and as an information source. However, the amount of time spent by residents utilizing the EHR has not been thoroughly evaluated, particularly within surgical specialties. This study aims to analyze EHR usage by general surgery residents and to assess the association between this use and case volume at a single academic institution.",Electronic health record; General surgery; Patient Care; Professionalism; Residency; Systems-Based Practice; Time.,Morgan L Cox;Alfredo E Farjat;T J Risoli;Sarah Peskoe;Benjamin A Goldstein;David A Turner;John Migaly
https://pubmed.ncbi.nlm.nih.gov/8154780/,Applied anatomy of the paranasal sinuses with emphasis on endoscopic surgery,"Serial sections of frozen cadaver heads were obtained in the axial, coronal, and sagittal planes. These were analyzed with specific attention to the anatomy of the paranasal sinuses as it pertains to endoscopic sinus surgery. Important anatomic landmarks are pointed out. The use of these landmarks to guide the surgeon through the dissection and to avoid complications is discussed. The resolution of chronic sinusitis is often brought about by the structural changes secondary to endoscopic sinus surgery, and the reasons for this outcome are reviewed.",,S P Becker
https://pubmed.ncbi.nlm.nih.gov/21322037/,Surgery in early Jewish history,"The Hebrew writings in early history are dedicated primarily to the explanations and elucidations of Jewish law. In the context of such laws, several medical and anatomical references are made that provide some clues to the medical practices of the day. In particular, this article serves to compile references made to surgical interventions within these texts. Particular attention is paid to the possible use of anesthetics, the environment and equipment utilized in surgery, as well as the indication of knowledge of infection and hygienic practices. An understanding of human morphology was necessary for many of these surgical practices.",,Marios Loukas;Ester Bilinsky;Samuel Bilinsky;Peter Abrahams;Mark Diamond;Mohammadali M Shoja;R Shane Tubbs
https://pubmed.ncbi.nlm.nih.gov/27129561/,Effect of minimally invasive surgery fellowship on residents' operative experience,"Introduction: There is an increased need for surgical trainees to acquire advanced laparoscopic skills as laparoscopy becomes the standard of care in many areas of general surgery. Since the introduction of minimally invasive surgery (MIS) fellowships, there has been a continuing debate as to whether these fellowships adversely affect general surgery resident exposure to laparoscopic cases. The aim of our study was to examine whether the introduction of an MIS fellowship negatively impacts general surgery residents' experience at a single academic center.",Effect; MIS fellowship; Residents.,Maria S Altieri;Catherine Frenkel;Richard Scriven;Deborah Thornton;Caitlin Halbert;Mark Talamini;Dana A Telem;Aurora D Pryor
https://pubmed.ncbi.nlm.nih.gov/30039448/,The Importance of Safety-Net Hospitals in Emergency General Surgery,"Introduction: Safety-net hospitals provide care to an inherently underprivileged patient population. These hospitals have previously been shown to have inferior surgical outcomes after complex, elective procedures, but little is known about how hospital payer-mix correlates with outcomes after more common, emergent operations.",Emergency general surgery; Quality; Resource utilization; Safety-net; Surgical outcomes.,Vikrom K Dhar;Young Kim;Koffi Wima;Richard S Hoehn;Shimul A Shah
https://pubmed.ncbi.nlm.nih.gov/28057292/,Impact of integrated programs on general surgery operative volume,"Background: Integrated residencies are now commonplace, co-existing with categorical general surgery residencies. The purpose of this study was to define the impact of integrated programs on categorical general surgery operative volume.",ACGME case log; General surgery residency; Integrated cardiothoracic surgery; Integrated plastic surgery; Integrated vascular surgery; Resident operative volume.,Amanda R Jensen;Brianne L Nickel;Scott C Dolejs;David F Canal;Laura Torbeck;Jennifer N Choi
https://pubmed.ncbi.nlm.nih.gov/31307774/,"Gas off, room lights on: Shedding light on the surgical resident's experience in open and laparoscopic surgery","Background: The operative experience of today's surgery residents is different than years past. Although overall volume remains stable, the composition is changing. As such, trends in open versus laparoscopic surgery for general surgery residents were examined.",,Ralph C Quillin 3rd;Alexander R Cortez;Mario A Garcia;Leah K Winer;Al-Faraaz Kassam;Joshua W Kuethe;Timothy A Pritts
