word,frequency,log frequency
routin,246,5.5053315359323625
allergen,245,5.501258210544727
h,245,5.501258210544727
yet,245,5.501258210544727
best,244,5.497168225293202
wheez,244,5.497168225293202
specimen,243,5.493061443340548
probabl,243,5.493061443340548
plasma,243,5.493061443340548
die,243,5.493061443340548
altern,243,5.493061443340548
abil,243,5.493061443340548
suspect,242,5.488937726156687
suffer,241,5.484796933490655
alter,241,5.484796933490655
usual,241,5.484796933490655
symptomat,241,5.484796933490655
accur,241,5.484796933490655
durat,240,5.480638923341991
institut,240,5.480638923341991
implic,240,5.480638923341991
train,239,5.476463551931511
systemat,238,5.472270673671475
serolog,237,5.4680601411351315
basi,237,5.4680601411351315
eject,237,5.4680601411351315
moder,237,5.4680601411351315
do,237,5.4680601411351315
i,236,5.4638318050256105
differenti,236,5.4638318050256105
action,236,5.4638318050256105
adjust,235,5.459585514144159
suscept,235,5.459585514144159
men,235,5.459585514144159
sign,234,5.455321115357702
vari,234,5.455321115357702
surgeri,234,5.455321115357702
effici,234,5.455321115357702
polici,233,5.4510384535657
offer,233,5.4510384535657
past,233,5.4510384535657
trigger,233,5.4510384535657
cancer,232,5.44673737166631
etiolog,232,5.44673737166631
marker,232,5.44673737166631
stemi,232,5.44673737166631
allergi,231,5.442417710521793
oper,231,5.442417710521793
phenotyp,231,5.442417710521793
baselin,230,5.438079308923196
access,230,5.438079308923196
definit,230,5.438079308923196
myocardium,230,5.438079308923196
concentr,229,5.43372200355424
good,229,5.43372200355424
angiographi,229,5.43372200355424
seen,228,5.429345628954441
remodel,228,5.429345628954441
adapt,228,5.429345628954441
comput,228,5.429345628954441
econom,227,5.424950017481403
reason,227,5.424950017481403
16,227,5.424950017481403
daili,227,5.424950017481403
end,227,5.424950017481403
then,227,5.424950017481403
unknown,226,5.420534999272286
8,226,5.420534999272286
001,226,5.420534999272286
occurr,226,5.420534999272286
carri,225,5.41610040220442
contrast,225,5.41610040220442
13,225,5.41610040220442
mediat,225,5.41610040220442
attent,225,5.41610040220442
60,224,5.4116460518550396
perfus,224,5.4116460518550396
pcr,223,5.407171771460119
way,223,5.407171771460119
annual,223,5.407171771460119
carotid,223,5.407171771460119
conclud,222,5.402677381872279
home,222,5.402677381872279
focu,221,5.3981627015177525
percent,221,5.3981627015177525
locat,221,5.3981627015177525
pregnanc,220,5.393627546352362
40,220,5.393627546352362
context,219,5.389071729816501
promis,219,5.389071729816501
chain,218,5.384495062789089
recogn,218,5.384495062789089
accept,218,5.384495062789089
extens,218,5.384495062789089
stent,218,5.384495062789089
sourc,218,5.384495062789089
cardiogen,217,5.37989735354046
median,217,5.37989735354046
comprehens,216,5.375278407684165
parent,216,5.375278407684165
via,216,5.375278407684165
ii,214,5.365976015021851
trend,214,5.365976015021851
immedi,212,5.356586274672012
inhibit,211,5.351858133476067
necessari,211,5.351858133476067
confid,210,5.3471075307174685
capac,210,5.3471075307174685
decemb,210,5.3471075307174685
aspect,209,5.342334251964811
enzym,208,5.337538079701318
technolog,208,5.337538079701318
s,208,5.337538079701318
9,208,5.337538079701318
visit,207,5.332718793265369
furthermor,206,5.327876168789581
take,206,5.327876168789581
prognost,206,5.327876168789581
episod,206,5.327876168789581
extent,205,5.3230099791384085
underw,205,5.3230099791384085
absenc,205,5.3230099791384085
child,205,5.3230099791384085
regress,205,5.3230099791384085
option,205,5.3230099791384085
protocol,205,5.3230099791384085
signal,205,5.3230099791384085
af,204,5.318119993844216
interest,204,5.318119993844216
replic,204,5.318119993844216
start,204,5.318119993844216
seriou,202,5.308267697401205
much,202,5.308267697401205
difficult,202,5.308267697401205
ongo,201,5.303304908059076
averag,201,5.303304908059076
posterior,201,5.303304908059076
fever,199,5.293304824724492
avoid,199,5.293304824724492
profil,199,5.293304824724492
modifi,199,5.293304824724492
005,198,5.288267030694535
central,198,5.288267030694535
threat,198,5.288267030694535
experienc,198,5.288267030694535
what,198,5.288267030694535
resourc,197,5.2832037287379885
mainli,197,5.2832037287379885
survivor,197,5.2832037287379885
seem,197,5.2832037287379885
highest,197,5.2832037287379885
surgic,197,5.2832037287379885
oseltamivir,197,5.2832037287379885
heterogen,196,5.278114659230517
commonli,196,5.278114659230517
sex,195,5.272999558563747
tract,195,5.272999558563747
18,195,5.272999558563747
intraven,195,5.272999558563747
respond,194,5.267858159063328
facil,194,5.267858159063328
devic,193,5.262690188904886
19,193,5.262690188904886
cellular,193,5.262690188904886
17,192,5.2574953720277815
t,192,5.2574953720277815
neutral,192,5.2574953720277815
citi,191,5.25227342804663
explain,191,5.25227342804663
detail,190,5.247024072160486
mri,190,5.247024072160486
surfac,190,5.247024072160486
old,190,5.247024072160486
mass,189,5.241747015059643
univers,189,5.241747015059643
facilit,189,5.241747015059643
doe,189,5.241747015059643
safe,189,5.241747015059643
transient,187,5.231108616854587
european,187,5.231108616854587
biomark,187,5.231108616854587
stimul,187,5.231108616854587
retrospect,186,5.225746673713202
classif,186,5.225746673713202
clinician,186,5.225746673713202
integr,185,5.220355825078324
bodi,185,5.220355825078324
candid,185,5.220355825078324
search,185,5.220355825078324
pregnant,185,5.220355825078324
around,184,5.214935757608986
link,184,5.214935757608986
goal,184,5.214935757608986
magnet,183,5.209486152841421
quantit,183,5.209486152841421
place,183,5.209486152841421
cough,183,5.209486152841421
st-segment,182,5.204006687076795
embol,182,5.204006687076795
urgent,182,5.204006687076795
scientif,181,5.198497031265826
march,181,5.198497031265826
field,181,5.198497031265826
subgroup,180,5.19295685089021
load,180,5.19295685089021
mice,180,5.19295685089021
whom,179,5.187385805840755
third,179,5.187385805840755
pool,179,5.187385805840755
cerebrovascular,178,5.181783550292085
immunolog,178,5.181783550292085
cognit,178,5.181783550292085
date,178,5.181783550292085
tomographi,178,5.181783550292085
evolut,178,5.181783550292085
polymeras,177,5.176149732573829
nasopharyng,177,5.176149732573829
environ,177,5.176149732573829
physiolog,177,5.176149732573829
echocardiographi,177,5.176149732573829
stenosi,177,5.176149732573829
moreov,177,5.176149732573829
led,177,5.176149732573829
adolesc,176,5.170483995038151
65,176,5.170483995038151
calcul,175,5.1647859739235145
real-tim,175,5.1647859739235145
oxygen,175,5.1647859739235145
expect,175,5.1647859739235145
special,174,5.159055299214529
taken,174,5.159055299214529
decad,174,5.159055299214529
step,174,5.159055299214529
long,172,5.147494476813453
consecut,172,5.147494476813453
clear,172,5.147494476813453
reflect,171,5.14166355650266
promot,171,5.14166355650266
regul,170,5.135798437050262
reson,170,5.135798437050262
upper,170,5.135798437050262
seri,170,5.135798437050262
unclear,170,5.135798437050262
electrocardiograph,169,5.1298987149230735
high-risk,169,5.1298987149230735
70,168,5.123963979403259
oxid,168,5.123963979403259
situat,168,5.123963979403259
transplant,167,5.117993812416755
percept,167,5.117993812416755
administ,166,5.111987788356544
hemodynam,166,5.111987788356544
80,166,5.111987788356544
angina,165,5.10594547390058
approv,165,5.10594547390058
concept,165,5.10594547390058
arrhythmia,164,5.099866427824199
odd,164,5.099866427824199
pci,164,5.099866427824199
steroid,163,5.093750200806762
strong,163,5.093750200806762
recognit,162,5.087596335232384
deliveri,162,5.087596335232384
resid,162,5.087596335232384
accuraci,162,5.087596335232384
75,162,5.087596335232384
member,162,5.087596335232384
pharmacolog,162,5.087596335232384
short,162,5.087596335232384
copd,161,5.081404364984463
undergo,161,5.081404364984463
typic,160,5.075173815233827
ie,160,5.075173815233827
90,160,5.075173815233827
ventricl,160,5.075173815233827
48,160,5.075173815233827
profession,160,5.075173815233827
h3n2,159,5.0689042022202315
alon,159,5.0689042022202315
databas,159,5.0689042022202315
minim,159,5.0689042022202315
releas,159,5.0689042022202315
21,158,5.062595033026967
convent,158,5.062595033026967
rat,158,5.062595033026967
ventil,157,5.056245805348308
repeat,157,5.056245805348308
excess,157,5.056245805348308
comorbid,157,5.056245805348308
28,157,5.056245805348308
stem,156,5.049856007249537
placebo,156,5.049856007249537
minor,156,5.049856007249537
c,156,5.049856007249537
side,156,5.049856007249537
insight,156,5.049856007249537
±,155,5.043425116919247
domain,155,5.043425116919247
uniqu,155,5.043425116919247
adequ,155,5.043425116919247
certain,155,5.043425116919247
saliva,155,5.043425116919247
hi,154,5.0369526024136295
transport,154,5.0369526024136295
prepar,154,5.0369526024136295
ah1n1,154,5.0369526024136295
thrombosi,154,5.0369526024136295
in-hospit,154,5.0369526024136295
hypothesi,153,5.030437921392435
enabl,153,5.030437921392435
